字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
page1.59	H主角		未来一定还会有更多更多美好的瞬间，到时候，就拜托瑟瑞斯要好好记住了。		
page1.60	H瑟瑞斯	Play_Vo_zhounian_girl013_02	嗯！加深记忆的方法，我已经找到啦……		
page1.61	H安卡希雅	Play_Vo_zhounian_girl001_04	……		
page1.62	H主角		安卡希雅，没有什么想说的话吗？没有你的吐槽，总觉得少了些什么。		
page1.63	H安卡希雅	Play_Vo_zhounian_girl001_05	我想说的话已经被这些人都说完了，而且……		
page1.64	H安卡希雅	Play_Vo_zhounian_girl001_06	毕竟是个开心的日子，就不当众挖苦你了。当然，如果你非想听我说些什么的话……		
page1.65	H安卡希雅	Play_Vo_zhounian_girl001_07	谢谢你，将我带到了这个时代。		
page1.66	H里芙	Play_Vo_zhounian_girl002_03	分析员……		
page1.67	H主角		里芙，怎么了？		
page1.68	H里芙	Play_Vo_zhounian_girl002_04	我是个不太会说话的人，所以接下来的话可能会有些丢脸……		
page1.69	H里芙	Play_Vo_zhounian_girl002_05	和你共同经历的一切，对于我而言，是一段比过往的一切都要闪耀的经历……是一段能将仇恨与疼痛都融化的……经历。		
page1.70	H主角		嗯，我也一样，能握住里芙的手，能和里芙并肩作战，对于我而言是值得夸耀一生的幸事，这绝对不是什么丢脸的事。		
page1.71	H芬妮	Play_Vo_zhounian_girl008_04	咳嗯，好啦好啦，怎么连里芙也会说肉麻话了，再耗下去，本小姐准备的冰淇淋蛋糕都要化了，赶快端上来让分析员尝一口吧。		
page1.72	H里芙	Play_Vo_zhounian_girl002_06	……说得也是，抱歉，一时间有些激动了。		
page1.73	H主角		安心，今后我们相处的日子还长着呢。		
page1.74	H里芙	Play_Vo_zhounian_girl002_07	嗯，之后的每一天，我们也一定会……		
page1.75	全员	Play_Vo_zhounian_all_02	一直一直，一直在一起。		
page1.76	全员		playername 一周年快乐		
