字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
choiceG1C.4	A魔法卜卜	Play_Vo_call_lesson03_girl020_15	分析员只需要遵从自己内心的声音，理性地做出决策就好~		
					
choiceT.1			预言课		
topic1.1	A魔法卜卜	Play_Vo_call_lesson01_girl020_01	预言的时候，魔法师们经常会找些水晶来增强魔力！		卜卜
topic1.2	A魔法卜卜	Play_Vo_call_lesson01_girl020_02	但水晶这东西，在魔法界可谓一石难求。		卜卜
topic1.3	A魔法卜卜	Play_Vo_call_lesson01_girl020_03	不过，这可难不倒卜卜~毕竟朔州地大物博嘛~		卜卜
topic1.4	A魔法卜卜	Play_Vo_call_lesson01_girl020_04	不管是被冰雪常年覆盖的雪岭卫、沿海的南洋卫，还是和分析员相遇的北庭卫，都能见到水晶的踪迹。		卜卜
topic1.5	A魔法卜卜	Play_Vo_call_lesson01_girl020_05	去那里挖的话，还可以顺带在朔州好好玩一圈。		卜卜
topic1.6	A魔法卜卜	Play_Vo_call_lesson01_girl020_06	分析员，你对哪个地方比较感兴趣？		卜卜
choiceT1A	H主角		雪岭卫		A-雪岭卫
choiceT1A.1	A魔法卜卜	Play_Vo_call_lesson01_girl020_07	雪岭卫可冷了~那里的人都穿得厚厚的。		卜卜
choiceT1A.2	A魔法卜卜	Play_Vo_call_lesson01_girl020_08	小导游卜卜会带分析员尝尝那里的冻梨，和雪岭酸菜。		卜卜
choiceT1A.3	A魔法卜卜	Play_Vo_call_lesson01_girl020_09	冰糕也是一定要吃的，多冷的天都得买一个！		卜卜
choiceT1A.4	A魔法卜卜	Play_Vo_call_lesson01_girl020_10	到时候，我用小木勺，一口一口喂分析员~		卜卜
choiceT1B	H主角		南洋卫		B-南洋卫
choiceT1B.1	A魔法卜卜	Play_Vo_call_lesson01_girl020_11	南洋卫临海，那里的人最爱鱼脍。		卜卜
choiceT1B.2	A魔法卜卜	Play_Vo_call_lesson01_girl020_12	分析员可以和卜卜尝试“打边炉”，这种做法据说能保留食材最本真的味道。		卜卜
choiceT1B.3	A魔法卜卜	Play_Vo_call_lesson01_girl020_13	那里的气候也很舒适，是个宜居的好地方。		卜卜
choiceT1B.4	A魔法卜卜	Play_Vo_call_lesson01_girl020_14	就是可惜方言有些难懂，咩啊咩啊，完全听不明白。		卜卜
choiceT1C	H主角		北庭卫		C-北庭卫
choiceT1C.1	A魔法卜卜	Play_Vo_call_lesson01_girl020_15	分析员几次去北庭卫都是因为公司的任务呢。		卜卜
choiceT1C.2	A魔法卜卜	Play_Vo_call_lesson01_girl020_16	来去匆匆，停留的时间都太少啦。		卜卜
choiceT1C.3	A魔法卜卜	Play_Vo_call_lesson01_girl020_17	北庭卫虽然看着有些荒凉，但在深处也有特别的大漠风光。		卜卜
choiceT1C.4	A魔法卜卜	Play_Vo_call_lesson01_girl020_18	还是等以后，卜卜带分析员去亲自领略一下吧~		卜卜
					
choiceT.2			飞行课		
topic2.1	A魔法卜卜	Play_Vo_call_lesson02_girl020_01	扫帚是最传统的飞行工具，但因为使用起来不太安全、硌屁股等问题，已经逐渐被大家淘汰了。		
topic2.2	A魔法卜卜	Play_Vo_call_lesson02_girl020_02	现在魔法界对飞行工具的态度大致分为三派，即日用派、科技派和怪奇派。		
topic2.3	A魔法卜卜	Play_Vo_call_lesson02_girl020_03	日用派提倡把生活中的常见的物品来作为飞行道具，比如毯子、斗篷之类的。		
topic2.4	A魔法卜卜	Play_Vo_call_lesson02_girl020_04	科技派则致力于在普通人的交通工具上附加魔法，就像魔法汽车、魔法巴士。		
topic2.5	A魔法卜卜	Play_Vo_call_lesson02_girl020_05	怪奇派的飞行道具就比较多样了，有挂在屁股上，像风扇一样的尾巴，还有戴在头顶的竹蜻蜓。		
topic2.6	A魔法卜卜	Play_Vo_call_lesson02_girl020_06	分析员，你更倾向哪个流派呢？		
choiceT2A	H主角		日用派		选项A
choiceT2A.1	A魔法卜卜	Play_Vo_call_lesson02_girl020_07	把日常会使用的事物改造成飞行道具，听上去的确很方便呢。		
choiceT2A.2	A魔法卜卜	Play_Vo_call_lesson02_girl020_08	要是某天，卜卜起晚了，就直接乘着被褥飞到出勤点。		
choiceT2A.3	A魔法卜卜	Play_Vo_call_lesson02_girl020_09	这样，路上还能多睡一会，想想都觉得美极了。		
choiceT2B	H主角		科技派		选项B
choiceT2B.1	A魔法卜卜	Play_Vo_call_lesson02_girl020_10	科技派的道具坐起来又舒适，又能遮风挡雨，的确是不错的选择！		
choiceT2B.2	A魔法卜卜	Play_Vo_call_lesson02_girl020_11	不过，因为和普通交通工具长得太像，很容易被误乘呢……		
choiceT2B.3	A魔法卜卜	Play_Vo_call_lesson02_girl020_12	果然还是得把站台藏隐蔽些。		
choiceT2C	H主角		怪奇派		选项C
choiceT2C.1	A魔法卜卜	Play_Vo_call_lesson02_girl020_13	什么什么，分析员居然比较青睐怪奇派吗？		
choiceT2C.2	A魔法卜卜	Play_Vo_call_lesson02_girl020_14	那……卜卜也试着变条尾巴出来？		
choiceT2C.3	A魔法卜卜	Play_Vo_call_lesson02_girl020_15	哪种尾巴比较好呢？小猫尾巴……还是小猪尾巴呢？		
					
choiceT.3			黑暗魔法		
topic3.1	A魔法卜卜	Play_Vo_call_lesson04_girl020_01	其实，只有很小一部分极具破坏力的黑魔法，被收录、封存在禁书之中。		卜卜
topic3.2	A魔法卜卜	Play_Vo_call_lesson04_girl020_02	魔法管理局一直有意把几种禁忌魔法，也纳入黑魔法的范畴。这件事还引出很多讨论呢。		卜卜
topic3.3	A魔法卜卜	Play_Vo_call_lesson04_girl020_03	被提名的禁忌魔法，有永生魔法、时间旅行、造物之术。		卜卜
topic3.4	A魔法卜卜	Play_Vo_call_lesson04_girl020_04	分析员，你觉得哪种魔法该最先被列入黑魔法的范畴，就此封存呢？		卜卜
choiceT3A	H主角		永生魔法		A-永生魔法
choiceT3A.1	A魔法卜卜	Play_Vo_call_lesson04_girl020_05	无限的时间会稀释一切意义。		卜卜
choiceT3A.2	A魔法卜卜	Play_Vo_call_lesson04_girl020_06	卜卜都明白的道理，那些永生者怎么看不明白呢。		卜卜
choiceT3A.3	A魔法卜卜	Play_Vo_call_lesson04_girl020_07	为了积累财富、权力，甘愿变成冷漠、失去人性的怪物。		卜卜
choiceT3A.4	A魔法卜卜	Play_Vo_call_lesson04_girl020_08	不值，太不值啦！		卜卜
choiceT3B	H主角		时间旅行		B-时间旅行
choiceT3B.1	A魔法卜卜	Play_Vo_call_lesson04_girl020_09	虽然知道时间旅行可能会造成很严重的后果……		卜卜
choiceT3B.2	A魔法卜卜	Play_Vo_call_lesson04_girl020_10	但卜卜很想回到过去，看看以前的分析员是什么样。		卜卜
choiceT3B.3	A魔法卜卜	Play_Vo_call_lesson04_girl020_11	可要是在以前的时空就认识了分析员，那现在这些美好记忆，会不会就不存在了呢？		卜卜
choiceT3B.4	A魔法卜卜	Play_Vo_call_lesson04_girl020_12	唔哇，不行不行，这不行！		卜卜
choiceT3C	H主角		造物之术		C-造物之术
choiceT3C.1	A魔法卜卜	Play_Vo_call_lesson04_girl020_13	造物魔法，想想都很可怕呢。		卜卜
choiceT3C.2	A魔法卜卜	Play_Vo_call_lesson04_girl020_14	说到底，这也是为了满足造物者狂妄的野心吧。		卜卜
choiceT3C.3	A魔法卜卜	Play_Vo_call_lesson04_girl020_15	卜卜也同意，把这个危险的魔法立刻封存起来！		卜卜
choiceT3C.4	A魔法卜卜	Play_Vo_call_lesson04_girl020_16	不然哪天世上要是出现了会飞的饺子、会说话的包子怎么办？		卜卜
					
choiceT.4			元素魔法		
topic4.1	A魔法卜卜	Play_Vo_call_lesson05_girl020_01	元素魔法实际上是水、火、土、风四种元素魔法的统称。		卜卜
topic4.2	A魔法卜卜	Play_Vo_call_lesson05_girl020_02	一般来说……掌握两种元素，就算得上很厉害的元素魔法师了。		卜卜
topic4.3	A魔法卜卜	Play_Vo_call_lesson05_girl020_03	分析员~如果是你的话，会最先从哪一种元素开始修习呢？		卜卜
choiceT4A	H主角		水元素		A-水元素
choiceT4A.1	A魔法卜卜	Play_Vo_call_lesson05_girl020_04	如果从水元素魔法开始修习的话……		卜卜
choiceT4A.2	A魔法卜卜	Play_Vo_call_lesson05_girl020_05	那就可以用魔法浇花、洗衣服，不过水元素也有暴走的可能性。		卜卜
choiceT4A.3	A魔法卜卜	Play_Vo_call_lesson05_girl020_06	唔……有了~		卜卜
choiceT4A.4	A魔法卜卜	Play_Vo_call_lesson05_girl020_07	如果一开始就在练习魔法时，穿得清凉些，应该就不怕衣服被打湿了吧。		卜卜
choiceT4A.5	A魔法卜卜	Play_Vo_call_lesson05_girl020_08	卜卜一定是学习魔法的天才。		卜卜
choiceT4B	H主角		火元素		B-火元素
choiceT4B.1	A魔法卜卜	Play_Vo_call_lesson05_girl020_09	火元素魔法有着很强的破坏力和进攻性。		卜卜
choiceT4B.2	A魔法卜卜	Play_Vo_call_lesson05_girl020_10	修习的时候，连房间里的空气都会变得炽热起来。		卜卜
choiceT4B.3	A魔法卜卜	Play_Vo_call_lesson05_girl020_11	施术者为了避免火元素反噬，也流传下来一些神秘咒语，我记得内容好像是……		卜卜
choiceT4B.4	A魔法卜卜	Play_Vo_call_lesson05_girl020_12	唔……以舌间微润，以山谷晨露，抚平灼热。		卜卜
choiceT4B.5	A魔法卜卜	Play_Vo_call_lesson05_girl020_13	分析员，如果你需要，卜卜也可以哦……		卜卜
choiceT4C	H主角		土元素		C-土元素
choiceT4C.1	A魔法卜卜	Play_Vo_call_lesson05_girl020_14	土元素魔法多以防御、建造为主。		卜卜
choiceT4C.2	A魔法卜卜	Play_Vo_call_lesson05_girl020_15	据说，擅长土元素魔法的魔法师在播种时，会和大地产生特别的感应。		卜卜
choiceT4C.3	A魔法卜卜	Play_Vo_call_lesson05_girl020_16	土壤因其变得肥沃、湿润，能更快孕育出果实。		卜卜
choiceT4C.4	A魔法卜卜	Play_Vo_call_lesson05_girl020_17	如果分析员对土元素魔法感兴趣的话……那你的种子也一定蕴含着特别的力量吧。		卜卜
choiceT4D	H主角		风元素		D-风元素
choiceT4D.1	A魔法卜卜	Play_Vo_call_lesson05_girl020_18	风元素魔法是自由且浪漫的魔法呢~		卜卜
choiceT4D.2	A魔法卜卜	Play_Vo_call_lesson05_girl020_19	声音、香气甚至思念，都可以用风来传递。		卜卜
choiceT4D.3	A魔法卜卜	Play_Vo_call_lesson05_girl020_20	如果乘风而行，还能感受到那种冲向云端，再俯冲而下，最后飘飘然的感觉。		卜卜
choiceT4D.4	A魔法卜卜	Play_Vo_call_lesson05_girl020_21	嘿……这么说好像有点奇怪，这不就是我和分析员……那时的感觉吗？		卜卜
