字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Forbidzone_BuffName17	延时·自动	0	DLC3.0禁区协议四期
Forbidzone_BuffName18	增量·弹药	0	DLC3.0禁区协议四期
Forbidzone_BuffName19	延时·牵制	0	DLC3.0禁区协议四期
Forbidzone_BuffName20	延时·后援	0	DLC3.0禁区协议四期
Forbidzone_BuffName21	强化·陷阱	0	DLC3.0禁区协议四期
Forbidzone_BuffName22	经典火力	0	DLC3.0禁区协议四期
Forbidzone_BuffName23	天启威压	0	DLC3.0禁区协议四期
Forbidzone_BuffName24	概率猛袭	0	DLC3.0禁区协议四期
Forbidzone_BuffName25	提速循环	0	DLC3.0禁区协议四期
Forbidzone_BuffName26	技巧效率	0	DLC3.0禁区协议四期
Forbidzone_BuffName27	威能流转	0	DLC3.0禁区协议四期
Forbidzone_BuffDes1	所有空击智械伤害提升30%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes2	所有空击智械的使用间隔降低20%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes3	所有空击智械使用次数增加1次	0	DLC3.0禁区协议四期
Forbidzone_BuffDes4	所有空击智械布置时间减少2秒	0	DLC3.0禁区协议四期
Forbidzone_BuffDes5	所有空击智械对友方造成的伤害超大幅降低	0	DLC3.0禁区协议四期
Forbidzone_BuffDes6	轨道光束和模拟重力的持续时间提升20%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes7	腐蚀气弹和空投燃尘弹的持续时间提升20%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes8	集束爆破、重火投射和移动重火持续时间提升20%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes9	精准光束的攻击次数增加1次	0	DLC3.0禁区协议四期
Forbidzone_BuffDes10	电流爆破和余焰爆破造成的麻痹和灼烧效果时间提升20%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes11	广面爆破/重烈爆破的伤害提升30%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes12	所有陆援智械伤害提升30%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes13	所有陆援智械使用间隔降低20%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes14	所有陆援智械使用次数增加1次	0	DLC3.0禁区协议四期
Forbidzone_BuffDes15	所有陆援智械布置时间减少2秒	0	DLC3.0禁区协议四期
Forbidzone_BuffDes16	所有陆援智械对友方造成的伤害超大幅降低	0	DLC3.0禁区协议四期
Forbidzone_BuffDes17	自动射击台、无人机护卫和无人机炮兵的持续时间提升20%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes18	机枪塔、榴弹发射台和激光发射台的弹药容量提升20%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes19	模拟黑洞和嘲讽罐罐的持续时间提升20%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes20	无缝防护和弹药补给的持续时间提升20%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes21	爆破布雷和切割光束网的伤害提升30%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes22	队员的射击伤害提升30%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes23	队员的技能伤害提升30%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes24	队员的暴击伤害提升30%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes25	队员的常规能量回复速度提升35%	0	DLC3.0禁区协议四期
Forbidzone_BuffDes26	队员的技能急速增加45	0	DLC3.0禁区协议四期
Forbidzone_BuffDes27	队员的爆发能量获取率提升35%	0	DLC3.0禁区协议四期
			
TowerrushName1	连袭高手	0	
TowerrushName2	连袭专家	0	
TowerrushName3	连袭大师	0	
TowerrushName4	纸盒捕手	0	
TowerrushName5	纸盒猎手	0	
TowerrushName6	纸盒克星	0	
TowerrushName7	精锐队员	0	
TowerrushName8	王牌队员	0	
TowerrushName9	荣耀队员	0	
TowerrushName10	脉冲涟漪	0	
TowerrushName11	脉冲震荡	0	
TowerrushName12	脉冲强袭	0	
TowerrushDesc1	脉冲震爆次数	0	
TowerrushDesc2	消除特殊纸盒	0	
TowerrushDesc3	个人得分	0	
TowerrushDesc4	单次最高得分	0	
			
DefendSencesDes1	本期随机地图一	0	绝地防线地图预览描述
DefendSencesDes2	本期随机地图二	0	绝地防线地图预览描述
DefendSencesDes3	本期随机地图三	0	绝地防线地图预览描述
			
SpeedSocreBuffType1	狙击	0	3.3联合清剿buff类型名称
SpeedSocreBuffType2	速射	0	3.3联合清剿buff类型名称
SpeedSocreBuffType3	近战	0	3.3联合清剿buff类型名称
SpeedSocreBuffType4	战技	0	3.3联合清剿buff类型名称
SpeedSocreBuffType5	辅助	0	3.3联合清剿buff类型名称
SpeedSocreBuffType0	通用	0	3.3联合清剿buff类型名称
SpeedSocreConditionDes1	≤{1}秒	0	3.3联合清剿挑战时间规则描述
SpeedSocreConditionDes2	≥{1}	0	3.3联合清剿挑战积分规则描述
SpeedSocreRuleTypeDes1	挑战用时	0	3.3联合清剿挑战时间规则title
SpeedSocreRuleTypeDes2	挑战积分	0	3.3联合清剿挑战积分规则title
SpeedSocreRuleDes1	尽快击败9波目标，挑战时间越短，获得奖励越多。作战失败后将根据已击败目标数量获取相应的奖励。	0	3.6联合清剿竞速关规则简介
SpeedSocreRuleDes2	限时4分钟，期间击败目标可获取挑战积分，挑战积分越高，获得奖励越多	0	3.6联合清剿积分关规则简介
SpeedSocreBoardName1	强化核心-精准型	0	3.3联合清剿技能盘名称
SpeedSocreBoardName2	强化核心-轰击型	0	3.3联合清剿技能盘名称
SpeedSocreBoardName3	强化核心-均衡型	0	3.3联合清剿技能盘名称
SpeedScoreBuffName1	定向狙击	0	3.3联合清剿buff名称
SpeedScoreBuffName2	过热震荡	0	3.3联合清剿buff名称
SpeedScoreBuffName3	裂甲晶刃	0	3.3联合清剿buff名称
SpeedScoreBuffName4	脉冲强化	0	3.3联合清剿buff名称
SpeedScoreBuffName5	神圣庇佑	0	3.3联合清剿buff名称
SpeedScoreBuffDes1	击败{1}米外的目标后，攻击力提升{2}%；可叠加{3}层，持续时间无限	0	3.3联合清剿buff描述
SpeedScoreBuffDes2	射击伤害提升{1}%。进入持续射击状态后，攻击力和防御力每秒提升{2}%，最多提升到{3}%；退出射击状态后每秒降低{4}%。	0	3.3联合清剿buff描述
SpeedScoreBuffDes3	对{1}米范围内的目标造成伤害后，目标的全类型抗性降低{2}%；可叠加{4}层，持续时间{3}秒	0	3.3联合清剿buff描述
SpeedScoreBuffDes4	技能伤害提升{1}%。使用技能后，全队技能伤害提升{2}%；可叠加{4}层，持续时间{3}秒	0	3.3联合清剿buff描述
SpeedScoreBuffDes5	全队受治疗效果提升{1}%。携带者进行治疗后，受治疗的目标伤害提升{2}%并且受到的伤害降低{3}%；持续{4}秒，重复触发时重置持续时间	0	3.3联合清剿buff描述
SpeedScoreBuffDes6	暴击后可恢复{1}点爆发能量	0	3.3联合清剿buff描述
SpeedScoreBuffDes7	以自身为中心释放1次震荡波，对周围目标造成队员攻击力{1}%的动能类型伤害，触发间隔{2}秒	0	3.3联合清剿buff描述
SpeedScoreBuffDes8	召唤落雷攻击距离自身最近的目标，对一定范围内的目标造成队员攻击力{1}%的电击类型伤害，触发间隔{2}秒	0	3.3联合清剿buff描述
SpeedScoreBuffDes9	射击伤害提升{1}%；射击命中后自身暴击伤害提升{2}%，持续时间{3}秒，可叠加{4}层，叠满后射击有{5}%概率不消耗子弹	0	3.6联合清剿buff描述
SpeedScoreBuffDes10	主动技能造成的伤害提升{1}%；主动技能命中敌方目标后自身攻击力提升{2}%，最大生命提升{3}%，主动技能伤害提升{4}%，持续{5}秒，重复触发时重置持续时间	0	3.6联合清剿buff描述
SpeedScoreBuffDes11	攻击力提升{1}%，防御力提升{2}%，最大生命提升{3}%；射击、使用常规技或使用爆发技后均可使自身造成的所有伤害提升{4}%，持续时间{5}秒，触发同种触发效果重置持续时间	0	3.6联合清剿buff描述
SpeedSocreShopName1	挑战奖励	0	3.3联合清剿商店1名称
SpeedSocreShopName2	增幅秘匣	0	3.3联合清剿商店2名称
SpeedSocreCoinName1	增幅芯核	0	3.3联合清剿货币名称
SpeedSocreCoinName2	挑战芯核	0	3.3联合清剿货币名称
SpeedSocreCoinName1_des	增幅升级到满级后将转化为增幅芯核，可在芯核兑换所兑换增幅秘匣。活动结束后，多余的芯核会直接清空且不会转化为其他道具，及时去兑换所换取奖励哦！	0	3.3联合清剿货币描述
SpeedSocreCoinName2_des	挑战关卡获得的奖励代币，可在芯核兑换所兑换挑战奖励。活动结束后，多余的芯核会直接清空且不会转化为其他道具，及时去兑换所换取奖励哦！	0	3.3联合清剿货币描述
SpeedSocreCoinName1_use	联合清剿芯核兑换所代币	0	3.3联合清剿货币用途描述
SpeedSocreCoinName2_use	联合清剿芯核兑换所代币	0	3.3联合清剿货币用途描述
SpeedSocreBuffBoxName1	基础增幅秘匣	0	3.3联合清剿buff宝箱名称
SpeedSocreBuffBoxName2	高级增幅秘匣	0	3.3联合清剿buff宝箱名称
SpeedSocreBuffBoxName3	精准增幅秘匣	0	3.3联合清剿buff宝箱名称
SpeedSocreBuffBoxName4	轰击增幅秘匣	0	3.3联合清剿buff宝箱名称
SpeedSocreBuffBoxName5	均衡增幅秘匣	0	3.3联合清剿buff宝箱名称
SpeedSocreBuffBoxName1_des	开启后可获得3个随机增幅，较低概率可获得高级增幅	0	3.3联合清剿buff宝箱描述
SpeedSocreBuffBoxName2_des	开启后可获得5个随机增幅，较大概率可获得高级增幅	0	3.3联合清剿buff宝箱描述
SpeedSocreBuffBoxName3_des	开启后可获得5个随机增幅，较大概率可获得狙击、速射类增幅	0	3.3联合清剿buff宝箱描述
SpeedSocreBuffBoxName4_des	开启后可获得5个随机增幅，较大概率可获得近战、战技类增幅	0	3.3联合清剿buff宝箱描述
SpeedSocreBuffBoxName5_des	开启后可获得5个随机增幅，可获得各种类型的增幅	0	3.3联合清剿buff宝箱描述
SpeedSocreBuffBoxName1_use	联合清剿增幅秘匣	0	3.3联合清剿buff宝箱用途描述
SpeedSocreBuffBoxName2_use	联合清剿增幅秘匣	0	3.3联合清剿buff宝箱用途描述
SpeedSocreBuffBoxName3_use	联合清剿增幅秘匣	0	3.3联合清剿buff宝箱用途描述
SpeedSocreBuffBoxName4_use	联合清剿增幅秘匣	0	3.3联合清剿buff宝箱用途描述
SpeedSocreBuffBoxName5_use	联合清剿增幅秘匣	0	3.3联合清剿buff宝箱用途描述
SpeedSocreTrialTips	试用队员仅在联合清剿模式中生效	0	3.3联合清剿试用队员界面小字tips
SpeedSocreBuffBoardEquipTips	该强化核心已装载	0	3.3联合清剿重复装载技能盘的提示
SpeedSocreBuffBoardNoBuffTips	当前装载的强化核心未配置增幅，是否进入挑战	0	3.3联合清剿技能盘中没有buff的提示
SpeedSocreNoRecordTips	暂无挑战记录，请完成挑战后再来查看吧	0	3.3联合清剿没有挑战记录时的提示
SpeedSocreRewardMonsterShowTitle	布雷盒突袭	0	3.3联合清剿战斗中特殊怪出现提示
SpeedSocreRewardMonsterShowDes	注意！布雷盒已出现，限定时间内击败布雷盒会获得战斗增益	0	3.3联合清剿战斗中特殊怪出现提示
SpeedSocreRewardMonsterCompleteTitle	成功击败布雷盒	0	3.3联合清剿战斗中特殊怪击败提示
SpeedSocreRewardMonsterCompleteDes1	已击败盒·笨笨，全队恢复生命，爆发和常规能量获取率提升	0	3.3联合清剿战斗中特殊怪击败提示
SpeedSocreRewardMonsterCompleteDes2	已击败盒·笑笑，获得大量挑战积分	0	3.3联合清剿战斗中特殊怪击败提示
SpeedSocreRewardMonsterCompleteDes3	已击败盒·乐乐，全队进入霸体状态并减少受到的伤害	0	3.3联合清剿战斗中特殊怪击败提示
SpeedSocreRewardMonsterCompleteDes4	已击败盒·闪闪，获得挑战芯核	0	3.3联合清剿战斗中特殊怪击败提示
