字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Chips_SkillName7_des	锁定1个目标，周期性发射小型球状电磁炮，命中后造成电击类型伤害，部署后持续<span color="#437AD4">{1}</>秒，部署间隔<span color="#437AD4">{2}</>秒\n所有炮台共享部署上限，携带时使总部署上限<span color="#437AD4">+1</>	0	3.7新增智械技能7说明
Chips_SkillDescription7	锁定1个目标，周期性发射小型球状电磁炮，命中后造成电击类型伤害，部署后持续<span color="#437AD4">{1}</>秒，部署间隔<span color="#437AD4">{2}</>秒\n所有炮台共享部署上限，携带时使总部署上限<span color="#437AD4">+1</>	0	3.7新增智械技能7说明
Chips_SkillName8	地鸣炮台	0	3.7新增智械技能8名称
Chips_SkillName8_use	地鸣炮台	0	3.7新增智械技能8名称
Chips_SkillName8_des	锁定1个目标，每<span color="#437AD4">{1}</>秒向目标所在区域进行范围攻击，造成动能类型伤害，部署后持续<span color="#437AD4">{2}</>秒，部署间隔<span color="#437AD4">{3}</>秒\n所有炮台共享部署上限，携带时使总部署上限<span color="#437AD4">+1</>	0	3.7新增智械技能8说明
Chips_SkillDescription8	锁定1个目标，每<span color="#437AD4">{1}</>秒向目标所在区域进行范围攻击，造成动能类型伤害，部署后持续<span color="#437AD4">{2}</>秒，部署间隔<span color="#437AD4">{3}</>秒\n所有炮台共享部署上限，携带时使总部署上限<span color="#437AD4">+1</>	0	3.7新增智械技能8说明
Chips_SkillName9	爆破炮台	0	3.7新增智械技能9名称
Chips_SkillName9_use	爆破炮台	0	3.7新增智械技能9名称
Chips_SkillName9_des	在目标位置部署长时间存在的火箭发射器，向目标持续攻击，造成范围动能伤害，部署后持续<span color="#437AD4">{1}</>秒，部署间隔<span color="#437AD4">{2}</>秒\n所有炮台共享部署上限，携带时使总部署上限<span color="#437AD4">+1</>	0	3.7新增智械技能9说明
Chips_SkillDescription9	在目标位置部署长时间存在的火箭发射器，向目标持续攻击，造成范围动能伤害，部署后持续<span color="#437AD4">{1}</>秒，部署间隔<span color="#437AD4">{2}</>秒\n所有炮台共享部署上限，携带时使总部署上限<span color="#437AD4">+1</>	0	3.7新增智械技能9说明
			
Chips_MainName1	核心·即刻冷却	0	3.5智械核心1名称
Chips_MainName1_use	核心·即刻冷却	0	3.5智械核心1名称
Chips_MainName1_des	所有区域轰炸类智械减少全部初始使用间隔，可使用上限+1；天启者的攻击力增加700，造成的伤害提升22.5%	0	3.5智械核心1商店说明
Chips_MainDescription1	所有区域轰炸类智械减少全部初始使用间隔，可使用上限<span color="#437AD4">+{1}</>\n天启者的攻击力增加<span color="#437AD4">{2}</>，造成的伤害提升<span color="#437AD4">{3}%</>	0	3.5智械核心1局内说明
Chips_MainName2	核心·全面激活	0	3.5智械核心2名称
Chips_MainName2_use	核心·全面激活	0	3.5智械核心2名称
Chips_MainName2_des	所有区域轰炸类智械使用间隔降低40%；天启者的攻击力增加700，技能急速增加50	0	3.5智械核心2商店说明
Chips_MainDescription2	所有区域轰炸类智械使用间隔降低<span color="#437AD4">{1}%</>\n天启者的攻击力增加<span color="#437AD4">{2}</>，技能急速增加<span color="#437AD4">{3}</>	0	3.5智械核心2局内说明
Chips_MainName3	核心·限制突破	0	3.5智械核心3名称
Chips_MainName3_use	核心·限制突破	0	3.5智械核心3名称
Chips_MainName3_des	所有区域轰炸类智械受天启者攻击力加成，造成的伤害提升；天启者的攻击力增加700，暴击伤害增幅提升30%	0	3.5智械核心3商店说明
Chips_MainDescription3	所有区域轰炸类智械受天启者攻击力加成，造成的伤害提升\n天启者的攻击力增加<span color="#437AD4">{1}</>，暴击伤害增幅提升<span color="#437AD4">{2}%</>	0	3.5智械核心3局内说明
Chips_MainName4	核心·极速部署	0	3.5智械核心4名称
Chips_MainName4_use	核心·极速部署	0	3.5智械核心4名称
Chips_MainName4_des	每次部署无人机时，使其他无人机的使用间隔的剩余时间降低50%；天启者的攻击力增加700，造成的伤害提升22.5%	0	3.5智械核心4商店说明
Chips_MainDescription4	每次部署无人机时，使其他无人机的使用间隔的剩余时间降低<span color="#437AD4">{1}%</>\n天启者的攻击力增加<span color="#437AD4">{2}</>，造成的伤害提升<span color="#437AD4">{3}%</>	0	3.5智械核心4局内说明
Chips_MainName5	核心·增幅阵列	0	3.5智械核心5名称
Chips_MainName5_use	核心·增幅阵列	0	3.5智械核心5名称
Chips_MainName5_des	每次部署无人机，使天启者的攻击力、防御力、最大生命在30秒内提升7%，最多可叠加5层；天启者的攻击力增加700，技能急速增加50	0	3.5智械核心5商店说明
Chips_MainDescription5	每次部署无人机，使天启者的攻击力、防御力、最大生命在<span color="#437AD4">{1}</>秒内提升<span color="#437AD4">{2}%</>，最多可叠加<span color="#437AD4">{3}</>层\n天启者的攻击力增加<span color="#437AD4">{4}</>，技能急速增加<span color="#437AD4">{5}</>	0	3.5智械核心5局内说明
Chips_MainName6	核心·超载武装	0	3.5智械核心6名称
Chips_MainName6_use	核心·超载武装	0	3.5智械核心6名称
Chips_MainName6_des	所有无人机造成的伤害提升200%，天启者的攻击力增加700，天启者暴击伤害增幅提升30%	0	3.5智械核心6商店说明
Chips_MainDescription6	所有无人机造成的伤害提升<span color="#437AD4">{1}%</>\n天启者的攻击力增加<span color="#437AD4">{2}</>，暴击伤害增幅提升<span color="#437AD4">{3}%</>	0	3.5智械核心6局内说明
Chips_MainName7	核心·重械和鸣	0	3.7智械核心7名称
Chips_MainName7_use	核心·重械和鸣	0	3.7智械核心7名称
Chips_MainName7_des	所有炮台智械总部署上限+1，且炮台智械可以吸引敌方的火力；天启者的攻击力增加700，造成的伤害提升22.5%	0	3.7智械核心7商店说明
Chips_MainDescription7	所有炮台总部署上限增加<span color="#437AD4">{1}</>，且炮台可以吸引敌人的火力\n天启者的攻击力增加<span color="#437AD4">{2}</>，造成的伤害提升<span color="#437AD4">{3}%</>	0	3.7智械核心7局内说明
Chips_MainName8	核心·烈星轰击	0	3.7智械核心8名称
Chips_MainName8_use	核心·烈星轰击	0	3.7智械核心8名称
Chips_MainName8_des	炮台部署后进入饱和发射状态，造成的伤害提升100%，持续时间降低50%；天启者的攻击力增加700，技能急速增加50	0	3.7智械核心8商店说明
Chips_MainDescription8	炮台部署后进入饱和发射状态，造成的伤害提升<span color="#437AD4">{1}%</>，持续时间降低<span color="#437AD4">{2}%</>\n天启者的攻击力增加<span color="#437AD4">{3}</>，技能急速增加<span color="#437AD4">{4}</>	0	3.7智械核心8局内说明
Chips_MainName9	核心·威震远境	0	3.7智械核心9名称
Chips_MainName9_use	核心·威震远境	0	3.7智械核心9名称
Chips_MainName9_des	所有炮台部署后，射程与索敌距离提升50%，且攻击间隔降低25%；天启者的攻击力增加700，天启者暴击伤害增幅提升30%	0	3.7智械核心9商店说明
Chips_MainDescription9	所有炮台部署后，射程与索敌距离提升<span color="#437AD4">{1}%</>，且攻击间隔降低<span color="#437AD4">{2}%</>\n天启者的攻击力增加<span color="#437AD4">{3}</>，暴击伤害增幅提升<span color="#437AD4">{4}%</>	0	3.7智械核心9局内说明
			
			
			
Chips_BranchName1	协同·次声震荡	0	智械分支1名称
Chips_BranchName1_use	协同·次声震荡	0	智械分支1名称
Chips_BranchName1_des	毁灭爆破将产生次声波，对范围内所有可破坏目标额外造成300点物品破坏力；天启者的攻击力增加315，最大生命增加975	0	智械分支1商店说明
Chips_BranchDescription1	毁灭爆破将产生次声波，对范围内所有可破坏目标额外造成<span color="#437AD4">{1}</>点物品破坏力\n天启者的攻击力增加<span color="#437AD4">{2}</>，最大生命增加<span color="#437AD4">{3}</>	0	智械分支1局内说明(可升级)
Chips_BranchName2	协同·凝滞力场	0	智械分支2名称
Chips_BranchName2_use	协同·凝滞力场	0	智械分支2名称
Chips_BranchName2_des	毁灭爆破对敌方目标造成的伤害提升90%，爆炸后生成凝滞力场，区域内所有敌方目标移动速度降低80%；天启者的攻击力增加225，防御力增加80	0	智械分支2商店说明
Chips_BranchDescription2	毁灭爆破对敌方目标造成的伤害提升<span color="#437AD4">{1}%</>，爆炸后生成凝滞力场，区域内所有敌方目标移动速度降低<span color="#437AD4">{2}%</>\n天启者的攻击力增加<span color="#437AD4">{3}</>，防御力增加<span color="#437AD4">{4}</>	0	智械分支2局内说明(可升级)
Chips_BranchName3	协同·高能燃料	0	智械分支3名称
Chips_BranchName3_use	协同·高能燃料	0	智械分支3名称
Chips_BranchName3_des	广域爆破将留下持续燃烧10秒的区域，每秒对敌方目标造成高热伤害；天启者的攻击力增加270，最大生命增加1300	0	智械分支3商店说明
Chips_BranchDescription3	广域爆破将留下持续燃烧<span color="#437AD4">{1}</>秒的区域，每秒对敌方目标造成高热伤害\n天启者的攻击力增加<span color="#437AD4">{2}</>，最大生命增加<span color="#437AD4">{3}</>	0	智械分支3局内说明(可升级)
Chips_BranchName4	协同·地毯轰炸	0	智械分支4名称
Chips_BranchName4_use	协同·地毯轰炸	0	智械分支4名称
Chips_BranchName4_des	广域爆破的覆盖范围提升50%，造成的伤害提升100%；天启者的最大生命增加1950，防御力增加64	0	智械分支4商店说明
Chips_BranchDescription4	广域爆破的覆盖范围提升<span color="#437AD4">{1}%</>，造成的伤害提升<span color="#437AD4">{2}%</>\n天启者的最大生命增加<span color="#437AD4">{3}</>，防御力增加<span color="#437AD4">{4}</>	0	智械分支4局内说明(可升级)
Chips_BranchName5	协同·镭射指引	0	智械分支5名称
Chips_BranchName5_use	协同·镭射指引	0	智械分支5名称
Chips_BranchName5_des	轨道光束更加精准，在6秒内每秒发射1次激光，每次激光造成动能伤害；攻击标记附近的随机敌方目标，不会锁定到我方队员；天启者的最大生命增加1300，防御力增加96	0	智械分支5商店说明
Chips_BranchDescription5	轨道光束更加精准，在<span color="#437AD4">{1}</>秒内每秒发射<span color="#437AD4">{2}</>次激光，每次激光造成动能伤害；攻击标记附近的随机敌方目标，不会锁定到我方队员\n天启者的最大生命增加<span color="#437AD4">{3}</>，防御力增加<span color="#437AD4">{4}</>	0	智械分支5局内说明(可升级)
Chips_BranchName6	协同·过载冷凝	0	智械分支6名称
Chips_BranchName6_use	协同·过载冷凝	0	智械分支6名称
Chips_BranchName6_des	轨道光束持续时间增加至9秒；天启者的攻击力增加180，防御力增加96	0	智械分支6商店说明
Chips_BranchDescription6	轨道光束持续时间增加至<span color="#437AD4">{1}</>秒\n天启者的攻击力增加<span color="#437AD4">{2}</>，防御力增加<span color="#437AD4">{3}</>	0	智械分支6局内说明(可升级)
Chips_BranchName7	协同·无限火力	0	智械分支7名称
Chips_BranchName7_use	协同·无限火力	0	智械分支7名称
Chips_BranchName7_des	哨戒无人机在场时，部署者射击不消耗弹药，射击伤害提升5%；天启者的最大生命增加1625，防御力增加80	0	智械分支7商店说明
Chips_BranchDescription7	哨戒无人机在场时，部署者射击<span color="#437AD4">不消耗弹药</>，射击伤害提升<span color="#437AD4">{1}%</>\n天启者的最大生命增加<span color="#437AD4">{2}</>，防御力增加<span color="#437AD4">{3}</>	0	智械分支7局内说明(可升级)
Chips_BranchName8	协同·枪阵极限	0	智械分支8名称
Chips_BranchName8_use	协同·枪阵极限	0	智械分支8名称
Chips_BranchName8_des	哨戒无人机造成的伤害提升200%；天启者的攻击力增加135，防御力增加112	0	智械分支8商店说明
Chips_BranchDescription8	哨戒无人机造成的伤害提升<span color="#437AD4">{1}%</>\n天启者的攻击力增加<span color="#437AD4">{2}</>，防御力增加<span color="#437AD4">{3}</>	0	智械分支8局内说明(可升级)
Chips_BranchName9	协同·愈合脉冲	0	智械分支9名称
Chips_BranchName9_use	协同·愈合脉冲	0	智械分支9名称
Chips_BranchName9_des	导弹无人机在场时，部署者每秒回复1%的生命，并获得抗打断效果；天启者的攻击力增加315，最大生命增加975	0	智械分支9商店说明
Chips_BranchDescription9	导弹无人机在场时，部署者每秒回复<span color="#437AD4">{1}%</>的生命，并获得<span color="#437AD4">抗打断</>效果\n天启者的攻击力增加<span color="#437AD4">{2}</>，最大生命增加<span color="#437AD4">{3}</>	0	智械分支9局内说明(可升级)
Chips_BranchName10	协同·肃清计划	0	智械分支10名称
Chips_BranchName10_use	协同·肃清计划	0	智械分支10名称
Chips_BranchName10_des	导弹无人机造成的伤害提升100%，物品破坏力提升100%；天启者的攻击力增加225，防御力增加80	0	智械分支10商店说明
Chips_BranchDescription10	导弹无人机造成的伤害提升<span color="#437AD4">{1}%</>，物品破坏力提升<span color="#437AD4">{2}%</>\n天启者的攻击力增加<span color="#437AD4">{3}</>，防御力增加<span color="#437AD4">{4}</>	0	智械分支10局内说明(可升级)
Chips_BranchName11	协同·聚变催化	0	智械分支11名称
Chips_BranchName11_use	协同·聚变催化	0	智械分支11名称
Chips_BranchName11_des	焦点无人机在场时，部署者每2秒恢复1点爆发能量，并使爆发技伤害提升50%；天启者的攻击力增加180，最大生命增加1950	0	智械分支11商店说明
Chips_BranchDescription11	焦点无人机在场时，部署者每<span color="#437AD4">{1}</>秒恢复<span color="#437AD4">{2}</>点爆发能量，并使爆发技伤害提升<span color="#437AD4">{3}%</>\n天启者的攻击力增加<span color="#437AD4">{4}</>，最大生命增加<span color="#437AD4">{5}</>	0	智械分支11局内说明(可升级)
Chips_BranchName12	协同·熔毁射线	0	智械分支12名称
Chips_BranchName12_use	协同·熔毁射线	0	智械分支12名称
Chips_BranchName12_des	焦点无人机造成的伤害变为高热伤害，每次对目标造成伤害时，使目标防御力降低10%，最多降低30%，持续时间10秒；天启者的最大生命增加1950，防御力增加64	0	智械分支12商店说明
Chips_BranchDescription12	焦点无人机造成的伤害变为高热伤害，每次对目标造成伤害时，使目标防御力降低<span color="#437AD4">{1}%</>，最多降低<span color="#437AD4">{2}%</>，持续时间<span color="#437AD4">{3}</>秒\n天启者的最大生命增加<span color="#437AD4">{4}</>，防御力增加<span color="#437AD4">{5}</>	0	智械分支12局内说明(可升级)
Chips_BranchName13	协同·磁轨增速	0	3.7新增智械分支13名称
Chips_BranchName13_use	协同·磁轨增速	0	3.7新增智械分支13名称
Chips_BranchName13_des	为电磁炮台增加磁轨，大幅度提升小型球状电磁炮飞行速度，并使命中时造成的伤害提升35%；天启者的最大生命增加1625，防御力增加80	0	3.7新增智械分支13商店说明
Chips_BranchDescription13	为电磁炮台增加磁轨，大幅度提升小型球状电磁炮飞行速度，并使命中时造成的伤害提升<span color="#437AD4">{1}%</>\n天启者的最大生命增加<span color="#437AD4">{2}</>，防御力增加<span color="#437AD4">{3}</>	0	3.7新增智械分支13局内说明(可升级)
Chips_BranchName14	协同·高频轰击	0	3.7新增智械分支14名称
Chips_BranchName14_use	协同·高频轰击	0	3.7新增智械分支14名称
Chips_BranchName14_des	电磁炮台发射间隔降低35%；天启者的攻击力增加135，防御力增加112	0	3.7新增智械分支14商店说明
Chips_BranchDescription14	电磁炮台发射间隔降低<span color="#437AD4">{1}%</>\n天启者的攻击力增加<span color="#437AD4">{2}</>，防御力增加<span color="#437AD4">{3}</>	0	3.7新增智械分支14局内说明(可升级)
Chips_BranchName15	协同·全境锁定	0	3.7新增智械分支15名称
Chips_BranchName15_use	协同·全境锁定	0	3.7新增智械分支15名称
Chips_BranchName15_des	地鸣炮台的覆盖范围和爆炸范围提升50%，造成的伤害增加35/50%；天启者的攻击力增加315，最大生命增加975	0	3.7新增智械分支15商店说明
Chips_BranchDescription15	地鸣炮台的覆盖范围和爆炸范围提升<span color="#437AD4">{1}%</>，造成的伤害增加<span color="#437AD4">{2}%</>\n天启者的攻击力增加<span color="#437AD4">{3}</>，最大生命增加<span color="#437AD4">{4}</>	0	3.7新增智械分支15局内说明(可升级)
Chips_BranchName16	协同·高温残余	0	3.7新增智械分支16名称
Chips_BranchName16_use	协同·高温残余	0	3.7新增智械分支16名称
Chips_BranchName16_des	地鸣炮台攻击后，在落点留下燃烧区域，持续对范围内敌方目标造成高热类型伤害；天启者的攻击力增加225，防御力增加80	0	3.7新增智械分支16商店说明
Chips_BranchDescription16	地鸣炮台攻击后，在落点留下燃烧区域，持续对范围内敌方目标造成高热类型伤害\n天启者的攻击力增加<span color="#437AD4">{1}</>，防御力增加<span color="#437AD4">{2}</>	0	3.7新增智械分支16局内说明(可升级)
Chips_BranchName17	协同·碎裂残响	0	3.7新增智械分支17名称
Chips_BranchName17_use	协同·碎裂残响	0	3.7新增智械分支17名称
Chips_BranchName17_des	爆破弹的物品破坏力提升70%，每次命中使目标防御力降低3.5%，最多降低35%%；天启者的攻击力增加180，最大生命增加1950	0	3.7新增智械分支17商店说明
Chips_BranchDescription17	爆破弹的物品破坏力提升<span color="#437AD4">{1}%</>，每次命中使目标防御力降低<span color="#437AD4">{2}%</>，最多降低<span color="#437AD4">{3}%</>\n天启者的攻击力增加<span color="#437AD4">{4}</>，最大生命增加<span color="#437AD4">{5}</>	0	3.7新增智械分支17局内说明(可升级)
Chips_BranchName18	协同·增量爆破	0	3.7新增智械分支18名称
Chips_BranchName18_use	协同·增量爆破	0	3.7新增智械分支18名称
Chips_BranchName18_des	爆破弹造成的伤害提升35%；天启者的最大生命增加1950，防御力增加64	0	3.7新增智械分支18商店说明
Chips_BranchDescription18	爆破弹造成的伤害提升<span color="#437AD4">{1}%</>\n天启者的最大生命增加<span color="#437AD4">{2}</>，防御力增加<span color="#437AD4">{3}</>	0	3.7新增智械分支18局内说明(可升级)
			
			
Chips_PlayerBuffName1	复合装甲	0	角色增强buff名称1
Chips_PlayerBuffDescription1	防御力提升<span color="#437AD4">{1}%</>	0	角色增强buff说明1
Chips_PlayerBuffName2	破阵模块	0	角色增强buff名称2
Chips_PlayerBuffDescription2	攻击力提升<span color="#437AD4">{1}%</>	0	角色增强buff说明2
Chips_PlayerBuffName3	维生系统	0	角色增强buff名称3
Chips_PlayerBuffDescription3	最大生命提升<span color="#437AD4">{1}%</>	0	角色增强buff说明3
Chips_PlayerBuffName4	减振涂层	0	角色增强buff名称4
Chips_PlayerBuffDescription4	受到伤害降低<span color="#437AD4">{1}%</>	0	角色增强buff说明4
Chips_PlayerBuffName5	天启解放	0	角色增强buff名称5
Chips_PlayerBuffDescription5	常规技与爆发技伤害提升<span color="#437AD4">{1}%</>	0	角色增强buff说明5
Chips_PlayerBuffName6	击发强化	0	角色增强buff名称6
Chips_PlayerBuffDescription6	射击伤害提升<span color="#437AD4">{1}%</>	0	角色增强buff说明6
			
ChipsShopHas	已拥有	0	已拥有同类金色芯片
ChipsBox1	初级芯片补给	0	随机芯片包
ChipsBox1_use	初级芯片补给	0	道具潜规则拼接字符key
ChipsBox1_des	可获得1枚白色~金色随机品质的核心芯片或协同芯片	0	道具潜规则拼接字符key
ChipsBox1_1	区域轰炸初级芯片补给	0	随机芯片包
ChipsBox1_1_use	区域轰炸初级芯片补给	0	道具潜规则拼接字符key
ChipsBox1_1_des	可获得1枚白色~金色随机品质的区域轰炸型核心芯片或协同芯片	0	道具潜规则拼接字符key
ChipsBox1_2	蜂群打击初级芯片补给	0	随机芯片包
ChipsBox1_2_use	蜂群打击初级芯片补给	0	道具潜规则拼接字符key
ChipsBox1_2_des	可获得1枚白色~金色随机品质的蜂群打击型核心芯片或协同芯片	0	道具潜规则拼接字符key
ChipsBox1_3	钢铁防线初级芯片补给	0	随机芯片包
ChipsBox1_3_use	钢铁防线初级芯片补给	0	道具潜规则拼接字符key
ChipsBox1_3_des	可获得1枚白色~金色随机品质的钢铁防线型核心芯片或协同芯片	0	道具潜规则拼接字符key
ChipsBox2	中级芯片补给	0	随机芯片包
ChipsBox2_use	中级芯片补给	0	道具潜规则拼接字符key
ChipsBox2_des	可获得1枚绿色~金色随机品质的核心芯片或协同芯片	0	道具潜规则拼接字符key
ChipsBox3	高级芯片补给	0	随机芯片包
ChipsBox3_use	高级芯片补给	0	道具潜规则拼接字符key
ChipsBox3_des	可获得1枚蓝色~金色随机品质的核心芯片或协同芯片	0	道具潜规则拼接字符key
ChipsBox4	特级芯片补给	0	随机芯片包
ChipsBox4_use	特级芯片补给	0	道具潜规则拼接字符key
ChipsBox4_des	可获得1枚紫色~金色随机品质的核心芯片或协同芯片	0	道具潜规则拼接字符key
ChipsBox5	终极芯片补给	0	随机芯片包
ChipsBox5_use	终极芯片补给	0	道具潜规则拼接字符key
ChipsBox5_des	可获得1枚金色随机品质的核心芯片或协同芯片	0	道具潜规则拼接字符key
			
BpExp	全域协议	0	进击行动经验值
BpExp_use	全域协议	0	道具潜规则拼接字符key
BpExp_des	参与进击行动获得的奖励，用于升级智械凭证	0	道具潜规则拼接字符key
BpExpDescription	参与进击行动获得的奖励，用于升级智械凭证	0	道具潜规则拼接字符key
ShopCash	嵌入源码	0	玩法代币
ShopCash_use	嵌入源码	0	道具潜规则拼接字符key
ShopCash_des	净化泰坦污染后留下的信息态晶体，拥有储存源代码的能力，可以加工成各种的芯片应用于智械，改变智械的功能	0	道具潜规则拼接字符key
ShopCashDescription	净化泰坦污染后留下的信息态晶体，拥有储存源代码的能力，可以加工成各种的芯片应用于智械，改变智械的功能	0	道具潜规则拼接字符key
			
Season1LevelName1	凛冬防线	0	第一赛季低难度轮替关卡组名称
Season1LevelName2	重甲压境	0	第一赛季低难度轮替关卡组名称
Season1LevelName3	空岛掠影	0	第一赛季低难度轮替关卡组名称
Season1LevelDescription1	耶洛沙观测到了大量异化人和泰坦的踪迹，其规模已构成严重威胁，请尽快前往此地，击败它们\n※检测到大量敌方目标，推荐使用可造成大范围伤害的智械	0	第一赛季低难度轮替关卡组名说明
Season1LevelDescription2	收到卫城学院求援，机库遭泰坦物质污染，一批配置了新型装机的机兵失去控制，开始袭击学院，请尽快前往此地，保护我们的盟友\n※检测到敌方目标拥有装甲，推荐使用高攻击力的智械	0	第一赛季低难度轮替关卡组名说明
Season1LevelDescription3	卫星观测报告，大量被污染的机兵降落在新恒提罗的外围地区，请尽快前往此地，保护新恒提罗居民\n※检测到部分敌方目标得到强化，推荐使用可以锁定目标攻击的智械	0	第一赛季低难度轮替关卡组名说明
