字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
GiftResource15	活动【极夜行动】纪念品		
GiftResource16	活动【碧水假日】纪念品		
GiftResource17	活动【漠北寻风】纪念品	0	DLC2.3宿舍
GiftResource18	活动【洄纠暗流】纪念品	0	DLC2.4宿舍
GiftResource21	活动【夙圆心行】纪念品	0	DLC2.5宿舍
GiftResource5105	活动【夙圆心行-感知巡游】纪念品	0	DLC2.5宿舍
GiftResource5106	【纳宝帝】联动纪念品	1000	DLC2.5宿舍
GiftResource5108	活动【夙圆心行】纪念品	0	DLC2.5宿舍
GiftResource5109	【OATLY】联动纪念品	1000	DLC2.7宿舍
GiftResource5110	【OATLY】联动纪念品	1000	DLC2.7宿舍
GiftResource5111	【虎邦辣酱】联动纪念品	1000	DLC3.0宿舍
GiftResource5112	【健力宝】联动纪念品	1000	DLC3.0宿舍
GiftResource5113	【健力宝】联动纪念品	1000	DLC3.0宿舍
GiftResource5114	【格力高】联动纪念品	1000	DLC3.2宿舍
GiftResource5115	【格力高】联动纪念品	1000	DLC3.2宿舍
GiftResource25	活动【荒城栖花】纪念品	0	DLC2.6宿舍
GiftResource26	活动【渊沉曙色】纪念品	0	DLC2.7宿舍
GiftResource27	活动【罅隙轨迹】纪念品	0	dlc2.8宿舍
GiftResource28	活动【悖论迷宫】纪念品	0	DLC3.0宿舍
GiftResource29	活动【合题诗篇】纪念品	0	DLC3.0宿舍
GiftResource30	活动【逆光怒放】纪念品	0	DLC3.1宿舍
GiftResource31	活动【灿海假日】纪念品	0	DLC3.2宿舍
GiftResource32	活动【星耀天扉】纪念品	0	DLC3.3宿舍
GiftResource33	活动【镜中烬火】纪念品	0	DLC3.4宿舍
GiftResource34	活动【星祈心愿】纪念品	0	DLC3.4宿舍
GiftResource35	活动【自往昔归还】纪念品	0	DLC3.5宿舍
GiftResource38	【创维】联动纪念品	1000	DLC3.5宿舍
GiftResource39	【乐事】联动纪念品	1000	DLC3.5宿舍
GiftResource41	活动【暖风拂境】纪念品	0	DLC3.6宿舍
			
GiftResource5100	【神经调理】玩法奖励家具	0	DLC2.5宿舍
GiftResource6000	【心动水弹】玩法奖励家具	0	DLC2.5宿舍
GiftResource7000	【猜心对局】玩法奖励家具	0	DLC3.0宿舍
GiftResource8000	【冰趣蜜弹】玩法奖励家具	0	DLC3.2宿舍
GiftResource9000	【推币大赢家】玩法奖励家具	0	DLC3.5宿舍
			
playersuit1.source	【甄选好物】商店获取		
playersuit2.source	活动【碧水假日】获取		
			
keycard.source01	【首通】第一章进程6	0	2.7新手引导
keycard.source02	【首通】3-12		
keycard.source03	【首通】HCL 2-4		
keycard.source04	【首通】HCL 4-1		
keycard.source05	【活动】闲情逸致		
keycard.source06	【基地】小吉优选		
			
elev	乘坐	0	
door	%s的房间	0	
doornone	无人		
doornone2	无人的房间		
door2	离开		
wc	门	0	
interact	交互		
sit	坐下		
StoryLock	好感度达到 %d	0	
GearFloor1	环形大厅		
GearFloor2	基地2楼		
GearFloor3	基地3楼		
GearFloor4	基地4楼		
ExitGearFloor	离开		
CPInteractBtn	使用		
ReplaceFurBtn	置换家具		
GirlLoveName	好感度：		
HouseLoveName	温馨度：		
CanReplacedFur	可置换家具：		
LeaveRoom	退寝		
HealthRoom	疗愈中心		宿舍DLC9
CPInteractBtn5103	开始检查		宿舍DLC9
CPInteractBtn5103_des	当前没有人在等待体检		宿舍DLC9
PlayDLC9Spine	查看庆典合照		宿舍DLC9
PlayDLC9Story	查看庆典剧情		宿舍DLC9
massagemuster	疗愈中心召集		宿舍DLC9
massagemuster_success	疗愈中心召集成功		宿舍DLC9
PalCommonFur	新星开拓		宿舍DLC9
RingStory	恒约后续事件		宿舍DLC9
MassageHardLevel1	简单		宿舍DLC9
MassageHardLevel2	普通		宿舍DLC9
MassageHardLevel3	困难		宿舍DLC9
MassageHardLevelLock	需要上一难度达到5星才可解锁此难度		宿舍DLC9
MassageSendGift	需要前往疗愈中心才可展示	0	宿舍DLC2.7
HallSendGift	需要前往环形大厅才可展示	0	宿舍DLC2.7
HotSpringSendGift	需要前往温泉中心才可展示	0	宿舍DLC2.7
PubGift	需要前往暖调闲聚才可展示	0	宿舍DLC3.0
BeachGift	需要前往恋风漪岸才可展示	0	宿舍DLC3.2
ArcadeGift	需要前往电玩次元才可展示	0	宿舍DLC3.5
StrengthUpTip	神经调理中分析员体力上限提升至%d		宿舍DLC9
MassageSuccess_Tip	调理结束，舒缓成功		宿舍DLC9
MassageFail_Tip	体力完全消耗，调理结束，舒缓失败		宿舍DLC9
UnlockMasDiff	已解锁【%s】的神经调理【%s】难度		宿舍DLC9
DiffTip	建议调理等级达到<span color="#d68238">【%s】</>级后尝试当前难度。是否确认尝试当前难度？		宿舍DLC9
DormShop.Title1	日常系列		
DormShop.Title2	戏眠系列		
DormSelected.tip	基地进入地点设置成功		
DormBtnTip1.Bath	少女沐浴中，稍微等待下吧~		
DormBtnTip2.Bath	催促少女		
DormBtnTip1.Room	%s目前好像不在房间哦~		
DormBtnTip2.Room	提醒回房	0	DLC3.6宿舍文本调整
DormBtnTip1.Hall	邀请少女来聊聊天吧！		
DormBtnTip2.Hall	邀请少女		
DormBtnTip3.Hall	成功邀请少女来到环形大厅		
DormBtnTip1.MassageRoom	邀请少女来打个卡吧！		
DormBtnTip2.MassageRoom	邀请少女		
DormBtnTip3.MassageRoom	成功邀请少女来到疗愈中心		
DormBtnTip1.HotSpring	邀请少女来泡泡温泉吧！	0	DLC2.5宿舍
DormBtnTip2.HotSpring	邀请少女	0	DLC2.5宿舍
DormBtnTip3.HotSpring	成功邀请少女来到温泉中心	0	DLC2.5宿舍
DormBtnTip1.Pub	邀请少女来放松一下吧！	0	DLC3.0宿舍
DormBtnTip2.Pub	邀请少女	0	DLC3.0宿舍
DormBtnTip3.Pub	成功邀请少女来到暖调闲聚	0	DLC3.0宿舍
DormFurniture.fold	家具收纳成功		
DormFurniture.show	家具展示成功		
DormSelected.key	设置基地进入地点		
InRoom.key	提醒少女回房间休息	0	DLC3.6宿舍文本调整
LetGirlsToHealthCare	疗愈中心邀请点		
LetGirlsToHall	环形大厅邀请点		
LetGirlsToHotSpring	温泉中心邀请点	0	DLC2.5宿舍
PlayHotSpringStory	查看温泉剧情	0	DLC2.5宿舍
TransToHotSpring	快速到达	0	DLC2.5宿舍
TransToHall	返回环形大厅	0	DLC2.5宿舍
KiddieRide_Interact	召唤芙提雅	0	DLC2.5宿舍
KiddieRide_Nobody	当前芙提雅暂未入队，无法召唤	0	DLC2.5宿舍
house_hotspring_interact005_Interact	开始嬉戏	0	DLC2.5宿舍
house_hotspring_interact005_Nobody	当前没有可参与嬉戏的少女	0	DLC2.5宿舍
marriage	恒约纪念	0	DLC2.5宿舍
Bp_dailytalk	随机事件册	0	DLC3.0宿舍
LetGirlsToPub	暖调闲聚邀请点	0	DLC3.0宿舍
PlayPubStory	查看暖调闲聚剧情	0	DLC3.0宿舍
house_pub_interact004_Interact	观看少女调制饮品	0	DLC3.0宿舍
house_pub_interact004_Nobody	当前没有少女调制饮品	0	DLC3.0宿舍
house_pub_interact002_Interact	开始演出	0	DLC3.0宿舍
house_pub_interact002_Nobody	少女筹备中，暂时无法演出	0	DLC3.0宿舍
Bp_dailytalk_NoRoom	该少女已退寝，无法阅读此随机事件	0	DLC3.0宿舍
Bp_dailytalk_NoFurniture	<span color="#d68238">【%s】</>已收纳，无法阅读此随机事件	0	DLC3.1宿舍
PlayBeachStory	查看恋风漪岸剧情	0	DLC3.2宿舍
LetGirlsToBeach	恋风漪岸邀请点	0	DLC3.2宿舍
DormBtnTip1.Beach	邀请少女来晒晒太阳吧！	0	DLC3.2宿舍
DormBtnTip2.Beach	邀请少女	0	DLC3.2宿舍
DormBtnTip3.Beach	成功邀请少女来到恋风漪岸	0	DLC3.2宿舍
BeachSolo02Tip	吃西瓜	0	DLC3.2宿舍
BeachInteract003Tip	摇一摇芬妮	0	DLC3.2宿舍
house_beach_interact001_Interact	一起堆沙子	0	DLC3.2宿舍
house_beach_interact001_Nobody	堆沙子的少女不在附近	0	DLC3.2宿舍
PlayArcadeStory	查看电玩次元剧情	0	DLC3.5宿舍
LetGirlsToArcade	电玩次元邀请点	0	DLC3.5宿舍
DormBtnTip1.Arcade	邀请少女来玩会儿游戏吧！	0	DLC3.5宿舍
DormBtnTip2.Arcade	邀请少女	0	DLC3.5宿舍
DormBtnTip3.Arcade	成功邀请少女来到电玩次元	0	DLC3.5宿舍
ArcadeSolo01Tip	测测力气	0	DLC3.5宿舍
ArcadeSolo02Tip	测测运势	0	DLC3.5宿舍
ArcadeOther01Tip	咦？娃娃机？	0	DLC3.5宿舍
ArcadeOther02Tip	哦？是街机？	0	DLC3.5宿舍
house_Arcade_interact001_Interact	开启星际飞驰模拟	0	DLC3.5宿舍
house_Arcade_interact001_Nobody	一起玩游戏的少女不在附近	0	DLC3.5宿舍
ArcadeSlideTip	速降到一楼	0	DLC3.5宿舍
Change_HouseSkin	大厅装扮已切换为<span color="#d68238">【%s】</>	0	DLC3.7宿舍
			
NpcName1	安卡希雅	0	
NpcName2	里芙	0	
NpcName3	妮塔	0	
NpcName4	芙提雅	0	
NpcName5	茉莉安	0	
NpcName6	晴	0	
NpcName7	琴诺	0	
NpcName7_1	琴诺&莫尔索	0	dlc2.4宿舍
NpcName8	芬妮	0	
NpcName10	肴	0	
NpcName11	恩雅	0	
NpcName12	猫汐尔	0	
NpcName13	瑟瑞斯	0	
NpcName14	辰星	0	
NpcName15	凯茜娅		
NpcName16	伊切尔		
NpcName17	苔丝		
NpcName18	薇蒂雅		dlc10宿舍
NpcName20	卜卜	0	dlc2.4宿舍
NpcName21	奈莉德	0	dlc2.7宿舍
NpcName22	克罗瑞娜	0	DLC3.1宿舍
NpcName23	米娅	0	DLC3.3宿舍
NpcName24	胧嫣	0	DLC3.6宿舍
NpcName94	小吉	0	DLC3.5宿舍
NpcName95	小吉	0	DLC3.2宿舍
NpcName96	小吉	0	DLC3.0宿舍
NpcName97	小吉	0	DLC2.5宿舍
NpcName98	小吉		
NpcName99	小吉	0	
NpcName101	卡罗琳	0	
NpcName102	陶	0	dlc2.4宿舍
NpcName103	卡罗琳	0	DLC3.0宿舍
NpcName104	露娜	0	DLC3.5宿舍
NpcName105	莉琪	0	DLC3.5宿舍
NpcName106	萨菲尔	0	DLC3.5宿舍
			
npc99_bubble01	系统升级完成，可以给你的新队员办入住手续了。		
npc99_bubble02	经查找发现分析员还有事务未完成，不愧是聪明的小吉！		
npc99_bubble03	可置办的家具清单已更新。我进了些好东西，来挑挑看？		
			
npc101_bubble01	想确定信源研析的进展如何了？可以来我这看看哦。		
npc101_bubble02	有空的话，不妨在基地四处逛逛，会发现新的信源断片。		
npc101_bubble03	你收到了来自好友赠送的信源断片。		
			
		0	
RoomNoCheck	该房间暂无人入住	0	
RoomNobody	%s目前好像不在房间哦~	0	
FurBuyTip1	%s尚未办理入住，是否确认购买此家具？		
CantBuyPuzzleRefresh	本周可购买研析次数已耗尽		
BuyPuzzleRefresh	是否消耗<span color="#d68238">【数据金*%s】</>购买1次信源研析次数？		
BuyPuzzleRefreshSucess	成功购买1次信源研析次数		
BuyGiftByGold	将消耗<span color="#d68238">【数据金*%s】</>购买家具，是否确认购买？		
BuyGiftByMoney	将消耗<span color="#d68238">【奥普奖券*%s】</>购买家具，是否确认购买？		
changeplayersuit	分析员形象更换成功	0	宿舍-key冲突调整
CantSendGift_LeaveRoom	该队员已退寝，无法赠送礼物		
CantDoRandomEvent_LeaveRoom	该队员已退寝，无法触发随机事件		
ExitMassage	是否确认退出此次神经调理？		
ChangeRing	手指上已佩戴<span color="#d68238">【%s】</>的恒约之戒，是否确定替换？		
PutonRing	已成功佩戴<span color="#d68238">【%s】</>的恒约之戒		
TakeoffRing	已成功取下<span color="#d68238">【%s】</>的恒约之戒	0	DLC2.5宿舍
RingLock.girl002	获得里芙-无限之视【爱意凝晶】时装后解锁		
RingLock.girl008	获得芬妮-辉耀【绽于恋时】时装后解锁		
RingLock.girl010	获得肴-夜天光【暖夜情醺】时装后解锁	0	DLC2.5宿舍
RingLock.girl014	获得辰星-琼弦【欣描红妆】时装后解锁	0	DLC2.5宿舍
RingLock.girl015	获得凯茜娅-狂诗【星抚恋音】时装后解锁	0	DLC3.0宿舍
RingLock.girl017	获得苔丝-绮幻【恋如花舞】时装后解锁	0	DLC3.0宿舍
RingLock.girl001	获得安卡希雅-时之重奏【缘音回响】时装后解锁	0	DLC3.5宿舍
RingLock.girl005	获得茉莉安-霄鹰【纯白恋羽】时装后解锁	0	DLC3.5宿舍
RingTip.girl002	这枚象征爱与永恒的戒指，我将永远为你而佩戴。你呢，%s？		
RingTip.girl008	%s，你会愿意为了本小姐一直戴着这枚戒指的吧？好不好嘛~		
			
		0	
TransTip0	是否确认传送至%s的房间门口？	0	
TransTip1	是否确认传送至环形大厅？	0	
TransTip2	是否确认传送至基地2楼？	0	
TransTip3	是否确认传送至基地3楼？		
TransTPTip1	是否确认传送至<span color="#d68238">大厅吧台</>？		
TransTPTip2	是否确认传送至<span color="#d68238">大厅沙发左侧</>？		
TransTPTip3	是否确认传送至<span color="#d68238">大厅沙发右侧</>？		
TransTPTip4	是否确认传送至<span color="#d68238">大厅绿植</>？		
TransTPTip5	是否确认传送至<span color="#d68238">2楼环形屏幕</>？		
TransTPTip6	是否确认传送至<span color="#d68238">2楼走廊</>？		
TransTPTip7	是否确认传送至<span color="#d68238">3楼环形屏幕</>？		
TransTPTip8	是否确认传送至<span color="#d68238">3楼走廊</>？		
TransTPTip9	是否确认传送至<span color="#d68238">疗愈中心门口</>？		
TransTPTip_Massage	是否确认传送至<span color="#d68238">疗愈中心</>？		
TransTPTip10	是否确认传送至<span color="#d68238">4楼环形屏幕</>？		
TransTPTip11	是否确认传送至<span color="#d68238">4楼走廊</>？		
TransTPTip12	是否确认传送至<span color="#d68238">快速到达点</>？	0	DLC2.5宿舍
TransToHotSpringTip	是否确认传送至<span color="#d68238">温泉中心</>？	0	DLC2.5宿舍
TransToPub	是否确认传送至<span color="#d68238">暖调闲聚</>？	0	DLC3.0宿舍
LeaveHotSpringTip	是否确认返回<span color="#d68238">环形大厅</>？	0	DLC2.5宿舍
TransTPTip_HotSpring1	是否确认传送至<span color="#d68238">温泉中心</>？	0	DLC2.5宿舍
TransTPTip_HotSpring2	是否确认传送至<span color="#d68238">温泉中心</>？	0	DLC2.5宿舍
TransTPTip_Pub1	是否确认传送至<span color="#d68238">暖调闲聚</>？	0	DLC3.0宿舍
TransTPTip_Pub2	是否确认传送至<span color="#d68238">暖调闲聚</>？	0	DLC3.0宿舍
TransToBeach	是否确认传送至<span color="#d68238">恋风漪岸</>？	0	DLC3.2宿舍
TransToArcade	是否确认传送至<span color="#d68238">电玩次元</>？	0	DLC3.5宿舍
			
TransTipNotInRoom	%s目前不在房间，是否确认传送？		
TransTipLock	该房间暂无人入住，无法进行传送	0	
RoomCheckin	您已为%s成功办理入住	0	
NoLivingRoomOnF1	环形大厅不可办理入住		
			
girl01_LoveStory01	屋子里的她	0	DLC3.5安卡好感度重置
girl01_LoveStory02	创建社团吧	0	DLC3.5安卡好感度重置
girl01_LoveStory03	希望与想象	0	DLC3.5安卡好感度重置
girl01_LoveStory04	不再是孤岛	0	DLC3.5安卡好感度重置
girl01_LoveStory05	没有比这更好的事	0	DLC3.5安卡好感度重置
			
girl02_LoveStory01	沉默如雪	0	
girl02_LoveStory02	觅踪双狼	0	
girl02_LoveStory03	破空雷枪	0	
girl02_LoveStory04	相濡之鱼	0	
girl02_LoveStory05	此刻约定	0	
		0	
girl04_LoveStory01	漫长告白	0	
girl04_LoveStory02	关爱系统	0	
girl04_LoveStory03	鼓起勇气	0	
girl04_LoveStory04	她的苹果	0	
girl04_LoveStory05	永恒锚点	0	
		0	
girl07_LoveStory01	琴诺的委托	0	
girl07_LoveStory02	搬起石头砸脚	0	
girl07_LoveStory03	难以推进的谈话	0	
girl07_LoveStory04	散步于天楼	0	
girl07_LoveStory05	存在意识	0	
		0	
girl08_LoveStory01	深切的记忆会永存	0	
girl08_LoveStory02	最深处的一朵玫瑰	0	
girl08_LoveStory03	爱不受时光的拨弄	0	
girl08_LoveStory04	丰盛的爱不分彼此	0	
girl08_LoveStory05	她走在美的光彩中	0	
		0	
girl13_LoveStory01	储存的记忆		
girl13_LoveStory02	封装的记忆		
girl13_LoveStory03	失去的记忆		
girl13_LoveStory04	留下的记忆		
girl13_LoveStory05	此刻的记忆		
			
girl14_LoveStory01	泛起的期待		2.5版本重置辰星好感度
girl14_LoveStory02	收获的奖品		2.5版本重置辰星好感度
girl14_LoveStory03	想要的美好		2.5版本重置辰星好感度
girl14_LoveStory04	憧憬的未来		2.5版本重置辰星好感度
girl14_LoveStory05	满足的如今		2.5版本重置辰星好感度
			
girl06_LoveStory01	瑜伽？		
girl06_LoveStory02	尝试		
girl06_LoveStory03	甜品		
girl06_LoveStory04	安慰		
girl06_LoveStory05	对决		
			
girl10_LoveStory01	晨光遥想		
girl10_LoveStory02	茶饭小事		
girl10_LoveStory03	暖炉夜话		
girl10_LoveStory04	心意千钧		
girl10_LoveStory05	互为人间		
			
girl05_LoveStory01	疼痛即契机		
girl05_LoveStory02	甜腻进度		
girl05_LoveStory03	气氛使然		
girl05_LoveStory04	她是故意的		
girl05_LoveStory05	误解、陷阱、依赖		
			
girl12_LoveStory01	猫猫的舌头		
girl12_LoveStory02	猫猫的“迷惑行为”		
girl12_LoveStory03	猫猫的好奇心		
girl12_LoveStory04	与猫猫同行		
girl12_LoveStory05	猫猫的抉择		
			
girl11_LoveStory01	过家家		
girl11_LoveStory02	独享眼泪		
girl11_LoveStory03	摩天轮		
girl11_LoveStory04	肥肥肚腩		
girl11_LoveStory05	憧憬		
			
girl17_LoveStory01	突然的距离		
girl17_LoveStory02	什么都愿意做！		
girl17_LoveStory03	陌生的笑脸		
girl17_LoveStory04	追捕理查德		
girl17_LoveStory05	一定不缺席		
			
girl15_LoveStory01	即兴演奏		
girl15_LoveStory02	外出申请		
girl15_LoveStory03	虚无的人生		
girl15_LoveStory04	亲密的人质		
girl15_LoveStory05	两人的信物		
			
girl16_LoveStory01	健康的意义		
girl16_LoveStory02	战斗的意义		
girl16_LoveStory03	作业的意义		
girl16_LoveStory04	离别的意义		
girl16_LoveStory05	爱的意义		
			
girl03_LoveStory01	吃饱睡好才是第一位		
girl03_LoveStory02	想对她好一点		
girl03_LoveStory03	再多一点依赖		
girl03_LoveStory04	毁灭，然后再重生		
girl03_LoveStory05	直球少女		
			
			
girl18_LoveStory01	路人		dlc10宿舍
girl18_LoveStory02	群演		dlc10宿舍
girl18_LoveStory03	女配		dlc10宿舍
girl18_LoveStory04	女主？		dlc10宿舍
girl18_LoveStory05	女主！		dlc10宿舍
			
girl20_LoveStory01	入宅纳祥，宜数珍	0	dlc2.7宿舍
girl20_LoveStory02	寻踪化吉，宜观心	0	dlc2.7宿舍
girl20_LoveStory03	初窥锋芒，宜韬光	0	dlc2.7宿舍
girl20_LoveStory04	灵鸟吐息，宜破执	0	dlc2.7宿舍
girl20_LoveStory05	红线牵心，宜诉情	0	dlc2.7宿舍
			
girl21_LoveStory01	二次陈述		dlc2.8宿舍
girl21_LoveStory02	小心求证		dlc2.8宿舍
girl21_LoveStory03	实验时间		dlc2.8宿舍
girl21_LoveStory04	大胆猜想		dlc2.8宿舍
girl21_LoveStory05	颁奖典礼		dlc2.8宿舍
			
girl22_LoveStory01	半影：月光漫过午夜		dlc3.3宿舍
girl22_LoveStory02	初亏：察觉你的味道		dlc3.3宿舍
girl22_LoveStory03	本影：隐秘心事蔓延		dlc3.3宿舍
girl22_LoveStory04	食既：请与我共舞吧		dlc3.3宿舍
girl22_LoveStory05	食甚：最贴近的距离		dlc3.3宿舍
			
girl23_LoveStory01	你好呀，分析员前辈	0	DLC3.4宿舍
girl23_LoveStory02	轰轰烈烈的校园作战	0	DLC3.4宿舍
girl23_LoveStory03	少女与光的盛大追逐	0	DLC3.4宿舍
girl23_LoveStory04	由此她触到了光	0	DLC3.4宿舍
girl23_LoveStory05	恰逢月色尚皎洁	0	DLC3.4宿舍
			
girl01_RandomTalk01	亲爱的，等你好久了，晚上打游戏要陪我玩个够！	0	DLC3.5宿舍安卡对话修改
girl01_RandomTalk02	基地餐厅供应的食物挺不错，但要是不能和你一起吃的话，那就很一般了。	0	DLC3.5宿舍安卡对话修改
girl01_RandomTalk03	亲爱的，我发现了一种新口味的泡面！回头一起尝尝？	0	DLC3.5宿舍安卡对话修改
girl01_RandomTalk04	新星开拓新玩法的测试时间，亲爱的可千万别忘了。	0	DLC3.5宿舍安卡对话修改
girl01_RandomTalk05	都已经有战术外骨骼了，驾驶大机器人应该不远了……	0	
girl01_RandomTalk06	说好今天要一起打游戏的，你没忘吧？		
girl01_RandomTalk07	好困，不该熬夜刷二周目的……		
		0	
girl02_RandomTalk01	开启化身系统……亲爱的，你来了。我在思考一个问题，想听听你的建议。	0	DLC3.3修改版
girl02_RandomTalk02	有新任务吗？带上我一起吧。	0	dlc2.7宿舍
girl02_RandomTalk03	零区的雪，会飘进任何地方。	0	
girl02_RandomTalk04	亲爱的，一起休息一会儿？	0	DLC3.3修改版
girl02_RandomTalk05	估算着你会出现的时间，果然等到了亲爱的。	0	DLC3.3修改版
girl02_RandomTalk06	想出去透透气，亲爱的，你有时间吗？		DLC3.3修改版
girl02_RandomTalk07	在战斗之前，充足休息是必不可少的。	0	dlc2.7宿舍
		0	
girl03_RandomTalk01	喂，去不去吃点啥？	0	
girl03_RandomTalk02	咱们大厅这沙发多少钱买的？还挺舒服的，我能不能搬一个回去？	0	
girl03_RandomTalk03	嘘，小声跟咱说一下，你一个月能赚多少钱？	0	
girl03_RandomTalk04	身上还有点疼！嘶……咋每次出任务都是我在挨揍啊……	0	
girl03_RandomTalk05	要是有啥能赚点的门路，可别把咱忘了。	0	
girl03_RandomTalk06	终于发工资了！待会一起去吃烤肉吧。		
girl03_RandomTalk07	好多，好多数据金……嘿嘿嘿……		
		0	
girl04_RandomTalk01	我在构思一套全新的自动点菜系统，能均衡每个人的营养所需、口味喜好，更重要的是节省时间。	0	
girl04_RandomTalk02	嘘，我通过宿管入侵雷吉乌斯数据库修改考勤记录这件事，可不要告诉别人啊。	0	
girl04_RandomTalk03	我也许应该给窗户加个窗帘，粉色……还是蓝色……好难选啊。	0	
girl04_RandomTalk04	锵锵，芙提雅老师现在有空，有什么问题尽管问吧。	0	
girl04_RandomTalk05	你知道吗？下肢骨骺线二十六岁才会完全闭合，我还是有机会长高的。	0	
girl04_RandomTalk06	分析员，快把你的终端调出来，我要检查你有没有好好锻炼。		
girl04_RandomTalk07	再睡五分钟，就五分钟……		
			
girl05_RandomTalk01	下次任务，亲爱的也带上我吧！	0	DLC3.5宿舍茉莉安对话修改
girl05_RandomTalk02	皮肤上没有痕迹，但仍留有被禁锢的触感……亲爱的，今晚，再为我留下一些好吗？	0	DLC3.5宿舍茉莉安对话修改
girl05_RandomTalk03	家里又送了新的茶叶来，要一起喝茶吗？呵呵~	0	
girl05_RandomTalk04	你忙完回来，我在家等你……这样温暖又亲密的感觉，如今我也可以拥有了。	0	DLC3.5宿舍茉莉安对话修改
girl05_RandomTalk05	亲爱的说话时的嘴唇好性感……唔！亲爱的刚刚说了什么？	0	DLC3.5宿舍茉莉安对话修改
girl05_RandomTalk06	伤口 ？嗯……已经好得差不多了，亲爱的不必担心。	0	DLC3.5宿舍茉莉安对话修改
girl05_RandomTalk07	想被亲爱的紧紧抱着睡……	0	DLC3.5宿舍茉莉安对话修改
			
girl06_RandomTalk01	唯有自律，方能精进。	0	
girl06_RandomTalk02	你见过凌晨四点的零区吗？	0	
girl06_RandomTalk03	荣誉，是驱使我前进的动力。	0	
girl06_RandomTalk04	适时放松身心，也是一种“训练”。	0	
girl06_RandomTalk05	你不在的时候，我也一直好好地坚守着海姆达尔的纪律。	0	dlc2.7宿舍
girl06_RandomTalk06	有外勤任务吗？逛街……请先等我换身衣服。		
girl06_RandomTalk07	我在睡前做了瑜伽，效果不错，分析员你也可以试试。		
		0	
girl07_RandomTalk01	莫尔索，莫尔索……莫尔索又不接我电话了，怎么办？	0	
girl07_RandomTalk02	要鼓起勇气和分析员打……咦？！分析员！分析员再见！	0	
girl07_RandomTalk03	我也想去吧台帮忙做点心。	0	
girl07_RandomTalk04	扫地机器人总是撞我的脚后跟，它是不是不喜欢我？	0	
girl07_RandomTalk05	看不到我看不到我看不……嘤！	0	
girl07_RandomTalk06	待在分析员身边，就会安心很多……哎？我，我什么都没说。		
girl07_RandomTalk07	分析员，能稍微待在这里一会吗？嗯，一会就好。		
			
girl08_RandomTalk01	在准备“与达令的浪漫约会”这方面，本小姐绝对是第一名，哼哼！	0	DLC3.3修改版
girl08_RandomTalk02	上次任务我只是稍动手指就打得对面落荒而逃 ，厉害吧？达令快夸我！	0	DLC3.3修改版
girl08_RandomTalk03	吧台的咖啡豆又潮了，一会儿拿我买的补上吧。	0	dlc2.7宿舍
girl08_RandomTalk04	难得的休息日，去逛街还是看电影呢？	0	
girl08_RandomTalk05	你终于回来啦！欢迎回家，达~令~	0	DLC3.3修改版
girl08_RandomTalk06	达令~快说说，今天的我和昨天有什么区别吗？	0	DLC3.3修改版
