字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
mon_desc_37	这只大眼睛有着大范围的视域。不要以为贡露不在，贡露可能正悄悄注视着你。		
mon_desc_38	喜欢发动旋转技能探知环境，这其实是盖弥尔缓解紧张的一种方式。		
mon_desc_39	常常被叫错名字，但如果对方是关系不错的伙伴就不会生气。		
mon_desc_40	愿望是攻击效果能像塞壬的歌喉一样强而有力地穿透一切。		
mon_desc_41	根据透墨索斯的形态制作而成的伙伴，不必担心，这次搞定了版权使用许可。		
mon_desc_42	类人形态的机器人，看上去像是“脸”的位置可以更换成枪管形态进行射击。		
mon_desc_43	不战斗的时候有很多爱好，其中之一是利用自身“特长”修剪花花草草。		
mon_desc_44	一般情况下沉默寡言，但如果聊到远距离攻击有几种射击模式，哑炮就有话要说了。		
			
skill_name_01	在影子里		
skill_desc_01	每次攻击都会发射5个追踪子弹，每个均可造成攻击力%s%%的动能类型伤害，触发间隔10秒		
skill_name_02	爆裂射手		
skill_desc_02	每次攻击都会发射2个爆裂弹，每个均可在一定范围内造成攻击力%s%%的动能类型伤害。触发间隔20秒		
skill_name_03	强，无敌		
skill_desc_03	获得1次持续%s秒的无敌效果，触发间隔15秒		
skill_name_04	敲敲		
skill_desc_04	场上所有友方目标获得%s%%自身最大生命的护盾，该护盾不可叠加，触发间隔15秒		
skill_name_05	坚持治疗		
skill_desc_05	当前生命占最大生命百分比最低的友方目标每0.5秒回复%s%%最大生命，持续3秒，触发间隔15秒		
skill_name_06	布防		
skill_desc_06	所有敌方目标移动速度降低50%%，持续%s秒，触发间隔20秒		
skill_name_07	碎碎冰		
skill_desc_07	随机在敌方位置产生1次冰冻爆炸，造成攻击力%s%%的低温类型范围伤害，并施加持续%s秒的冻结效果，触发间隔30秒		
skill_name_08	挤一挤		
skill_desc_08	随机在敌方位置产生1个引力旋涡，吸附敌方目标，持续%s秒		
skill_name_09	粉碎机		
skill_desc_09	生成3个旋转尖刃，接触到敌方目标即刻对其造成攻击力%s%%的动能类型伤害		
skill_name_10	最后的防御		
skill_desc_10	生命低于10%%时，为场上友方目标提供自身最大生命%s%%的护盾，持续10秒，护盾可叠加，触发间隔120秒		
skill_name_11	最后一击		
skill_desc_11	生命低于10%%时，引发1次大范围爆炸，对范围内敌方目标造成攻击力%s%%的动能类型伤害，触发间隔120秒		
skill_name_12	反弹反弹		
skill_desc_12	每次受到伤害时，对敌方目标也造成1次该实际伤害%s%%的同类型伤害		
skill_name_13	巴萨卡！		
skill_desc_13	每次受到伤害时，自身造成的伤害提升%s%%，最多叠加10层，持续5秒		
skill_name_14	嗨铁鸭子		
skill_desc_14	当前生命高于50%%，造成的伤害提升%s%%		
skill_name_15	燃起来了		
skill_desc_15	当前生命低于50%%，受到的伤害降低%s%%		
skill_name_16	轻轻敲醒		
skill_desc_16	攻击命中敌方目标时，产生1秒眩晕效果，触发间隔%s秒		
skill_name_17	十年功力		
skill_desc_17	攻击命中敌方目标时会施加易伤效果，使目标受到伤害提高2%%，最多叠加%s层，持续5秒		
skill_name_18	拿来吧你		
skill_desc_18	攻击命中敌方目标时，自身回复该次伤害%s%%的生命		
skill_name_19	玻璃大炮		
skill_desc_19	攻击力提升%s%%，最大生命降低10%%		
skill_name_20	宅心“人”厚		
skill_desc_20	最大生命提升%s%%，攻击力降低10%%		
skill_name_21	临时主角		
skill_desc_21	即将倒下时会获得持续%s秒的“主角”状态，生命不再减少，触发间隔60秒		
skill_name_22	很快啊		
skill_desc_22	移动速度提高%s%%		
skill_name_23	召雷		
skill_desc_23	攻击命中目标时同时降下1道落雷，造成持续%s秒的麻痹效果，触发间隔20秒		
skill_name_24	吸引火力		
skill_desc_24	10秒内强制周围20米内所有敌方目标攻击自己，且自身受到的最终伤害降低%s%%，触发间隔15秒		
skill_name_25	崩崩鼓手		
skill_desc_25	在自身周围释放1次爆发冲击波，对范围内目标造成%s%%动能类型伤害，触发间隔5秒		
skill_name_26	移动电源		
skill_desc_26	攻击命中目标时，会使天启者回复%s点爆发能量和%s点常规能量，触发间隔5秒		
skill_name_27	擒王		
skill_desc_27	标记并优先攻击当前生命最大的目标，且自身对其造成的伤害提升%s%%，每隔15秒重新选择目标		
skill_name_28	绞杀		
skill_desc_28	标记并优先攻击当前生命最小的目标，且自身对其造成的伤害提升%s%%，每隔15秒重新选择目标		
			
chip_name_01	士气		
chip_desc_01	每有%s个士气指令，所有出战伙伴的攻击力提升%s%%，最大生命提升%s%%		
chip_name_02	悠哉		
chip_desc_02	每有%s个悠哉指令，所有出战伙伴的移动速度提升%s%%，每秒恢复0.1%%最大生命		
chip_name_03	强逐		
chip_desc_03	每有%s个强逐指令，所有出战伙伴对处于被控制状态的目标造成的伤害提升%s%%		
chip_name_04	防护		
chip_desc_04	每有%s个防护指令，所有出战伙伴每隔30秒获得自身最大生命%s%%的护盾，持续时间10秒		
chip_name_05	猛壮		
chip_desc_05	每有%s个猛壮指令，所有出战伙伴每隔30秒造成的伤害提升%s%%，持续时间10秒		
chip_name_06	顺生		
chip_desc_06	每有%s个顺生指令，所有出战伙伴攻击命中目标时，自身回复该次伤害%s%%的生命		
chip_name_07	贯空		
chip_desc_07	每有%s个贯空指令，所有出战伙伴攻击命中目标时，与目标直接距离每有1米，则造成的伤害提升%s%%，最多不超过%s%%		
chip_name_08	奋起		
chip_desc_08	每有%s个奋起指令，所有出战伙伴周围3米内存在敌方目标时，自身造成的伤害提升%s%%		
chip_name_09	幸运		
chip_desc_09	存在幸运指令时，所有出战伙伴攻击命中目标时，有%s%%概率使该次伤害翻倍		
chip_name_10	领袖		
chip_desc_10	存在领袖指令时，所有出战伙伴造成的最终伤害提升%s%%，受到的最终伤害降低%s%%		
chip_name_11	佣兵		
chip_desc_11	每有%s个佣兵指令，所有出战伙伴周围8米内存在友方目标时，自身受到的最终伤害降低%s%%		
			
			
task_title_1	开拓任务		
task_title_2	开拓目标		
task_title_3	钓鱼大赛		
task_title_4	经营目标		新星开拓-开拓目标页签
task_icon_1	每周一、三、五刷新		
task_name_1	记得打卡		
task_desc_1	累计登录%s天游戏		
task_name_2	超级星探		
task_desc_2	累计劝降任意%s个伙伴		
task_name_3	英雄路过		
task_desc_3	在海岛累计击败%s个敌方目标		
task_name_4	炼一炼		
task_desc_4	本次 试炼吧！周期内，试炼积分达到%s		
task_name_5	开拓高手		
task_desc_5	开拓等级达到%s级		
task_name_6	进度要紧		
task_desc_6	开拓进程达到%s		
task_name_7	新星猎头		
task_desc_7	累计劝降%s个某某阵营的伙伴		
task_name_8	闯一闯		
task_desc_8_1	在 闯关吧！普通模式中完成10个关卡的挑战		
task_desc_8_2	在 闯关吧！普通模式中完成20个关卡的挑战		
task_desc_8_3	在 闯关吧！普通模式中完成30个关卡的挑战		
task_desc_8_4	在 闯关吧！普通模式中完成40个关卡的挑战		
task_desc_8_5	在 闯关吧！普通模式中完成50个关卡的挑战		
task_desc_8_6	在 闯关吧！普通模式中完成60个关卡的挑战		
task_name_9	钓鱼佬养成记		
task_desc_9	累积钓鱼%s次		
task_name_10	职业技能培训师		
task_desc_10	累积进行%s次技能升阶		
task_name_11	及时止损		
task_desc_11	累积解雇%s个伙伴		
task_name_12	搏一搏伙伴到手		
task_desc_12	快捷劝降中累计劝降%s次		
task_name_13	海岛回忆录		
task_desc_13_1	累积开启%s个搓饭煲		
task_desc_13_2	累积收集%s个金块块		
task_desc_13_3	累积打破%s个惊喜盒		
task_desc_13_4	累积激活%s个整备点		
task_desc_13_5	累积完成%s个小目标		
task_desc_13_6	累积探索%s个任意洞		
task_desc_13_7	累积点燃%s个流光炫彩		
task_desc_13_8	累积捕捉%s只夜光虫		
task_desc_13_9	累积放飞%s盏浮影灯		
task_desc_13_10	累积完成%s个脑力小挑战		
task_name_14	辛勤劳作		
task_desc_14_1	钓鱼大赛期间，累积采集%s次草药		
task_desc_14_2	钓鱼大赛期间，累积制作%s个鱼饵		
task_desc_14_3	累积采集%s株草药		
task_desc_14_4	累积制作%s个鱼饵		
task_name_15	钓鱼达人		
task_desc_15_1	钓鱼大赛期间，累积在白天进行钓鱼%s次		
task_desc_15_2	钓鱼大赛期间，累积在夜晚进行钓鱼%s次		
task_name_16	最佳评分		
task_desc_16_1	钓鱼大赛总评分达到%s		
task_desc_16_2	啸天锤头鲨评分达到%s		
task_desc_16_3	炽花火水母评分达到%s		
task_name_17	未来蓝图		dlc3.0-新星开拓蓝图岛外围任务
task_desc_17_1	蓝图岛等级提升至%s级		dlc3.0-新星开拓蓝图岛外围任务
task_name_18	职业精算		dlc3.0-新星开拓蓝图岛外围任务
task_desc_18_1	累计获得蓝图币达到%s		dlc3.0-新星开拓蓝图岛外围任务
task_name_19	精英岛主		dlc3.0-新星开拓蓝图岛外围任务
task_desc_19_1	累计聘用员工数量达到%s		dlc3.0-新星开拓蓝图岛外围任务
task_desc_19_2	蓝图岛的一般员工数量达到%s		dlc3.0-新星开拓蓝图岛外围任务
task_desc_19_3	蓝图岛的厉害员工数量达到%s		dlc3.0-新星开拓蓝图岛外围任务
task_desc_19_4	蓝图岛的强力员工数量达到%s		dlc3.0-新星开拓蓝图岛外围任务
task_desc_19_5	蓝图岛的超强员工数量达到%s		dlc3.0-新星开拓蓝图岛外围任务
task_desc_19_6	蓝图岛的4级员工数量达到%s		dlc3.0-新星开拓蓝图岛外围任务
task_name_20	土地规划师		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_1	在轻风广场建造全部建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_2	在明日港建造全部建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_3	在海之滨建造全部建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_4	在新星广场建造全部建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_5	在轻风广场累计建造%s幢达到2级的建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_6	在轻风广场累计建造%s幢达到4级的建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_7	在轻风广场累计建造%s幢达到8级的建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_8	在轻风广场累计建造%s幢达到12级的建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_9	在轻风广场累计建造%s幢达到16级的建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_10	在明日港累计建造%s幢达到4级的建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_11	在明日港累计建造%s幢达到8级的建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_12	在明日港累计建造%s幢达到12级的建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_13	在海之滨累计建造%s幢达到4级的建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_14	在海之滨累计建造%s幢达到8级的建筑		dlc3.0-新星开拓蓝图岛外围任务
task_desc_20_15	在新星广场累计建造%s幢达到4级的建筑		dlc3.0-新星开拓蓝图岛外围任务
task_name_21	钓鱼佬养成记		dlc3.0-新星开拓蓝图岛外围任务
task_desc_21_1	在蓝图岛内，累计钓鱼%s次		dlc3.0-新星开拓蓝图岛外围任务
			
story_name_01	日志01	1	
story_desc_01	首次删档测试相关影像记录	1	
story_name_02	日志02	1	
story_desc_02	也许不删档测试相关影像记录	1	
story_name_03	日志03	1	
story_desc_03	首个资料片相关影像记录	1	
			
buff_type_1	COST大于{1}的伙伴，获得效果加成:{2}		
buff_type_2	COST小于{1}的伙伴，获得效果加成:{2}		
buff_type_3	编队中{1}阵营的伙伴，获得效果加成:{2}		
buff_type_3_2	编队中{1}阵营和{2}阵营的伙伴，获得效果加成:{3}		
buff_type_4	编队中{1}类型的伙伴，获得效果加成:{2}		
buff_type_4_2	编队中{1}类型和{2}类型的伙伴，获得效果加成:{3}		
buff_type_5	当伙伴编队中没有重复的伙伴时，所有伙伴获得效果加成:{1}		
			
buff_desc_5000088	自身造成的伤害提升50%		
buff_desc_5000089	对护盾造成的伤害提升100%		
buff_desc_5000090	自身受到的伤害降低50%		
buff_desc_5000091	击杀敌方目标时，自身恢复最大生命值10%的血量		
buff_desc_5000092	攻击命中目标后，造成50%的减速效果、持续3秒		
buff_desc_5000093	自身免疫所有控制效果		
			
			
fish_rank_1	钓鱼高手	1	
fish_rank_2	长度排行		
fish_rank_3	最佳长度	1	
fish_rank_4	重量排行		
fish_rank_5	最佳重量	1	
fish_rank_6	钓鱼大赛剩余时间：		
			
fish_rank_tips1	是否快捷传送至【探险岛】钓鱼大赛垂钓点位？		
fish_rank_tips2	探险岛【湖岛区】尚未解锁		
light_switch_tips1	是否将【%s】切换到夜晚状态？		
light_switch_tips2	是否将【%s】切换到白天状态？		
			
area_name1	轻风广场	0	3.0新星开拓区域名称
area_name2	明日港	0	3.0新星开拓区域名称
area_name3	海之滨	0	3.0新星开拓区域名称
area_name4	新星广场	0	3.0新星开拓区域名称
area_name5	秘密小岛	0	3.0新星开拓区域名称
			
attr_name1	独特性	0	3.0新星开拓建筑属性
attr_name2	娱乐性	0	3.0新星开拓建筑属性
attr_name3	服务性	0	3.0新星开拓建筑属性
			
attr_name_staff1	独特性	0	3.0新星开拓员工属性
attr_name_staff2	娱乐性	0	3.0新星开拓员工属性
attr_name_staff3	服务性	0	3.0新星开拓员工属性
			
TxtBuildfinishlang1	分析员分析员！蓝图岛目前蒸蒸日上，蓬勃发展中~	0	3.0结算喊话
TxtBuildfinishlang2	恭喜分析员发财，恭喜分析员精彩！	0	3.0结算喊话
TxtBuildfinishlang3	清风吹拂，岛屿焕发生机！分析员的建造成就了蓝图岛的美好~	0	3.0结算喊话
TxtBuildfinishlang4	分析员，岛屿收入已飞速提升，我们已经有建设新星太空站的实力了！	0	3.0结算喊话
TxtBuildfinishlang5	魄力规划、硬核经营，分析员雷霆之姿已让全体员工臣服！	0	3.0结算喊话
TxtBuildfinishlang6	岛屿等级提升、蓝图币多多，尖尖耳的工作热情高涨，制作人的点赞加无限。	0	3.0结算喊话
			
			
TxtBuildMain1_1_Name	梦想之地	0	新星开拓任务文本
TxtBuildMain1_2_Name	梦想之地	0	新星开拓任务文本
TxtBuildMain1_3_Name	梦想之地	0	新星开拓任务文本
TxtBuildMain1_4_Name	开始经营	0	新星开拓任务文本
TxtBuildMain1_5_Name	开始经营	0	新星开拓任务文本
TxtBuildMain1_6_Name	一个大目标？	0	新星开拓任务文本
TxtBuildMain1_7_Name	评级嘉奖	0	新星开拓任务文本
TxtBuildMain1_7_1_Name	评级嘉奖	0	新星开拓任务文本
TxtBuildMain1_7_2_Name	评级嘉奖	0	新星开拓任务文本
TxtBuildMain1_7_3_Name	评级嘉奖	0	新星开拓任务文本
TxtBuildMain1_9_Name	一个大目标？	0	新星开拓任务文本
TxtBuildMain1_19_Name	一个大目标？	0	新星开拓任务文本
TxtBuildMain1_10_Name	岛屿评级指标	0	新星开拓任务文本
TxtBuildMain1_11_Name	传说中的厨师	0	新星开拓任务文本
TxtBuildMain1_12_Name	传说中的厨师	0	新星开拓任务文本
TxtBuildMain1_13_Name	传说中的厨师	0	新星开拓任务文本
TxtBuildMain1_14_Name	传说中的厨师	0	新星开拓任务文本
TxtBuildMain1_15_Name	传说中的厨师	0	新星开拓任务文本
TxtBuildMain1_17_Name	岛屿升级	0	新星开拓任务文本
			
TxtBuildExtra1_Name	岛屿评级指标1	0	新星开拓任务文本
TxtBuildExtra2_Name	岛屿评级指标2	0	新星开拓任务文本
			
TxtBuildSide1_1_1_Name	需要修理的员工	0	新星开拓任务文本
TxtBuildSide1_1_2_Name	需要修理的员工	0	新星开拓任务文本
TxtBuildSide1_1_3_Name	需要修理的员工	0	新星开拓任务文本
			
TxtBuildSide1_3_1_Name	投诉处理	0	新星开拓任务文本
TxtBuildSide1_3_2_Name	投诉处理	0	新星开拓任务文本
			
TxtBuildMain1_1_Des	安卡希雅又加班加点做了点新东西——蓝图岛。但要如何把这里变成宇宙闻名的度假岛，还需要仔细考虑一下	0	新星开拓任务文本
TxtBuildMain1_2_Des	安卡希雅又加班加点做了点新东西——蓝图岛。但要如何把这里变成宇宙闻名的度假岛，还需要仔细考虑一下	0	新星开拓任务文本
TxtBuildMain1_3_Des	安卡希雅又加班加点做了点新东西——蓝图岛。但要如何把这里变成宇宙闻名的度假岛，还需要仔细考虑一下	0	新星开拓任务文本
TxtBuildMain1_4_Des	关于岛屿的经营，助手尖尖耳似乎有事找你	0	新星开拓任务文本
TxtBuildMain1_5_Des	关于岛屿的经营，助手尖尖耳似乎有事找你	0	新星开拓任务文本
TxtBuildMain1_6_Des	建设蓝图岛似乎还有着阶段性的大目标，听听安卡希雅怎么讲吧	0	新星开拓任务文本
TxtBuildMain1_7_Des	评级嘉奖制度会根据岛屿的多方面状况综合判断蓝图岛是否可以升级，当蓝图岛升级后会将会发放评级嘉奖。请努力达到这些条件吧	0	新星开拓任务文本
TxtBuildMain1_7_1_Des	评级嘉奖制度会根据岛屿的多方面状况综合判断蓝图岛是否可以升级，当蓝图岛升级后会将会发放评级嘉奖。请努力达到这些条件吧	0	新星开拓任务文本
TxtBuildMain1_7_2_Des	评级嘉奖制度会根据岛屿的多方面状况综合判断蓝图岛是否可以升级，当蓝图岛升级后会将会发放评级嘉奖。请努力达到这些条件吧	0	新星开拓任务文本
TxtBuildMain1_7_3_Des	评级嘉奖制度会根据岛屿的多方面状况综合判断蓝图岛是否可以升级，当蓝图岛升级后会将会发放评级嘉奖。请努力达到这些条件吧	0	新星开拓任务文本
TxtBuildMain1_9_Des	建设蓝图岛似乎还有着阶段性的大目标，听听安卡希雅怎么讲吧	0	新星开拓任务文本
TxtBuildMain1_19_Des	建设蓝图岛似乎还有着阶段性的大目标，听听安卡希雅怎么讲吧	0	新星开拓任务文本
TxtBuildMain1_10_Des	为了提升经营状况，还需要进行一些必要的努力	0	新星开拓任务文本
TxtBuildMain1_11_Des	要想让蓝图岛打出名号，以食物作为招牌不失为好办法	0	新星开拓任务文本
TxtBuildMain1_12_Des	要想让蓝图岛打出名号，以食物作为招牌不失为好办法	0	新星开拓任务文本
TxtBuildMain1_13_Des	要想让蓝图岛打出名号，以食物作为招牌不失为好办法	0	新星开拓任务文本
TxtBuildMain1_14_Des	要想让蓝图岛打出名号，以食物作为招牌不失为好办法	0	新星开拓任务文本
TxtBuildMain1_15_Des	要想让蓝图岛打出名号，以食物作为招牌不失为好办法	0	新星开拓任务文本
TxtBuildMain1_17_Des	一个阶段的努力有了很大的成果，安卡希雅有些话要对你说	0	新星开拓任务文本
			
TxtBuildExtra1_Des	在轻风广场建造海滩别墅后，完成1次经营	0	新星开拓额外经营
TxtBuildExtra2_Des	在轻风广场建造豪华餐厅后，完成1次经营	0	新星开拓额外经营
			
TxtBuildSide1_1_1_Des	有一个员工奇奇怪怪的！快找尖尖耳和安卡希雅了解一下是怎么回事。	0	新星开拓任务文本
TxtBuildSide1_1_2_Des	有一个员工奇奇怪怪的！快找尖尖耳和安卡希雅了解一下是怎么回事。	0	新星开拓任务文本
TxtBuildSide1_1_3_Des	有一个员工奇奇怪怪的！快找尖尖耳和安卡希雅了解一下是怎么回事。	0	新星开拓任务文本
			
TxtBuildSide1_3_1_Des	收到了来自其他员工的投诉！	0	新星开拓任务文本
TxtBuildSide1_3_2_Des	收到了来自其他员工的投诉！	0	新星开拓任务文本
			
TxtBuildMain1_1_Activedes	招聘1位员工	0	新星开拓任务文本
TxtBuildMain1_2_Activedes	前往接待中心	0	新星开拓任务文本
TxtBuildMain1_3_Activedes	前往建造海滩别墅	0	新星开拓任务文本
TxtBuildMain1_4_Activedes	尖尖耳似乎有话要说	0	新星开拓任务文本
TxtBuildMain1_5_Activedes	完成1次经营	0	新星开拓任务文本
TxtBuildMain1_6_Activedes	与尖尖耳对话	0	新星开拓任务文本
TxtBuildMain1_7_Activedes	完成评级嘉奖条件以升级蓝图岛	0	新星开拓任务文本
TxtBuildMain1_7_1_Activedes	海滩别墅达到{1}/{2}级	0	新星开拓任务文本
TxtBuildMain1_7_2_Activedes	完成蓝图任务建造豪华餐厅，并提升至{1}/{2}级	0	新星开拓任务文本
TxtBuildMain1_7_3_Activedes	累计消耗{1}/{2}蓝图币	0	新星开拓任务文本
TxtBuildMain1_9_Activedes	完成1次经营	0	新星开拓任务文本
TxtBuildMain1_19_Activedes	进行1次建筑升级	0	新星开拓任务文本
TxtBuildMain1_10_Activedes	完成1次岛屿评级指标	0	新星开拓任务文本
TxtBuildMain1_11_Activedes	与尖尖耳对话	0	新星开拓任务文本
TxtBuildMain1_12_Activedes	寻找并聘用传说厨师	0	新星开拓任务文本
TxtBuildMain1_13_Activedes	找尖尖耳进行岛屿规划	0	新星开拓任务文本
TxtBuildMain1_14_Activedes	前往规划区域建造豪华餐厅	0	新星开拓任务文本
TxtBuildMain1_15_Activedes	完成1次经营	0	新星开拓任务文本
TxtBuildMain1_17_Activedes	在接待处外与安卡希雅见面	0	新星开拓任务文本
			
TxtBuildExtra1_Activedes	在轻风广场建造海滩别墅后，完成{1}/{2}次经营	0	新星开拓额外经营
TxtBuildExtra2_Activedes	在轻风广场建造豪华餐厅后，完成{1}/{2}次经营	0	新星开拓额外经营
			
TxtBuildSide1_1_1_Activedes	找尖尖耳了解情况	0	新星开拓任务文本
TxtBuildSide1_1_2_Activedes	去看看乌尔贡怎么了	0	新星开拓任务文本
TxtBuildSide1_1_3_Activedes	回去找安卡希雅需要的东西	0	新星开拓任务文本
			
TxtBuildSide1_3_1_Activedes	找尖尖耳了解情况	0	新星开拓任务文本
TxtBuildSide1_3_2_Activedes	整治引发骚乱的员工	0	新星开拓任务文本
			
			
			
