字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
buff_bond8_name	机甲构装	0	3.5多诺-羁绊名称
buff_bond9_name	觉醒协奏	0	3.5多诺-羁绊名称
buff_bond10_name	奇点核心	0	3.5多诺-羁绊名称
buff_bond11_name	巨神兵	0	3.5多诺-羁绊名称
			
buff_herocard_buff	造成的最终伤害提升15%	0	3.5多诺-满星buff效果
			
buff_bond1_des02	全部出阵卡牌防御力提升10%	0	3.5多诺-羁绊效果描述【1】2层效果
buff_bond1_des03	全部出阵卡牌防御力提升15%。当出阵卡牌生命降低至30%以下，对自身3米内全部目标造成1秒的眩晕效果，仅在1张卡牌上生效1次	0	3.5多诺-羁绊效果描述【1】3层效果
buff_bond2_des02	全部出阵卡牌最大生命提升12.5%	0	3.5多诺-羁绊效果描述【2】2层效果
buff_bond2_des03	全部出阵卡牌最大生命提升17.5%。当出阵卡牌生命低于30%时，攻击力提升20%，仅在1张卡牌上生效1次	0	3.5多诺-羁绊效果描述【2】3层效果
buff_bond3_des02	任意出阵卡牌造成伤害时，无视敌方10%的防御力	0	3.5多诺-羁绊效果描述【3】2层效果
buff_bond3_des03	任意出阵卡牌造成伤害时，无视敌方15%的防御力。当出阵卡牌生命高于50%时，攻击力提升10%，仅在1张卡牌上生效1次	0	3.5多诺-羁绊效果描述【3】3层效果
buff_bond4_des02	全部附属单位的生命与攻击力提升10%	0	3.5多诺-羁绊效果描述【4】2层效果
buff_bond4_des03	全部附属单位的生命与攻击力提升12.5%。当附属单位对敌方造成伤害时，敌方目标攻击力降低20%，效果持续5秒	0	3.5多诺-羁绊效果描述【4】3层效果
buff_bond5_des02	全部出阵卡牌攻击力提升12.5%	0	3.5多诺-羁绊效果描述【5】2层效果
buff_bond5_des03	全部出阵卡牌攻击力提升17.5%。对生命高于50%的敌方造成伤害时，有50%的概率对目标施加1秒眩晕效果，每张卡牌上每间隔6秒可生效1次	0	3.5多诺-羁绊效果描述【5】3层效果
buff_bond6_des02	附属单位下场时，部署附属单位的卡牌防御力提升12%，持续5秒	0	3.5多诺-羁绊效果描述【6】2层效果
buff_bond7_des02	全部出阵卡牌攻击力提升12.5%	0	3.5多诺-羁绊效果描述【7】2层效果
buff_bond7_des03	全部出阵卡牌生命、攻击力均提升12.5%	0	3.5多诺-羁绊效果描述【7】3层效果
buff_bond7_des04	全部出阵卡牌攻击力提升20%，此连携卡牌进入休整状态后，其余全部出阵卡牌回复6%自身最大生命	0	3.5多诺-羁绊效果描述【7】4层效果
buff_bond8_des02	此连携卡牌对敌方造成伤害时，附加【1级破片】效果，持续5秒，使敌方受到此连携卡牌的伤害提升20%	0	3.5多诺-羁绊效果描述【8】2层效果
buff_bond8_des03	带有此连携效果的卡牌对敌方造成伤害时，附加【2级破片】效果，持续5秒，使敌方受到此连携卡牌的伤害提升20%，攻击力降低20%	0	3.5多诺-羁绊效果描述【8】3层效果
buff_bond8_des04	带有此连携效果的卡牌对敌方造成伤害时，附加【3级破片】效果，持续5秒，使敌方受到此连携卡牌的伤害提升20%，攻击力降低20%，且敌方在造成伤害时，会损失2%当前生命	0	3.5多诺-羁绊效果描述【8】4层效果
buff_bond9_des02	全部出阵卡牌攻击力、防御力与最大生命均提升4%	0	3.5多诺-羁绊效果描述【9】2层效果
buff_bond9_des03	全部出阵卡牌攻击力、防御力与最大生命均提升8%	0	3.5多诺-羁绊效果描述【9】3层效果
buff_bond9_des04	全部出阵卡牌攻击力、防御力与最大生命均提升12%	0	3.5多诺-羁绊效果描述【9】4层效果
buff_bond9_des05	全部出阵卡牌攻击力、防御力与最大生命均提升16%	0	3.5多诺-羁绊效果描述【9】5层效果
buff_bond10_des02	带有此连携效果的卡牌击倒敌方后，全部出阵卡牌攻击力提升27.5%，效果持续5秒	0	3.5多诺-羁绊效果描述【10】2层效果
buff_bond10_des03	带有此连携效果的卡牌击倒敌方后，全部出阵卡牌攻击力提升40%，效果持续5秒	0	3.5多诺-羁绊效果描述【10】3层效果
buff_bond10_des04	带有此连携效果的卡牌击倒敌方后，全部出阵卡牌攻击力提升40%，并进入隐身状态，持续5秒，卡牌受到伤害或对敌方进行攻击，都会退出隐身状态	0	3.5多诺-羁绊效果描述【10】4层效果
buff_bond11_des01	此连携卡牌出阵时，自身防御力提升30%，效果持续5秒，并对敌方施加5秒【诱敌】效果，当进入休整状态后，回复其余全部出阵卡牌6%最大生命	0	3.5多诺-羁绊效果描述【11】1层效果
			
buff_skill_tree01_name	N倍速	0	3.5多诺-科技树节点名称
buff_skill_tree02_name	射击提升	0	3.5多诺-科技树节点名称
buff_skill_tree03_name	技能提升	0	3.5多诺-科技树节点名称
buff_skill_tree04_name	定向引力	0	3.5多诺-科技树节点名称
buff_skill_tree06_name	绒绒毛球	0	3.5多诺-科技树节点名称
buff_skill_tree07_name	多多益善	0	3.5多诺-科技树节点名称
buff_skill_tree08_name	定向引力	0	3.5多诺-科技树节点名称
buff_skill_tree09_name	N倍速	0	3.5多诺-科技树节点名称
buff_skill_tree10_name	射击提升	0	3.5多诺-科技树节点名称
buff_skill_tree11_name	技能提升	0	3.5多诺-科技树节点名称
buff_skill_tree12_name	定向引力	0	3.5多诺-科技树节点名称
buff_skill_tree13_name	绒绒毛球	0	3.5多诺-科技树节点名称
buff_skill_tree14_name	多多益善	0	3.5多诺-科技树节点名称
buff_skill_tree15_name	定向引力	0	3.5多诺-科技树节点名称
buff_skill_tree16_name	N倍速	0	3.5多诺-科技树节点名称
buff_skill_tree17_name	射击提升	0	3.5多诺-科技树节点名称
buff_skill_tree18_name	技能提升	0	3.5多诺-科技树节点名称
buff_skill_tree19_name	定向引力	0	3.5多诺-科技树节点名称
buff_skill_tree21_name	绒绒毛球	0	3.5多诺-科技树节点名称
buff_skill_tree22_name	多多益善	0	3.5多诺-科技树节点名称
buff_skill_tree23_name	定向引力	0	3.5多诺-科技树节点名称
buff_skill_tree24_name	N倍速	0	3.5多诺-科技树节点名称
buff_skill_tree25_name	射击提升	0	3.5多诺-科技树节点名称
buff_skill_tree26_name	技能提升	0	3.5多诺-科技树节点名称
			
buff_skill_tree01	上阵队员的移动速度提升10%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree02	上阵队员的造成的射击伤害提升20%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree03	上阵队员的技能伤害提升20%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree04	新增带有【附属幻影】卡组连携的选项，选择后获取带有该类连携的多诺卡概率提升\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree06	获取毛球币的数量提升10%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree07	探索时，可存储在背包中的多诺卡数量增加15\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree08	新增带有【异界斗士】卡组连携的选项，选择后获取带有该类连携的多诺卡概率提升\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree09	上阵队员的移动速度提升10%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree10	上阵队员的造成的射击伤害提升20%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree11	上阵队员的技能伤害提升20%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree12	新增带有【机甲构装】卡组连携的选项，选择后获取带有该类连携的多诺卡概率提升\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree13	获取毛球币的数量提升10%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree14	探索时，可存储在背包中的多诺卡数量增加15\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree15	新增带有【觉醒协奏】卡组连携的选项，选择后获取带有该类连携的多诺卡概率提升\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree16	上阵队员的移动速度提升10%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree17	上阵队员的造成的射击伤害提升20%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree18	上阵队员的技能伤害提升20%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree19	新增带有【奇点核心】卡组连携的选项，选择后获取带有该类连携的多诺卡概率提升\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree21	获取毛球币的数量提升10%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree22	探索时，可存储在背包中的多诺卡数量增加15\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree23	新增带有【巨神兵】卡组连携的选项，选择后获取带有该类连携的多诺卡概率提升\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree24	上阵队员的移动速度提升10%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree25	上阵队员的造成的射击伤害提升20%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
buff_skill_tree26	上阵队员的技能伤害提升20%\n\n（仅在探索多诺卡中生效）	0	3.5多诺-科技树效果描述
			
buff_room_convalesce01_name	急救援助Ⅱ	0	3.5多诺-恢复房间效果名称
buff_room_convalesce02_name	补救措施Ⅱ	0	3.5多诺-恢复房间效果名称
buff_room_convalesce03_name	急救援助Ⅰ	0	3.5多诺-恢复房间效果名称
buff_room_convalesce04_name	补救措施Ⅰ	0	3.5多诺-恢复房间效果名称
			
buff_room_adventure01_name	专注·攻击Ⅱ	0	3.5多诺-奇遇房间效果名称
buff_room_adventure02_name	专注·生命Ⅱ	0	3.5多诺-奇遇房间效果名称
buff_room_adventure03_name	专注·防御Ⅱ	0	3.5多诺-奇遇房间效果名称
buff_room_adventure04_name	专注·攻击Ⅰ	0	3.5多诺-奇遇房间效果名称
buff_room_adventure05_name	专注·生命Ⅰ	0	3.5多诺-奇遇房间效果名称
buff_room_adventure06_name	专注·防御Ⅰ	0	3.5多诺-奇遇房间效果名称
			
buff_room_convalesce01	立即回复全部卡牌20%自身最大生命的生命	0	3.5多诺-恢复房间效果
buff_room_convalesce02	立即结束全部卡牌的休整状态	0	3.5多诺-恢复房间效果
buff_room_convalesce03	立即回复全队队员20%自身最大生命的生命	0	3.5多诺-恢复房间效果
buff_room_convalesce04	随机复归1名撤退的队员	0	3.5多诺-恢复房间效果
			
buff_room_adventure01	本次探索中，场上卡牌攻击力提升20%	0	3.5多诺-奇遇房间效果
buff_room_adventure02	本次探索中，场上卡牌最大生命提升20%	0	3.5多诺-奇遇房间效果
buff_room_adventure03	本次探索中，场上卡牌的防御力提升20%	0	3.5多诺-奇遇房间效果
buff_room_adventure04	本次探索中，场上队员攻击力提升20%	0	3.5多诺-奇遇房间效果
buff_room_adventure05	本次探索中，场上队员最大生命提升20%	0	3.5多诺-奇遇房间效果
buff_room_adventure06	本次探索中，场上队员防御力提升20%	0	3.5多诺-奇遇房间效果
			
room_name_01	常规探索	0	3.5多诺-房间名称
room_name_02	进阶探索	0	3.5多诺-房间名称
room_name_03	高难探索	0	3.5多诺-房间名称
room_name_04	毛球币探索	0	3.5多诺-房间名称
room_name_05	休整处	0	3.5多诺-房间名称
room_name_06	技能重塑	0	3.5多诺-房间名称
room_name_07	探索奇遇	0	3.5多诺-房间名称
room_name_08	幸运转转转	0	3.5多诺-房间名称
room_name_09	探索奇遇	0	3.5多诺-房间名称
room_name_10	循环探索	0	3.5多诺-房间名称
room_name_11	完成探索	0	3.5多诺-房间名称
			
room_name_01_des	常规的多诺卡探索战斗，完成战斗后可以获得一定量的多诺卡及毛球币	0	3.5多诺-房间简介
room_name_02_des	较难的多诺卡探索战斗，完成战斗后可以获得较多的多诺卡及毛球币	0	3.5多诺-房间简介
room_name_03_des	较难的多诺卡探索战斗，完成战斗后可以获得更多的多诺卡及毛球币	0	3.5多诺-房间简介
room_name_04_des	完成探索战斗后，会获得较多的毛球币	0	3.5多诺-房间简介
room_name_05_des	进入后，可以为上阵队员与出阵卡牌选择1种恢复效果	0	3.5多诺-房间简介
room_name_06_des	可以在此处对已获取的多诺卡进行技能重塑	0	3.5多诺-房间简介
room_name_07_des	进入后可以随机获取1个增益效果，但有概率遭遇战斗	0	3.5多诺-房间简介
room_name_08_des	消耗毛球币，有机会获得各类奖励	0	3.5多诺-房间简介
room_name_09_des	进入后可以随机获取1个增益效果，但有概率遭遇战斗	0	3.5多诺-房间简介
room_name_10_des	进入后，可以反复进行各类型探索，可以在需要的时机，选择退出并获取奖励。循环探索中，仅会获得进入时所携带的全部类型卡牌，请谨慎选择需要携带的卡牌	0	3.5多诺-房间简介
room_name_11_des	选择后将进入结算，结束探索	0	3.5多诺-房间简介
			
function_name01	探索多诺卡	0	3.5多诺-功能名称
function_name02	多诺对决	0	3.5多诺-功能名称
function_name03	挑战模式	0	3.5多诺-功能名称
function_name04	巅峰模式	0	3.5多诺-功能名称
function_name05	多诺卡培养	0	3.5多诺-功能名称
function_name06	探索加速包	0	3.5多诺-功能名称
function_name07	食指技	0	3.5多诺-功能名称
function_name08	多诺卡总览	0	3.5多诺-功能名称
function_name09	多诺卡技能	0	3.5多诺-功能名称
function_name10	卡组连携	0	3.5多诺-功能名称
function_name11	故事模式	0	3.5多诺-功能名称
			
function_name01_des	可以在此处与少女共同探索战斗，并获得多诺卡。战斗中可以携带多诺卡，让其作为助手加入战斗队伍	0	3.5多诺-功能简介
function_name02_des	多诺对决共有3种模式：故事模式、挑战模式、巅峰模式\n从此处进入可以快速进入希望体验的模式	0	3.5多诺-功能简介
function_name05_des	可以在此对卡牌进行属性加点、星级提升和潜能提升，培养后的多诺卡将有更强的对决表现	0	3.5多诺-功能简介
function_name06_des	使用毛球币解锁探索加速包，可以让探索中获取多诺卡变得更容易	0	3.5多诺-功能简介
function_name07_des	在多诺对决中，分析员专用的特殊技能。在合适的时机使用，可以改变战局走向	0	3.5多诺-功能简介
function_name08_des	可以在此处全面了解多诺卡的属性、数值等各项信息	0	3.5多诺-功能简介
function_name09_des	可以在此处了解全部可嵌入多诺卡的技能效果	0	3.5多诺-功能简介
function_name10_des	可以在此处了解多诺卡的各种卡组连携效果	0	3.5多诺-功能简介
			
herocard_name01	沉堤石人	0	3.5多诺-卡牌名称
herocard_name02	重型武装兽	0	3.5多诺-卡牌名称
herocard_name03	钢铁猛虎	0	3.5多诺-卡牌名称
herocard_name04	再生机甲	0	3.5多诺-卡牌名称
herocard_name05	拉力侠	0	3.5多诺-卡牌名称
herocard_name06	扫地机器人	0	3.5多诺-卡牌名称
herocard_name07	黑魔战女孩	0	3.5多诺-卡牌名称
herocard_name08	漆黑断罪者	0	3.5多诺-卡牌名称
herocard_name09	烈火炮手	0	3.5多诺-卡牌名称
herocard_name10	光线融合怪	0	3.5多诺-卡牌名称
herocard_name11	螃蟹弹弓	0	3.5多诺-卡牌名称
herocard_name12	突刺终结者	0	3.5多诺-卡牌名称
herocard_name13	听不见魔导	0	3.5多诺-卡牌名称
herocard_name14	魔术台	0	3.5多诺-卡牌名称
herocard_name15	天雷马	0	3.5多诺-卡牌名称
herocard_name16	披风游侠	0	3.5多诺-卡牌名称
herocard_name17	兽角融合怪	0	3.5多诺-卡牌名称
herocard_name18	断罪奇兵	0	3.5多诺-卡牌名称
herocard_name19	无懈突击兵	0	3.5多诺-卡牌名称
herocard_name20	夏克威弗	0	3.5多诺-卡牌名称
			
herocard_name01_des	它喜欢走在队伍的最后，一点一点爬到擂台上，再堂堂正正地彻底击败对手。	0	3.5多诺-卡牌介绍
herocard_name02_des	看起来很结实，其实也很结实的家伙。	0	3.5多诺-卡牌介绍
herocard_name03_des	如果长出爪子，它会考虑再做一份战士的简历。	0	3.5多诺-卡牌介绍
herocard_name04_des	穿上机甲的它曾经也在对决中所向披靡。	0	3.5多诺-卡牌介绍
herocard_name05_des	它总是幻想自己是某个超级英雄，可惜，这里没有摩天楼。	0	3.5多诺-卡牌介绍
herocard_name06_des	一款对决好帮手，对清理战场有独到的见解。	0	3.5多诺-卡牌介绍
herocard_name07_des	超级厉害的女魔战士，凭借超高人气而活跃在多诺对决的一线。	0	3.5多诺-卡牌介绍
herocard_name08_des	眼神锁定猎物，技能任由重塑，对决姿势很酷，总是享受孤独。	0	3.5多诺-卡牌介绍
herocard_name09_des	成为烈火炮手前，只是一堆废铜烂铁。	0	3.5多诺-卡牌介绍
herocard_name10_des	在另一款科幻游戏中，一度夺取了怪兽制空权，做成多诺卡也可以大放异彩。	0	3.5多诺-卡牌介绍
herocard_name11_des	在对决中时刻保持横行霸道的风格，实力超群。	0	3.5多诺-卡牌介绍
herocard_name12_des	时常怀着一击必胜的决心上战场。	0	3.5多诺-卡牌介绍
herocard_name13_des	听力很差，完全依赖魔力定位的魔导师，曾因太过超模而成为了多诺卡夺冠热门。	0	3.5多诺-卡牌介绍
herocard_name14_des	刻印着神秘字母的魔术炮台……	0	3.5多诺-卡牌介绍
herocard_name15_des	可以释放强力魔术式的机甲，摧枯拉朽。	0	3.5多诺-卡牌介绍
herocard_name16_des	喜欢跑来跑去，不知道究竟在忙些什么。	0	3.5多诺-卡牌介绍
herocard_name17_des	力气很大，总是很有活力的家伙。	0	3.5多诺-卡牌介绍
herocard_name18_des	擅长奇袭，是个很难搞的家伙。	0	3.5多诺-卡牌介绍
herocard_name19_des	浑身都是铠甲，看起来似乎无懈可击的家伙……	0	3.5多诺-卡牌介绍
herocard_name20_des	会唱歌，还会写字的艺术家机器人。	0	3.5多诺-卡牌介绍
			
herocard_skill_101	战术诱导	0	3.5多诺-技能名称
herocard_skill_102	稳健护甲	0	3.5多诺-技能名称
herocard_skill_103	围城领域	0	3.5多诺-技能名称
herocard_skill_111	痛觉反弹	0	3.5多诺-技能名称
herocard_skill_112	生命传承	0	3.5多诺-技能名称
herocard_skill_113	绝命抵挡	0	3.5多诺-技能名称
herocard_skill_121	歼灭协议	0	3.5多诺-技能名称
herocard_skill_122	能源回收	0	3.5多诺-技能名称
herocard_skill_123	战势浩荡	0	3.5多诺-技能名称
herocard_skill_131	脉冲震荡	0	3.5多诺-技能名称
herocard_skill_132	战意涌动	0	3.5多诺-技能名称
herocard_skill_133	终结冰爆	0	3.5多诺-技能名称
herocard_skill_141	炽热连击	0	3.5多诺-技能名称
herocard_skill_142	远距补贴	0	3.5多诺-技能名称
herocard_skill_143	锐气高涨	0	3.5多诺-技能名称
herocard_skill_151	定向打击	0	3.5多诺-技能名称
herocard_skill_152	重锤裂解	0	3.5多诺-技能名称
herocard_skill_153	融蚀侵袭	0	3.5多诺-技能名称
herocard_skill_161	广泛疗域	0	3.5多诺-技能名称
herocard_skill_162	激昂领域	0	3.5多诺-技能名称
herocard_skill_163	锈蚀防护	0	3.5多诺-技能名称
herocard_skill_171	即刻爆破	0	3.5多诺-技能名称
herocard_skill_172	中心强化	0	3.5多诺-技能名称
herocard_skill_173	创伤印记	0	3.5多诺-技能名称
herocard_skill_181	间歇强击	0	3.5多诺-技能名称
herocard_skill_182	死线宣告	0	3.5多诺-技能名称
herocard_skill_183	玻璃弹珠	0	3.5多诺-技能名称
herocard_skill_191	匿行猎杀	0	3.5多诺-技能名称
herocard_skill_192	卷土重来	0	3.5多诺-技能名称
herocard_skill_193	跟踪追击	0	3.5多诺-技能名称
			
herocard_skill_101_des	对自身2.5米范围内的目标施加【诱敌】效果，自身受到的最终伤害降低10%，效果持续5秒，触发间隔15秒	0	3.5多诺-技能效果
herocard_skill_102_des	受到伤害时，获得【坚韧】效果，使自身防御力提升5%，效果持续5秒，该效果最多叠加3层，【坚韧】叠满层后自身受到的最终伤害降低3%	0	3.5多诺-技能效果
herocard_skill_103_des	被施加【诱敌】效果的敌方目标攻击力降低20%，受治疗效果降低15%	0	3.5多诺-技能效果
herocard_skill_111_des	受到敌方伤害的40%将会返还给该敌方，效果持续5秒，触发间隔10秒	0	3.5多诺-技能效果
herocard_skill_112_des	生命首次低于50%时，自身与距离自身距离最近的友方受到治疗，回复20%自身最大生命的生命	0	3.5多诺-技能效果
herocard_skill_113_des	生命低于30%后，可以免疫1次受到的致命伤害，随后获得1秒无敌效果，1回合对决内仅生效1次	0	3.5多诺-技能效果
herocard_skill_121_des	对自身2.5米范围内，包含附属单位的全部敌方目标造成伤害时，伤害提升30%	0	3.5多诺-技能效果
herocard_skill_122_des	造成伤害时，回复造成伤害总量11%的生命	0	3.5多诺-技能效果
herocard_skill_123_des	每击倒1个敌方，将会获得1个【声势】标记，使自身攻击力与防御力提升4%，最多叠加5层	0	3.5多诺-技能效果
herocard_skill_131_des	对自身2.5米范围内的目标，造成1次攻击力300%的伤害，触发间隔4秒	0	3.5多诺-技能效果
herocard_skill_132_des	自身2.5米范围内有2个及以上的敌方时，自身攻击力与防御力均提升15%	0	3.5多诺-技能效果
herocard_skill_133_des	进入休整状态时，对敌方造成自身攻击力1375%的低温类型伤害，并施加持续4秒的冻结效果	0	3.5多诺-技能效果
herocard_skill_141_des	连续攻击敌方4次，每次攻击造成自身攻击力120%的高热类型伤害，【远攻手】类连携卡牌触发间隔5秒，其他卡牌触发间隔10秒	0	3.5多诺-技能效果
herocard_skill_142_des	对敌方造成伤害时，若敌方距离自身大于5米，则伤害提升36%	0	3.5多诺-技能效果
herocard_skill_143_des	每次对敌方造成伤害，会获得1层【锐气】效果，自身攻击力提升10%，效果持续5秒，【锐气】效果最多可叠加3层	0	3.5多诺-技能效果
herocard_skill_151_des	对距离自身一定范围的任意1个敌方目标造成攻击力220%的高热类型伤害，目标受治疗效果降低20%，持续5秒，触发间隔5秒	0	3.5多诺-技能效果
herocard_skill_152_des	对敌方造成伤害时，为其施加【裂纹】效果，持续3秒。当【裂纹】叠加至4层时，对目标造成1次其生命值10%的伤害，并清空【裂纹】效果。清空后，该敌方10秒内不可被再次施加【裂纹】效果	0	3.5多诺-技能效果
herocard_skill_153_des	对敌方造成伤害时，为其施加【熔蚀】效果，当其再次受到伤害时，受到伤害提升15%，随后清空【熔蚀】效果。清空后，该敌方10秒内不可被再次施加【熔蚀】效果	0	3.5多诺-技能效果
herocard_skill_161_des	对自身2.5米范围内，包含自身在内至多3个我方卡牌施加【治愈】效果，回复自身攻击力100%的生命，触发间隔5秒	0	3.5多诺-技能效果
herocard_skill_162_des	自身5米范围内的全部友方攻击力提升17.5%	0	3.5多诺-技能效果
herocard_skill_163_des	对敌方造成伤害时，使目标防御力降低24%，效果持续3秒	0	3.5多诺-技能效果
herocard_skill_171_des	对敌方放出1个【碰碰弹】，接触敌方后引爆，对2.5米范围内的全部敌方造成自身攻击力350%的高热类型伤害，触发间隔5秒	0	3.5多诺-技能效果
herocard_skill_172_des	自身2.5米范围内每存在1个友方单位，自身伤害提升9%，伤害最多提升36%	0	3.5多诺-技能效果
herocard_skill_173_des	对敌方造成伤害时，目标受治疗效果降低30%，效果持续3秒	0	3.5多诺-技能效果
herocard_skill_181_des	对敌方造成1次攻击力200%的伤害，触发间隔6秒	0	3.5多诺-技能效果
herocard_skill_182_des	当敌方生命低于10%时，对其造成伤害可将其直接击倒，触发间隔15秒	0	3.5多诺-技能效果
herocard_skill_183_des	攻击力提升60%，防御力降低24%	0	3.5多诺-技能效果
herocard_skill_191_des	【战术家】类连携卡牌击倒敌方目标后，进入隐身状态，效果持续10秒，其他卡牌持续时间减半，该效果触发间隔10秒。当卡牌受到伤害或对敌方进行攻击，都会退出隐身状态	0	3.5多诺-技能效果
herocard_skill_192_des	退出隐身状态后，首次使用技能命中敌方时，额外对其造成自身攻击力950%的伤害	0	3.5多诺-技能效果
herocard_skill_193_des	对生命低于50%的敌方造成的伤害提升40%	0	3.5多诺-技能效果
			
buff_arena_level01	我方<span color="#d6f753">【防御者】</>类连携卡牌每损失10%生命值，防御力提升5%；当场上有我方此类连携卡牌进入休整状态后，我方全队回复5%自身最大生命	0	3.5多诺-擂台关卡buff
buff_arena_level02	我方<span color="#d6f753">【近战士】</>类连携卡牌生命低于50%时，每次攻击可回复自身造成伤害总量10%的生命；当场上有我方此类连携卡牌进入休整状态后，我方全队攻击力提升5%	0	3.5多诺-擂台关卡buff
buff_arena_level03	<span color="#d6f753">【远攻手】</>类连携卡牌对敌方造成伤害时，有50%概率施加易伤效果，使其5秒内受到的伤害提升30%，当场上我方有此类连携卡牌进入休整状态后，全队无视敌方25%防御力，效果持续5秒	0	3.5多诺-擂台关卡buff
