字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
Confession_05c_02_Standby02_Options_02	谢谢你不顾一切奔向我。	0	DLC3.5茉莉安恒约互动
			
Confession_01b_02_Standby01_Options_01	空格	0	DLC3.5安卡希雅互动
Confession_01b_02_Standby01_Options_02	RT键	0	DLC3.5安卡希雅互动
Confession_01b_02_Standby01_Options_03	RB键	0	DLC3.5安卡希雅互动
			
Confession_01b_02_Standby03_Options_01	辛苦你准备这么多关卡了。	0	DLC3.5安卡希雅互动
Confession_01b_02_Standby03_Options_02	有点意犹未尽呢。	0	DLC3.5安卡希雅互动
Confession_01b_02_Standby04_Options_01	乐意之至。	0	DLC3.5安卡希雅互动
Confession_01b_02_Standby04_Options_02	当然。	0	DLC3.5安卡希雅互动
