字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
testContent14	雨燕系列低可探测性战术外骨骼是阴极科技的最新产品，专为单人行动的狙击手和侦察兵打造。目前仅对外公布，并未正式推出。	0	
testContent15	全名：鸣濑晴\n通称：晴\n生日：8月20日\n年龄：20岁\n身高：168厘米\n经历：经过瓦尔基里游戏（或其它方式）的选拔被认为参数合格，而人为施用巴德尔抑制剂的选拔者\n海姆达尔部队首批士兵之一，绝对的老资格和王牌战士。\n更早的时候，她就以见习生的身份，加入分析员所在的安全部。	0	
testContent16	对于拥有着超越其年纪的成熟和沉稳的“战神”鸣濑晴来说，名誉从来就重于生命。\n面对父亲的“意外”，为了践行军人的荣誉，晴接受人工注射诱发神格天启，曾以海姆达尔部队前线小队队长的身份加入了对抗泰坦的战斗。\n一场突发事故导致晴失去了右手，在短暂的沉寂过后，这位前代战神装上特种作战专用生化义肢“提尔锋”重回战场，父亲的荣誉、自己的荣誉、队友的荣誉，必须由她亲手找回，就算再多伤痛和死亡都无法阻拦。	0	
testContent17	全名：琴诺·凯郭尔\n通称：琴诺\n生日：2月27日\n年龄：18岁\n身高：165厘米\n经历：在降临事件发生时直接或极近距离接触过泰坦本体的接触者\n被当成接引使抚养长大，因为抗拒这段记忆而分裂出了第二个人格。\n以上是机密，切勿外传。	0	
testContent18	相较于其他人而言，琴诺并不是一个优秀的士兵。她胆小懦弱，充斥着不可控的未知因素。\n这是琴诺的认知，也是琴诺认为的他人对自己的认知。\n尽管如此，如果任务十分险恶，还是推荐编队的时候考虑一下她，至少“莫尔索”的实力十分惊人。\n你问莫尔索是谁？等小琴诺打个电话你就知道了。	0	
testContent19	全名：芬妮·戈尔登\n通称：芬妮\n生日：7月30日\n年龄：19岁\n身高：166厘米\n经历：在降临事件发生时直接或极近距离接触过泰坦本体的接触者\n海姆达尔部队士兵，前瓦尔基里游戏明星选手。\n热情洋溢的偶像士兵，曾单方面视星期三为宿命对手。如今，这些都不重要，她心中唯一在意的只有分析员。	0	
testContent20	一直以来都是大家口中“别人家的孩子”的天才少女，似乎也理所应当地享受着万众的瞩目，直到里芙的出现，让她第一次切实体会到被赶下舞台的感觉。\n瓦尔基里游戏因降临事件停办，而她为了寻找与里芙一较高下的舞台，加入了海姆达尔部队。\n她曾以为自己执着的是赢过里芙，现在她意识到，她真正执着的，其实是分析员。	0	
testContent21	电能释放型特殊外骨骼“咎冠”，依照芬妮要求设计后，外观时尚轻便，深受她好评。	0	
testContent24	全名：肴\n通称：肴\n生日：12月23日\n年龄：24岁\n身高：169厘米\n经历：经过瓦尔基里游戏（或其它方式）的选拔被认为参数合格，而人为施用巴德尔抑制剂的选拔者\n从军方跳槽加入的精英狙击手。\n曾以“绝不加班，早睡早起，作息规律，安全第一”为信条。如今，为了心爱的分析员，肴开始一改往昔懒散形象，无论是海姆达尔的事业还是对分析员的爱情，都开始卷起来了。	0	
testContent25	追求安稳、安全第一。\n这是自从4岁生日那天被遗弃以后，就深植于肴内心的东西。独自一人，自力更生的成长过程，令逐渐习惯了自保求生的她，一心只追求安稳的生活。\n「缺乏荣誉感和积极性」——曾在军方的肴被如此评价。\n「战斗不过是工作罢了」——即使加入海姆达尔也只想做个到点下班的普通人。\n而这份追求普通和安稳的信念，却体现了绵长的生命力，就像冬日的太阳，不炙热，却在最严酷的环境下提供温度，带来希望。	0	
testContent26	灼热如阳，高功率能量外骨骼“冬至”，在太阳最低的时刻触摸烈焰。	0	
testContent27	全名：恩雅·墨尔菲\n通称：恩雅\n生日：1月19日\n年龄：19岁\n身高：171.5厘米\n经历：在降临事件发生时直接或极近距离接触过泰坦本体的接触者\n曾经是幼儿保育员，经常把大家看做需要照顾的孩子。平时很温柔，关键时刻手段比任何人都强硬。	0	
testContent28	恩雅诞生于一个精英阶层科研世家，优渥而和谐的家庭环境使得恩雅并没有经历过太多的伤痛——这在海姆达尔的成员之中堪称罕见。\n由于海姆达尔的同伴们总是喜欢隐藏自己的内心，恩雅总是有意无意扮演着心理辅导员的角色，给予着理解和包容。她希望自己能帮助大家找回对爱的感觉和渴望，让这个精神空虚的冷漠时代重新变得有信念。\n恩雅虽然有着源自本能的善良，但这并不代表她脆弱——即使面对再绝望的情况，她也总能微笑着鼓励同伴。	0	
testContent29	全名：猫汐尔\n通称：猫汐尔\n生日：10月10日\n年龄：23岁\n身高：165厘米\n经历：经过瓦尔基里游戏（或其它方式）的选拔被认为参数合格，而人为施用巴德尔抑制剂的选拔者\n前拉美西斯集团研发人员，有着句尾带“喵”的可爱习惯。\n曾患有无痛症，在调查联邦疗养院的行动中，痛觉开始逐渐恢复。	0	
testContent30	“犬科却被叫成猫猫，不是你们人类觉得有趣的反差点喵？”猫汐尔言辞凿凿。\n旁人通常第一眼会将猫汐尔误认成是高功能仿人类外形的人工智能，毕竟她缺失了人类最重要的痛觉，言行举止也像台运行频率慢的机器。\n什么评价都好，猫汐尔毫不在意，她感兴趣的东西似乎只有研究。研究什么呢？猫汐尔在自己的小天秤上频繁拿放，寻找着灵魂的平衡。	0	
testContent31	全名：瑟瑞斯\n通称：瑟瑞斯\n生日：7月19日\n年龄：27岁\n身高：163厘米\n经历：在降临事件发生时直接或极近距离接触过泰坦本体的接触者\n早前曾在世界树脑科学实验室实习，有选择性失忆症，随时都在录音做记录。	0	
testContent32	瑟瑞斯什么都想记住，瑟瑞斯什么都记不住。\n自幼被诊断患有选择性失忆症的瑟瑞斯，生活一度受到影响。在父母的支持下，瑟瑞斯的生活逐渐与常人无异。\n如果没有降临事件的话，瑟瑞斯只会是一个手不离录音笔的普通人。\n“到底遗忘了什么呢？”在瑟瑞斯失去的记忆和笔记里，家庭的概念突然变得模糊。	0	
testContent33	全名：姬辰星\n通称：辰星\n生日：11月5日\n年龄：20岁\n身高：172厘米\n经历：由董事会直接派遣而来的冷面监察员，记忆力异常优秀。曾经气质清冷、战斗中姿态凌厉的她，如今在和分析员独处时也常会露出娇羞温柔的模样。她不再视记忆为负担，而是想永远记住和分析员有关的每个瞬间。	0	
testContent34	拥有超凡记忆力的姬辰星作为家族的继承者，接受英才教育，并被灌输家族使命。她总是站在一旁，如观察者一般恪尽职守。\n天才、超忆症、计算推演……标签钉咬在辰星的身上。她曾因这些桎梏踟蹰不前，留下遗憾。\n如今，辰星加入海姆达尔部队，与分析员相遇，这一次她决定不再违背自己的心。	0	
testContent35	根据辰星母亲在世时亲手绘制的设计稿定制的战术套装，款式参考了姬氏历代家主出席家族仪式的礼服，细节考虑到了辰星的所有偏好。	0	
testContent36	由军方和世界树公司共同研发的战术套装“藏锋”，为应对真实战场环境而大幅提升了近距离作战性能。锋刃由新型合金打造，劈金断铁，无所不能。	0	
testContent37	世界树公司为猫汐尔开发的战术套装，搭载了新型战术分身模组，经由与神格神经相连接，使其辅助机具备了“化形”的能力。这台辅助机被猫汐尔称为“小凯贝”。	0	
testContent38	全名：苔丝·科特金\n通称：苔丝\n生日：9月16日\n年龄：18岁\n身高：165厘米\n经历：经过天启者的选拔被认为参数合格，而人为施用巴德尔抑制剂的选拔者\n加入世界树公司前曾是一名普通的高中生，梦想是成为一名大魔术师，为了再次见到分析员加入了海姆达尔部队。\n她怀揣着对分析员的憧憬，一路执着地追逐着他的背影。如今，她已破茧成蝶，成长为能够独当一面的战士。她拥有了足够的实力去实现与分析员的约定，更有着坚如磐石的恒心，去完成与他一生的相守。	0	
testContent39	苔丝的家境并不宽裕，即使生活拮据，父母还是将相当高比例的家庭收入花费在苔丝的培养上，也同时将阶级跃迁的希望寄托在她身上。\n苔丝一直保持着开朗、乐观的态度。她有着成为魔术师的梦想，却因缺少表演才能，演出屡屡失败。在分析员的鼓励下她坚定了自己的理想。\n为了再次见到分析员在其面前完成表演，也为了完成父母阶级跃升的期望，苔丝在进入大学前参加了天启者的选拔，并最终通过注射巴德尔抑制剂成为了一名天启者。\n现在，终于走到分析员身边的她，将带来新的奇迹。	0	
testContent40	全名：凯茜娅·克莱因\n通称：凯茜娅\n生日：11月8日\n年龄：25岁\n身高：172厘米\n经历：原世界树公司安全部外聘保全专家，曾经的第五研究所信息态幽灵。这位迷一样的女性以佣兵的身份行动，并与分析员在耶洛沙重逢。\n凯茜娅危险、敏锐，就如同她惯用的弩一样。她总是以出其不意的方式出现，击穿一切限制和束缚。\n如今，她从以前那个我行我素的佣兵克莱因，变成了习惯于依赖分析员的凯茜娅。只有待在分析员的身边，她才可以获得源源不断的乐趣。	0	
testContent41	凯茜娅出生在富裕家庭，幼年时患有成年病，通过使用巴德尔抑制剂得以存活。父母过度保护和控制她，例如限制她追求自己喜欢的摇滚乐。加上时代背景的影响，凯茜娅逐渐感到麻木和虚无。后来她离开家庭，作为一名佣兵辗转各地。\n降临事件后，她作为世界树公司安全部外聘保全专家，在第五研究所中与跳棋小队一起被灭口，成为信息态幽灵。在跳棋小队的复仇计划失败后，她意外地被排出共振，重新获得了实体形态。\n重获新生的凯茜娅决定抛弃过去，追求自由的生活。与分析员重逢后，她以独立佣兵的身份与海姆达尔部队合作。\n曾经，她总是徘徊在寻找目标和完成目标的循环中。如今，她已寻找到值得专注一生的永恒目标——陪伴于分析员的身边，一生一世，永不分离。	0	
testContent42	全名：伊切尔·古斯塔夫\n通称：伊切尔\n生日：11月29日\n年龄：18岁\n身高：155厘米\n经历：极近距离接触过泰坦本体的接触者、融合者，头上蓝色的角是与泰坦融合的象征。\n伊切尔作为前耶洛沙联邦首领古斯塔夫的孙女，在耶洛沙联邦发生政变后，被迫经历流亡、囚禁。\n她渴望安全感，渴望被当作人对待，也渴望自由。	0	
testContent43	伊切尔是前耶洛沙联邦首领古斯塔夫的孙女。2047年12月1日，古斯塔夫被枪击，他的死亡也同时宣布了耶洛沙联邦的死刑，古斯塔夫家族遭到迫害。年仅四岁本应过着“小公主”般生活的伊切尔开始被迫流亡。\n对耶洛沙来说，伊切尔古斯塔夫家族最后一人的身份可以影响整个耶洛沙地区的政治格局。有人想让她消失，也有人想利用她的身份。\n伊切尔没有接受过正式教育，流亡、囚禁构成了她四岁后的人生经历。长时间脱离社会的她始终因自身存在利用价值而无法拥有正常人生，直到与分析员相遇——	0	
testContent44	“羽蜕”是世界树研发部根据恩雅的自身特点为其开发的全新战术套装。在适应性测试期间，恩雅为守护分析员发挥其潜力，完成了实力与心态上的双重蜕变。	0	
testContent45	“悖谬”是琴诺从某未知泰坦体内分离过程中形成的，其本身可以视作重组后琴诺的觉醒状态。\n世界树对外宣称这套“悖谬”是公司研发的新型战术套装。	0	
testContent46	全名：瑟瑞斯\n通称：瑟瑞斯\n生日：7月19日\n年龄：27岁\n身高：163厘米\n经历：在降临事件发生时直接或极近距离接触过泰坦本体的接触者\n早前曾在世界树脑科学实验室实习，有选择性失忆症，随时都在录音做记录。	0	
testContent47	瑟瑞斯在前往新恒提罗前获得了新型战术套装“瞬刻”。虽然看起来有些显眼，但它可以帮助瑟瑞斯更好地应对突发情况。\n最重要的不是过去的记忆，而是记住当下的瞬间。	0	
testContent48	全名：里芙·贝斯特拉\n通称：星期三\n生日：3月21日\n年龄：20岁\n身高：170厘米\n经历：在降临事件发生时直接或极近距离接触过泰坦本体的接触者\n人们通常称呼她为“星期三”，海姆达尔部队队员，前瓦尔基里游戏明星选手。向泰坦复仇曾是她剩余人生的全部目的。如今，她已决心和分析员携手踏上新的路途。	0	
testContent49	为了治疗里芙，新恒提罗的超算恒沙根据世界树公司提供的图纸，协助开发了特殊外骨骼“无限之视”，可以帮里芙处理体内的泰坦物质。	0	
testContent50	全名：芬妮·戈尔登\n通称：芬妮\n生日：7月30日\n年龄：19岁\n身高：166厘米\n经历：在降临事件发生时直接或极近距离接触过泰坦本体的接触者\n海姆达尔部队士兵，前瓦尔基里游戏明星选手。\n热情洋溢的偶像士兵，曾单方面视星期三为宿命对手。如今，这些都不重要，她心中唯一在意的只有分析员。	0	
testContent51	“辉耀”是由世界树公司提供图纸，新恒提罗的超算恒沙协助开发的动能战术套装。在芬妮的强烈要求下，加入了可变色的特殊外观设计。	0	
testContent52	全名：薇蒂雅·香农\n通称：薇蒂雅\n生日：6月14日\n年龄：23岁\n身高：162厘米\n经历：在降临事件发生时直接或极近距离接触过泰坦本体的接触者\n莱瓦汀成员，代号“龙舌兰”，被陶安插在新恒提罗作为暗桩。她并非勇敢无畏，只是一直将憧憬的分析员作为她的动力源。\n新恒提罗事件结束后，薇蒂雅从莱瓦汀辞职，受分析员邀请正式加入海姆达尔部队。	0	
testContent53	薇蒂雅从小展现出文学及艺术方面的天赋，作为粉丝，她制作并发布了不少瓦尔基里游戏的相关视频，因此受到世界树公司的关注，成为瓦尔基里游戏的导播。\n首次降临事件，身在现场的薇蒂雅身受重伤，所幸很快被分析员带领的安全部救出。薇蒂雅试图向分析员道谢，但因担心自己的样子过于落魄，所以最终并没有将感谢说出口，只是将这份憧憬深埋在心底。\n成为天启者后，薇蒂雅因其特殊性被陶关注，进入了莱瓦汀，代号“龙舌兰”。\n2061年，在新恒提罗伪装成记者行动期间，薇蒂雅收到了陶的特别通讯……这一次，她决心以最好的样子见到自己倾心已久的分析员。	0	
testContent54	全名：凯茜娅·克莱因\n通称：凯茜娅\n生日：11月8日\n年龄：25岁\n身高：172厘米\n经历：原世界树公司安全部外聘保全专家，曾经的第五研究所信息态幽灵。现在，这位迷一样的女性以佣兵的身份行动，并与分析员在耶洛沙重逢。\n凯茜娅危险、敏锐，就如同她惯用的弩一样。她总是以出其不意的方式出现，击穿一切限制和束缚。	0	
testContent55	以凯茜娅曾经参加瓦尔基里游戏选拔赛时所穿着的装备为蓝本，经由她本人设计调整后，在外观与性能上均进行了大幅改造的全新战术套装。\n她特别邀请分析员为这套装备增添一些想法，并对成果相当满意。	0	
testContent56	全名：茉莉安·安德烈奥蒂\n通称：茉莉安\n生日：9月5日\n年龄：18岁\n身高：174厘米\n经历：在降临事件发生时直接或极近距离接触过泰坦本体的接触者\n总是会莫名负伤又不愿轻易接受治疗的狙击手，也许她有自己的想法吧。\n喜欢泡红茶，喜欢微笑，似乎有着很好的家世。	0	
testContent57	成功回收沃坦遗骸后，世界树公司针对附着其上的“醒世之尘”进行研究，并得到新的启发，开发出茉莉安专属战术套装“幽潮”。\n换上这身装备的她，已经解开了心中的枷锁。	0	
testContent58	不仅有速度，还有瞬时爆发的冲击力！芙提雅全力研发，搭载全新“截神反应堆”技术的新式战术套装，其名为——“驰掣”！\n偶尔会加速过头，只是偶尔。	0	
testContent59	全名：卜卜\n通称：卜卜\n生日：1月31日\n年龄：19岁\n身高：161厘米\n经历：经过天启者的选拔被认为参数合格，而人为施用巴德尔抑制剂的选拔者\n出身朔州的开朗少女，受雇于世界树公司数年，热衷于玄学风水，自称“天师”。\n她以“纺锤”系统专职外勤特工的身份登场，在与分析员共同经历过了一段奇妙的旅程后正式加入海姆达尔部队。	0	
testContent60	这位开朗又机灵的少女经常把玄学挂在嘴上，甚至就连自我介绍都不例外。她的话初听起来有点神叨叨的，不知道是认真的还是只是中二病发作。\n这样的卜卜实际上总带着一种救世侠客般的使命感，所以在执行公司的任务时意外地认真，也会毫不犹豫地站出来保护无辜者和队友。基于这种特质，她被夸奖时也很容易飘飘然。	0	
testContent61	这款战术套装融合了朔州独特的风格，不仅集成了世界树公司尖端科技的精髓，还巧妙地融入了辰星精通的风水堪舆之法。令人惊叹的是，在三十六小时内，辰星就完美适应了这身装备。		
testContent62	在与舍塔对战前的最后时刻完成开发的全新战术套装，能够短时间内爆发肴的战斗力，展现肴更为积极勤奋的一面。这套装备外观上的不对称及镂空设计也让肴看起来更加精神。		
testContent63	恩雅在心理评估测试中展现出卓越的心理稳定性，这让她得以在短时间内完成“澜风”的适应性训练，并始终能以平常心驾驭这套如风一般无常多变的战术套装。		
testContent64	由芙提雅联合研发部开发的战术套装，搭载了特殊的感知共振模组。此模组能够根据妮塔的情绪波动，自动调节装甲的输出功率，从而激发她的潜能。经过分析员和妮塔的一系列适应性测试，妮塔终于成功穿上该装甲，让这颗为分析员跃动的心，与“悸响”融为一体。		
testContent65	全名：奈莉德·莫罗佐娃\n通称：奈莉德\n生日：12月31日\n年龄：25岁\n身高：170厘米\n经历：出身耶洛沙的她，为了亲人，将自己修炼一位自信从容，成熟理智的强者，有着“卫城学院首席调查员“的美誉。\n在代表卫城学院前往卡戎海上平台调查任务中，与分析员强强相遇。		
testContent66	出身耶洛沙的奈莉德，被誉为卫城学院首席调查员。为了亲人，她不断突破自我，变得愈发强大。她从不在意别人的看法，因此总是独来独往。然而，得知亲人的“亡故”让她一度陷入迷茫。\n在调查卡戎海上平台的委托中，她与世界树的分析员相遇。在这场危机中，他们试探、交锋、逐渐了解彼此、合作无间，二人之间产生了强烈的吸引力。分析员让她见识到了什么才是真正的强大，也让她原本平静的内心泛起了涟漪。		
testContent67	为了方便薇蒂雅在卫城学院执行任务，芙提雅特别开发的新型战术套装。\n拥有极强的反侦察与主动侦察能力。		
testContent68	打破一切限制与束缚的凯茜娅此次穿戴新换装“狂诗”登场。“狂诗”在原型机的基础上进行开发，强悍的单兵重火力是其最显著的特点。配合新类型武器格林机枪，一人成军，尽情释放危险与破坏性。		
testContent69	昔日青涩的女学生已成长为足够成熟、能独当一面的战士，同时，她没有忘记成为大魔术师的理想。\n“绮幻”同样是在原型机的基础上进行开发，充分展现苔丝的活力以及与其说是魔术，不如更接近魔法的战斗技巧。		
testContent70	全名：克罗瑞娜·吉诺拉\n通称：克罗瑞娜\n生日：3月13日\n年龄：18岁\n身高：160厘米\n经历：出身吉诺拉家族，身患成年病，因过敏无法靠巴德尔抑制剂治愈。身体虚弱的她虽常年被桎梏在吉诺拉庄园，内心却一直向往更广阔的世界。\n就在她即将认命的时候，分析员出现在她眼前，为她带来了重获新生的希望，也让她第一次知晓心动的感觉。她愿为追求、体验生命中的这些可能与美好变得更加勇敢。		
testContent71	克罗瑞娜出身于历史悠久的吉诺拉家族，自幼接受良好的教育，举止优雅，品味非凡，待人彬彬有礼。\n与她显赫家世形成鲜明对比的是，她身患成年病，对巴德尔抑制剂过敏，只能依靠其他医疗技术来缓解病情，大部分时间被困在自家庄园内。尽管如此，她内心渴望自由，向往更广阔的世界，也像其他少女一样渴望大胆去爱。\n直到她遇到了分析员。这个男人不仅为她带来了治愈成年病、重获新生的可能性，更激发了她的勇气。已成为天启者的她，决定不顾家人的反对，勇敢选择自己的未来与人生——留在分析员身边，成为海姆达尔部队的一员。		
testContent72	“澄意”是世界树研发部为芬妮打造的全新战术套装，不仅完美契合她热情奔放的作战风格，还更大程度发挥其灵动的战斗优势。芬妮将以最纯净澄澈的心意回应分析员的深情。	0	
testContent73	全新战术套装“悠游”在本体之外，还特别配备了一块动力翼板。在动力翼板的加持下，瑟瑞斯能在作战中大幅提升速度与机动性。摆脱烦恼的小金鱼也变得愈发从容自在。	0	
testContent74	搭载了武器“藏锋二型”的全新战术套装。当晴能做到人剑合一时，便能斩断一切。然而霆光的意义并非为了斩断，而是为了能连接一切情感、责任以及回忆。	0	
testContent75	全名：米娅·丝凯依\n通称：米娅\n生日：8月15日\n年龄：18岁\n身高：165厘米\n经历：出身新恒提罗的少女，成长于和平温暖的家庭，从小便富有正义感。这样的她，在十八岁时依旧会对未来感到迷茫。为了成为理想中的大人，她决定踏出自己生活的地方，寻找曾经见过的“光”——分析员。\n终于，在解决歧路宇宙事件后，她实现了自己的理想，成为了天启者并加入了海姆达尔部队。	0	
testContent76	米娅出身于新恒提罗，是一位活泼、坦率的少女，头上看起来好似有一对兽耳。她与分析员第一次正式见面是在熙澜海，当时她便毫不掩饰地表露出对分析员的爱慕之情。其实，这不是米娅第一次见到分析员，她曾亲眼目睹这位大英雄拯救新恒提罗的英勇身姿。因为这个原因，她一直想加入海姆达尔，成为天启者，拥有描绘自己未来的力量。在拯救天界乐土的行动中，米娅穿上恒沙特制的战术套装，突破了极限与分析员并肩作战，最终实现了自己的心愿。	0	
testContent77	“莲驱”由猫汐尔本人亲自参与，协同研发部共同开发，该战术套装配备了以“水之影”为外观灵感的战术分身模组。此外，头顶装置集成了多种侦测设备，特化了感知和侦察能力，在战场信息收集和即时处理方面更具优势。		
testContent78	“灵鉴”搭载了由七十二只微型无人机组成的拓展模块——镜爻，每十八只微型无人机可以组装成一面完整的浮空镜。除了灵活多变的攻击能力外，还具备伪装功能。为了能精准操控镜爻，卜卜进行了大量的训练。		
testContent79	全名：安卡希雅\n通称：安卡希雅\n生日：12月20日\n年龄：17岁零360个月\n身高：155厘米\n相变后身高：171厘米\n经历：经过瓦尔基里游戏（或其它方式）的选拔被认为参数合格，而人为施用巴德尔抑制剂的选拔者\n来历不明的休眠苏醒者，除了冷冻休眠了30年以外，一切资料信息均未得到本人承认。\n从极强的单兵战斗力和一些行为习惯看，前特种兵身份应该也是真的。\n曾经的她留恋着“旧时代”，如今分析员的爱意引领她走出往昔，携手迈向属于两人的未来。		
testContent80	该战术套装调取了安卡希雅储存于休眠仓中的身体数据，并以此构建出生理蓝图。背部搭载的“相变核心”可在平时积蓄力量，于关键时刻依据生理蓝图调配体内激素，促使骨骼与肌肉短时间内再度发育，从而爆发出惊人的战斗力。		
testContent81	该战术套装是阴极科技倾尽所有技术，为下任最高董事及安德烈奥蒂家主打造的专属装甲。其特点是搭载了飞行组件，并可调动附近军火库进行协同攻击。		
testContent82	芙提雅亲手打造的全新战术套装，内置她倾注心血开发的火种系统2.0。获得授权后，它能调用每个接入终端的闲置算力，汇聚成强大的算力中枢，不仅能够对城市资源进行智能调度，实现利用率的最大化，同时还能满足战术套装在战斗中的算力需求。		
testContent83	全名：胧嫣\n通称：胧嫣\n生日：2月1日\n年龄：26岁\n身高：170厘米\n经历：沉月小筑的主人，罗森兰商会会长，崇福街土地所有人。\n雍容妩媚的她从不轻易以真面目示人，唯有在分析员面前，她才愿毫无遮掩。\n身为商人，她从不做亏本买卖，但为了分析员的真心，她甘愿破例。		
testContent84	胧嫣是朔州人，但自她有记忆起就生活在罗森兰。童年时，她浸润在母亲的爱意里——只是这份母爱从不纯粹。在母亲眼中，她首先是超级计算机"神座"的适格体，她的使命就是要坐上“神座”，守护人们。\n降临事件后，胧嫣成为半天启者，生出狐耳与狐尾——这异于常人的特征，唯她自己和分析员能够看见并感知。此外，她还拥有通过触摸物体看到过去信息的能力，只是这能力不受她控制。看多了人心诡谲，她渐渐厌弃与人接触，隐于沉月小筑。\n分析员是个例外。她早听闻过他的事迹，从最初便对他抱有期待。在分析员眼中，胧嫣从不是什么适格体，她的存在本身就已足够重要。\n"神座"事件落幕不久，胧嫣正式加入了海姆达尔部队。		
monster_skill_1	约瑟夫·索科洛夫·亚历山大，被称为“野牛”的男人。\n可调查资料较少，疑似北方某国的流民。\n身上的装甲是郊狼拾取的各种零件拼凑而成。能支撑起他那比人高的机枪，还有蛮横的进攻方式……技术还不错。\n明明是年长者，却毫无怨言地把叶奉为首领……或许，他对于成年人已无任何期待。	0	
