字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
gun2001_des	李氏防务的小口径狙击步枪，根据茉莉安的身体情况特别改装，结构大幅简化和轻量化	0	
gun2002	冬青木	0	
gun2002_des	希尔伯特-阿瑟颇有名气的狙击步枪，最早是为军方高纬度地区山地部队专门研发，目前已衍生出多种口径与改型	0	
gun2003	深海呼唤	0	
gun2003_des	李氏防务的轻量化狙击步枪，更加方便快速转移射击位置，并射出沉静而致命的一击	0	
			
gun2004	奥林匹斯	0	
gun2004_des	李氏防务的比赛级小口径步枪，可以方便地加装配件用于实战场合	0	
gun2005	喧哗现场	0	
gun2005_des	民间爱好者改装竞赛的获奖方案，在不是很需要低调的场合也会被现役人员选用	0	
gun2006	黄蜂	0	
gun2006_des	对原枪材料强度不甚满意的使用者，改用合金冲压而非增材制造产生的版本	0	
gun2007	湖中女神	0	
gun2007_des	希尔伯特-阿瑟出品，传说掉进水里会引发神奇事件的狙击步枪，本身是经典通用步枪平台的特化产物	0	
gun2008	甜甜灵魂	0	
gun2008_des	由原枪的传说色彩激发出的灵感，外形十分可爱，并全面提升了夜战能力	0	
gun2009	现代文明	0	
gun2009_des	优秀的后坐力抑制结构让它受到空军人员的喜爱，为它涂上在天空中俯瞰到的城市景象	0	
gun2010	朗姆风暴	0	
gun2010_des	奇普集团的经典款狙击步枪，初上手的粗糙手感很快会被其优异的磨合与威力所替代	0	
gun2011	钢之白桦林	0	
gun2011_des	前线工委出品的现代化改造枪械，因其性能稳定而广受好评，经典且不落时	0	
gun2012	魅惑爪痕	0	
gun2012_des	阴极科技出品的瓦尔基里游戏中某把武器的同款狙击枪，在青年群体中非常受欢迎	0	
gun2013	湿地公园	0	
gun2013_des	枪体采用全新材料，在潮湿环境也能正常使用，经常被投入到有水环境的战斗中使用	0	
gun2014	红锈	0	
gun2014_des	拥有仿锈色的做旧涂装，几乎以假乱真，据说设计目的是让敌人掉以轻心	0	
gun2015	炙热年代	0	
gun2015_des	其现代化改造和新加的涂装昭告着，它的威力与时髦早已面向新时代	0	
gun2016	迷乱迪斯科	0	
gun2016_des	使用者声称为提升夜间城市楼群中的作战能力，增添了靓丽又不显眼的涂装	0	
gun2017	虎鲸号角	0	
gun2017_des	追求极致性能，以力压同行的超远射程闻名，但同时重量实在无法减轻了	0	
gun2018	夹心巧克力	0	
gun2018_des	为它新改涂装的人在某年情人节当日消失，与此同时，城市一隅不时响起它微乎其微的射击声	0	
gun2019	太空骑手	0	
gun2019_des	因被电影主角使用而广为人知，使用者尤其热爱它如片中混战桥段时的换弹速度	0	
gun2020	维京斧	0	
gun2020_des	与当前主流武器设计最大的不同是自带斧头配件，用以应对突发情况，尽管通常用不上	0	
gun2021	结晶凿	0	
gun2021_des	为配合宣传海姆达尔部队的正面形象，整体设计纤细优雅，是第一批对泰坦武器之一	0	
gun2022	王牌怪诞	0	
gun2022_des	光子女妖把个性化做到极致的产品，不仅减轻了枪体重量，还设计了华丽的外观，厂商坚信会有美丽的战士使用这款产品	0	
gun2023	梦幻捷径	0	
gun2023_des	光子女妖和世界树神经内科实验室的联名作品，完善了从弹匣对子弹附着神经毒素的技术，由于造价太高以及对生产设备要求极高，市面上数量并不多	0	
gun2024	极速烈闪	0	
gun2024_des	时髦的外壳下是最经典的结构公式，也增加了各类参数调节的自由度，购买即承诺终身售后服务，官方解释是后续会推出更多自由搭配的配件	0	
gun2025	嵌合		
gun2025_des	作为公司的纪念型产品，特地选用经典的齿轮纹样，以象征希尔伯特-阿瑟责任有限公司长久以来的精细工艺追求		
gun2026	真实之空		
gun2026_des	奇普集团首款地区限定产品，由于结构和外观涂装结合了俱卢地区文化，不少爱好者前往俱卢地区购买，但数量十分有限，通常需要提前半年左右预定		
gun2027	净空启迪	0	3.4武器
gun2027_des	光子女妖研发的限定产品，首次采用自研大口径子弹，以及全新激发系统。因其突破性的外观和内部结构设计，被誉为跨时代的杰作。	0	3.4武器
			
gun3256	压路机	0	
gun3256_des	奇普集团最早针对异化人研发的泵动霰弹枪，开创了和泰坦生物近距离战斗的先河	0	
gun3001	有人在吗	0	
gun3001_des	奇普集团的经典款泵动霰弹枪，非常适合破门突击和近距离交战	0	
gun3002	无礼之辈	0	
gun3002_des	阴极科技定制生产的战术霰弹枪，根据海姆达尔部队的战斗场景做了专门适配	0	
gun3003	瓦尔基里2056	0	
gun3003_des	阴极科技的纪念版霰弹枪，在2056年瓦尔基里游戏决赛当天上市限量发售，据说使用了冠军选手的战斗数据作为各可调整部位的默认尺寸	0	
gun3004	小粮食	0	
gun3004_des	阴极科技出品的智能枪械原型之一，集成了大量战场态势感知组件和战术辅助系统，但名字来源是个禁忌	0	
gun3005	龙涎香	0	
gun3005_des	采用古典纹饰并配有香盒的霰弹枪，每次击发均发出阵阵幽香	0	
gun3006	群鸟仇人	0	
gun3006_des	南向工业的突破之作，虽然火力有所削减，但减轻枪体重量的同时，射程也得到提升	0	
gun3007	沉默的真相	0	
gun3007_des	适应各种作战环境，火力稳定，以至于有传闻，见过它的人都无法说出真相	0	
gun3008	马尔贝克	0	
gun3008_des	与著名葡萄酒品牌的联名产品，有适配性良好的配件插槽，号称只要配件到位，醉汉也能使用，当然只是号称	0	
gun3009	青金石	0	
gun3009_des	华丽如宝石的涂装似乎过于引人注目，好在它的威力足以保护嚣张的使用者	0	
gun3010	绿色卫士	0	
gun3010_des	主打环保主题的产品，但因为子弹装药依旧是凶悍的老配方所以并没有受到什么表扬	0	
gun3011	机械警官	0	
gun3011_des	很长一段时间都作为防暴武器使用，为了突显执行者的威严，外表设计敦实而简洁	0	
gun3012	霓虹灯管	0	
gun3012_des	瓦尔基里游戏人气武器的同款造型，是南向工业与世界树开始长期合作的第一把作品	0	
gun3013	不协和音	0	
gun3013_des	鲜亮的涂装与偏重的枪体十分不搭，不协调的设计包含了设计者对武力之于和平的反思	0	
gun3014	大宝贝儿	0	
gun3014_des	传统、朴素、实用，合在一起就是每个男孩最初最想要的玩具	0	
gun3015	岩蟒	0	
gun3015_des	奇普集团总部举办内部设计大赛的冠军作品，其设计诠释了奇普集团所在地域常见的巨大生灵带给人的恐惧	0	
gun3016	冰原	0	
gun3016_des	以自带降温的枪体而闻名业界，安全性和耐久性都高于同价位平均水平	0	
gun3017	太阳酬金	0	
gun3017_des	奇普集团首次与世界树深度合作的产物，据说采纳了某位员工大量建议，真的在枪身上镶嵌了黄金	0	
gun3018	红夜行	0	
gun3018_des	南向工业某设计师的思乡之作，据说是有其家乡民俗装饰，上面的红线代表祈祷使用者平安	0	
gun3019	送葬者	0	
gun3019_des	所有设计都为其强大火力服务，牺牲了一切使用体验，因此有了这个响亮的名字	0	
gun3020	紫花地丁	0	
gun3020_des	枪托暗格里有各种浓缩药品，以应对各种有毒环境，因此被誉为武器中的解毒草	0	
gun3021	全体警戒	0	
gun3021_des	阴极科技早期出品的泵动霰弹枪，搭载了独家战术辅助系统，活跃在各种与泰坦的近距离战斗中	0	
gun3022	正在播出	0	
gun3022_des	枪托自带有小型全息显示屏，可随时随地看直播，当然是在安全的前提下	0	
gun3023	海洋童子军	0	
gun3023_des	枪托自带有小型全息显示屏，可随时随地看直播，当然是在安全的前提下	0	
gun3024	镭射风虎	0	
gun3024_des	南向工业开辟高端产品线的试水之作，大胆的结构和昂贵的材料，性能比较以往产品有了非常大的进步，南向工业对它充满期望，目前市场反馈尚在统计中	0	
gun3025	圣甲	0	
gun3025_des	光子女妖与拉美西斯合作的文化特色主题产品，以雅卢文明图腾装饰，祝福使用者能平安顺遂	0	
gun3026	王权连枷	0	
gun3026_des	芬布尔之冬发生后奇普集团发售的第一款新产品，威力近乎夸张，与其说是为了对付眼下的敌人，不如说是为了未来做准备	0	
gun3027	晶棱	0	
gun3027_des	光子女妖的知名产品，因采用了专利材料，能将特异能量损耗减到最小	0	
gun3028	深渊幽灵	0	
gun3028_des	延续阴极科技核心理念，通过添加外设，兼备水下作战能力的奇异产品，实战能力比看上去的优秀许多	0	
gun3029	沼泽之主	0	
gun3029_des	南向工业的经典结构设计，在保证质量的前提下，进一步压缩了成本，因亲民的价格广受好评。	0	
gun3030	紫棘	0	
gun3030_des	由于设计师是从竞争对手公司挖角来的，无论是从外观还是使用体验，都散发着阴极科技的气息，好在南向工业如愿拥有了一款高端线明星产品	0	
gun3031	悠古节拍	0	
gun3031_des	奇普集团尝试转型时期的产物，由于手感实在太好，很长一段时间里被调侃为“乐器”	0	
gun3032	爆裂甜蜜	0	3.3武器
gun3032_des	结合潮流文化元素，结构也做了尽量精简的设计，使得重量减轻，在年轻群体中广受欢迎。	0	3.3武器
gun3033	织心秘语	0	3.3武器
gun3033_des	阴极科技产品中少见的“偏科生”，最大限度强化的机匣是其巨大威力的保证，但整体造型又十分可爱	0	3.3武器
			
gun4256	倔强老者	0	
gun4256_des	南向工业曾经的实验性大口径手枪，在泰坦出现之前似乎口碑都不太好	0	
gun4001	锤击	0	
gun4001_des	南向工业生产的大口径手枪，独特的弹巢供弹设计评价分化很大	0	
gun4002	烂橘子	0	
gun4002_des	南向工业大威力手枪的0.45口径版本，据说团队在开发阶段经常用它来射橘子，因此得名	0	
gun4003	星辰大海	0	
gun4003_des	南向工业为航天环境作战而特别研发的枪械原型，可发射各种特制弹头，内部结构均采用磁性钛元件以保证微重力下的正常运转	0	
gun4004	小小工具	0	
gun4004_des	每当纠纷不可解决之时，你或许都需要这样一件小小的工具在手，让你的发言更具分量	0	
gun4005	泥雪	0	
gun4005_des	光子女妖的早期产品，是最早投入对泰坦作战的手枪之一，综合能力优秀	0	
gun4006	皮斯科	0	
gun4006_des	奇普集团的经典款手枪，拥有经过时间验证的可靠性和令人印象深刻的后坐力，犹如某种不添加任何其它东西的纯麦酿造烈性饮料	0	
gun4007	天空墙	0	
gun4007_des	李氏防务的第一款手枪，有高通用性的附件插槽，是大批量订单的首选	0	
gun4008	半根火炬	0	
gun4008_des	握把部分采用智能恒温材料，保证握枪的手指在极端环境也能保持灵活	0	
gun4009	关键点	0	
gun4009_des	光子女妖生产的大口径手枪，比起同行有着更舒适的手感，据说扣动其扳机的感觉让人欲罢不能	0	
gun4010	彩虹打火机	0	
gun4010_des	阴极科技首款大威力手枪，因技术尚不成熟，威力过大，很少被投入实战	0	
gun4011	野蜂尾针	0	
gun4011_des	无论是色彩还是蜂巢状纹饰都在彰显“别惹我”三个字，与这样张扬的涂装相匹配是其亮眼的威力	0	
gun4012	幸运时刻	0	
gun4012_des	虽然好运不可捉摸，但这把高度改装的手枪会令你更受命运垂青，只要不用它来玩轮盘	0	
gun4013	斯巴达	0	
gun4013_des	阴极科技出品的大口径半自动手枪，在极端环境也能正常使用，宛如传说中的勇士	0	
gun4014	胜天半子	0	
gun4014_des	握把上的图案来自设计者的故乡，是象征幸运与胜利的图腾，用以祈祷使用者平安	0	
gun4015	是！是！船长！	0	
gun4015_des	加长弹匣和大口径子弹，宣示着它的掠夺者身份，因此涂装也十分张扬	0	
gun4016	野性装修	0	
gun4016_des	前线工委经典设计，底把采用全新材料，更加轻巧；整合了附件安装槽，安装附件更加便利	0	
gun4017	玛萨拉酒	0	
gun4017_des	希尔伯特-阿瑟的皮科斯系列手枪的特别改良版，其主要特点是改进的人体工程学，穿透力和精准度也有所加强	0	
gun4018	松林极光	0	
gun4018_des	南向工业出品，独家专利的动态配重和动能释放系统极大减轻了马格南弹造成的后坐力，从而提升了这类手枪的易用性及射击性能	0	
gun4019	荒野微笑	0	
gun4019_des	阴极科技出品的大口径手枪，其配件插槽可调节，适配各个厂商的配件，从此无惧武器资源匮乏	0	
gun4020	普赛克16	0	
gun4020_des	枪体完全由前线工委专利材料打造而成，部分原料只能通过无人开采技术从前线工委承包的小行星上获得，因此造价高昂，从实战数据来看，它确实有傲然群雄的实力	0	
gun4021	用心棒	0	
gun4021_des	阴极科技出品的大口径手枪，世界树前线部门员工的标配武器	0	
gun4022	青麦饮料		
gun4022_des	配件插槽的可调节度已是李氏防务的最高水平，几乎兼容所有常规配件，列举不适配的配件是该枪爱好者最喜欢的话题	0	
gun4023	街头丛林		
gun4023_des	配件插槽的可调节度已是李氏防务的最高水平，几乎兼容所有常规配件，列举不适配的配件是该枪爱好者最喜欢的话题	0	
gun4024	铅雨	0	
gun4024_des	阴极科技出品，外壳采用独家专利材料，重量轻韧性高的同时，还具备保养便利的优点。由于造价过高，阴极科技目前已经限制其生产	0	
gun4025	玫瑰之荣	0	
gun4025_des	李氏防务极为少有的外观华丽的产品，曾经主要用途是提供给军方作为功勋奖励	0	
gun4026	渊光	0	
gun4026_des	奇普集团的第一把半自动手枪，在确保不输于其他产品威力的前提下，外观设计上尽量迎合了年轻一代的审美	0	
gun4027	澄叶	0	
gun4027_des	阴极科技专门为幻莲科技定制的安保武器，搭载幻莲科技出品的AI动物召唤系统，可以随时与AI动物配合作战	0	
gun4028	抓拍胜机	0	
gun4028_des	有着多到令人费解的配件插槽，其设计者称是为了满足年轻群体的需求，甚至能兼容部分非战斗类的配件，并且免费提供个性化涂装定制服务	0	
gun4029	晚梅	0	
gun4029_des	李氏防务专门与泰古通达合作，极具地域特色的产品，以华美精致的造型为主要卖点	0	
gun4030	流焰融金	0	
gun4030_des	曾作为朔州地区重点文化景区安保标配武器，由于其材质原料为朔州特有矿物，产量逐渐减少，直到近期彻底停产，在其他地区从未发售，因此有市无价	0	
gun4031	远古螺旋	0	
gun4031_des	延续了价格亲民的传统，在“旧结构新材料”计划下的第一把实验性产品，价格涨幅不大的前提下，性能有了显著提升	0	
gun4032	跃洋斑鳍	0	
gun4032_des	为应对即将到来的技术革新而设计的原型枪，虽然目前仍然使用传统弹药，但已经具备了装配激光发射器、痛感投射器、次声波发射器的基础结构	0	
gun4033	磁流效应	0	
gun4033_des	光子女妖的实验型改良武器，在传统撞火装置上增加了电磁感应系统，开火更加稳定，并且解决了原有的卡壳问题，将手枪的优势进一步扩大	0	
			
gun5256	地基	0	
gun5256_des	李氏防务出品的过渡期产品，在真正意义上的对泰坦武器出现以前，它一直是军方对付泰坦的标配武器	0	
gun5001	教训	0	
gun5001_des	李氏防务销量最大的步枪之一，衍生出无数改型，并且被用作军方制式武器	0	
gun5002	怒不可遏	0	
gun5002_des	李氏防务的经典款突击步枪改进版本，更换为比赛级40.64厘米枪管和低温钢枪机，大幅提升连射稳定性	0	
gun5003	审判前夜	0	
gun5003_des	李氏防务向军方提供的下一代先进战斗步枪选型方案之一，在兼容当前弹药体系的要求下对各项性能进行了大幅优化	0	
gun5004	灰狗	0	
gun5004_des	逍遥钢铁出品，专供特种作战使用的实验性步枪，人机工学设计出色但造价高昂维护困难，仅小批量生产	0	
gun5005	冰冷沙丘	0	
gun5005_des	原本作为模块化步枪设计，中途数次变更需求而成为了廉价的过渡性武器	0	
gun5006	草莓蛋糕	0	
gun5006_des	简单可靠的结构与充分的内部空间，让这款步枪成为了改装者手中的热门选择	0	
gun5007	楼道怪猫	0	
gun5007_des	传闻中一位睡在楼梯间里的咖啡店店长喜欢用的武器，因为保养简单，子弹便宜	0	
gun5008	绝缘体	0	
gun5008_des	光子女妖出品，在仿照同类型产品的基础上，增强了自身稳定性，因此获得一部分市场	0	
gun5009	重锤	0	
gun5009_des	极具逍遥钢铁特色的产品，以敦实的造型和惊人的火力为主要卖点，但重量也远远高于同价位产品	0	
gun5010	荒野微笑	0	
gun5010_des	从逐光者窝点收缴的私自改装武器，也不知是谁看上了这套涂装收为己用	0	
gun5011	小黄鸭	0	
gun5011_des	希尔伯特-阿瑟责任有限公司的短管突击步枪，预定发售日是设计者儿子的生日，因此临时把涂装改为充满童趣的配色	0	
gun5012	腐肉便利店	0	
gun5012_des	希尔伯特-阿瑟责任有限公司罕见地加大了威力的突击步枪，任何生物在其面前都不过是一块腐肉	0	
gun5013	热带洋流	0	
gun5013_des	除了外观涂装以外，也进行了导气管扩宽和枪机零件减负等结构修改，以适应高热高盐环境	0	
gun5014	9700	0	
gun5014_des	为纪念某型号机甲首台原型机投入使用而特别推出的限定款	0	
gun5015	舒适圈	0	
gun5015_des	逍遥钢铁的第一款向市场妥协的产品，对零件进行了些微简化，降低了保养难度，但保养频率依旧不低	0	
gun5016	指示剂	0	
gun5016_des	表面图层添加有特殊材料，在泰坦污染浓度高于一定值时，会改变颜色以提示使用者	0	
gun5017	一块广告牌	0	
gun5017_des	希尔伯特-阿瑟责任有限公司的集大成之作，综合性能优秀，同行能与之比肩的不多，被视为该品牌的广告牌	0	
gun5018	动脉音律	0	
gun5018_des	据使用者本人说，握把和枪身上缠绕的红绳，在射击时的跳动感像是握紧了敌人的心脏	0	
gun5019	熔岩骨骼	0	
gun5019_des	该口径弹药发热较高的缺点，在单级纤维枪身的特殊传导机制下，成为了提升弹头威力的关键	0	
gun5020	纯黑花名册	0	
gun5020_des	牺牲配件插槽适配性，和手感，也不具备其他加强方式，仅仅以最大的火力作为主要攻击手段	0	
gun5021	灰垒	0	
gun5021_des	最初是专为世界树安保部门设计，由于出色的表现而投入到了对泰坦作战中	0	
gun5022	朱书断邪	0	
gun5022_des	李氏防务针对泰坦武器正式量产之前的原型枪之一，虽然牺牲了部分使用体验，但最大化增强了火力	0	
gun5023	像素时代	0	
gun5023_des	阴极科技与藤原娱乐主办游戏博览会的合作产品，外观设计上致敬了那个曾经全世界都热爱射击游戏的时代	0	
gun5024	捕心先锋	0	
gun5024_des	降临事件不久后，希尔伯特-阿瑟责任有限公司首席设计师以不计费用为前提打造的昂贵武器，当然其威力是配得上这个价格的	0	
gun5025	龙卷风	0	
gun5025_des	逍遥钢铁著名另类产品，通过舍弃使用舒适度和一部分精确度后，将威力提到了新的阶段	0	
gun5026	晴海星埃	0	
gun5026_des	前线工委第一个突破传统外观结构的产品，通过对结构的改造，舍弃了易保养的特点，极大强化威力，同时对使用者的操作水平也要求变高了	0	
gun5027	蛛网	0	
gun5027_des	光子女妖和某著名漫画杂志的联动产品，因时髦的造型而受到大量年轻用户的追捧	0	
gun5028	夕潮	0	
gun5028_des	设计初衷是作为对付泰坦的新型生物武器载体，专门装填特制弹药，生物武器被禁止后，现在只是一般武器，但优秀的基础设计暗示了还有更多拓展功能等待使用者发现	0	
gun5029	稳固色彩	0	3.0苔丝武器
gun5029_des	新锐设计师的成名作之一，运用光学原理和人类视觉光感，使得枪身在任何亮度的环境下都不那么容易被发现，但目前使用数据并不多	0	3.0苔丝武器
gun5030	坚者之心	0	3.0苔丝武器
gun5030_des	2061年度的枪械设计大赛冠军作品，于同年12月制作完成实物，长达数月的测试和市场调查显示，俏皮的外观和易上手、手感好的特性使其非常受欢迎	0	3.0苔丝武器
gun5031	鸣雷戒律	0	3.3武器
gun5031_des	枪体全部采用专利复合材料，其韧性远超世面同类型产品，能应对各种极端作战环境，简洁硬线条的设计则是为了适配更多配件，和便于保养	0	3.3武器
			
gun6256	抵抗能力	0	
gun6256_des	经典构造的弩，上手难度低，且收纳和组装便利，但威力属于中下水平，需要使用者根据需求来改造	0	
			
gun6001	伯班克的天空	0	
gun6001_des	专门为低温环境作战设计的弩，轻质且高韧性，保证低温环境也能正常发射箭矢	0	
			
gun6002	龙胆	0	
gun6002_des	奇普集团生产的重型弩，配合特殊箭头，是少有的能重创小型泰坦的弩	0	
			
gun6003	把风	1000	
gun6003_des	把风 武器描述。。。。。。。。。	1000	
			
gun6004	海王星	0	
gun6004_des	有着同种类武器单发最强威力的美誉，以自身性能告诫使用者：发射的时机往往比次数重要	0	
			
			
			
gun7256	最优解	0	
gun7256_des	前线工委首次创新之作，使其一举成为双枪领域技术标杆	0	
gun7001	通用公式	0	
gun7001_des	枪械结构稳定，保养难度低，能适应各种环境，就是有点重，同时举起两把还是需要一点臂力	0	
gun7002	轮转辉光	0	
gun7002_des	李氏防务为卫城学院百年校庆定制的纪念产品。枪体上橄榄叶的纹样源于卫城学院里流传百年的建校故事	0	
gun7003	九夜之冕	0	
gun7003_des	阴极科技出品唯一的双枪·微型冲锋枪，全世界仅此一对，据说是受邀为某位使用者专门定制，动用多种专利技术，几乎是目前最神秘的武器	0	
gun7004	松纸剪影	0	
gun7004_des	逍遥钢铁生产的双枪·微型冲锋枪，方便携带的设计和极低的后座力，让其可以灵活运用于任何场合。	0	
gun7005	薪烛明痕	0	
gun7005_des	基于原有的冲锋枪模板，缩短了枪身的长度，并采用新型膛线设计，在双持轻巧的基础上还有着不逊于其他冲锋枪的威力。	0	
gun7006	素影衔砂	0	
gun7006_des	采用碳纤维机匣和枪管，在维持紧凑尺寸的同时显著提升了极端环境下的可靠性	0	
gun7007	朱映金霓	0	
gun7007_des	新式微型冲锋枪的代表力作，全新的外壳设计极大程度保护了枪身不受磨损，同时内置导热陶瓷，延长了枪管寿命	0	
			
gun8256	梅梢		
gun8256_des	结构上有了一定简化的弓，能适应多变的战斗环境，轻巧便携，是很好的入门款		
gun8001	战训		
gun8001_des	早期只提供给一些安保公司作为员工的非致命武器，从降临事件后被改造得更具威力，受众范围得到扩大		
gun8002	暗巷英雄		
gun8002_des	前线工委早期以竞技类弓为基础开发的便携可折叠弓，最初生产目的是希望降临事件后不会使用枪械的普通人也能有自卫手段		
gun8003	茜羽破空		
gun8003_des	李氏防务推出的首款定制弓，除了武器各部件参数均为使用者量身定做，并对使用者身体素质有一定要求，目前成功售出数量仍为个位数		
			
gun9255	泡泡机	0	3.0凯西娅武器
gun9255_des	在武器复古潮流兴起时诞生的武器，以其符合“重火力”刻板印象的外形迅速获得大众的喜爱	0	3.0凯西娅武器
gun9001	视觉威慑	0	3.0凯西娅武器
gun9001_des	结合新式材料和经典构造的各自优势，几乎成为了新一代重型单兵武器的标杆	0	3.0凯西娅武器
gun9002	无限之日	0	3.0凯西娅武器
gun9002_des	另辟蹊径枪管降温专利加上换弹更便捷的弹鼓专利，使其在连续射击时长方面确实是业内顶尖，当然威力是另外一回事	0	3.0凯西娅武器
gun9003	速旋青雨	0	3.0凯西娅武器
