字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
draw061	模因洞悉		
draw061_source	参与【荒城栖花-调查清单】获得		
draw062	绚丽乐园		
draw062_source	参与【荒城栖花-纷愿绮梦】获得		
draw063	迷你卜卜		
draw063_source	卜卜【好感度】等级30级获得		
draw064	渊海孤芒		
draw064_source	参与【渊沉曙色-渊谋远略】获得		
draw066	活力滋味-OATLY		
draw066_source	 		
draw067	优雅品尝-OATLY		
draw067_source	 		
draw069	藏好了吗		
draw069_source	参与【渊沉曙色-海姆向前冲】获得		
draw070	碎隙回响		
draw070_source	参与【罅隙轨迹-抽丝剥茧】获得		
draw071	迷你奈莉德		
draw071_source	奈莉德【好感度】等级30级获得		
draw072	哧溜解渴健力宝	1000	
draw072_source	 	1000	
draw073	咕咚爽喝健力宝	1000	
draw073_source	 	1000	
draw074	辣么上头虎邦	1000	
draw074_source	 	1000	
draw075	辣么下饭虎邦	1000	
draw075_source	 	1000	
draw076	辣么得劲虎邦	1000	
draw076_source	 	1000	
draw077	分析员的24K真理		
draw077_source	 		
draw078	分析员的推理		
draw078_source	 		
draw079	星迹吟游		
draw079_source	参与【合题诗篇-理念求索】获得		
draw080	蓝图岛岛主		
draw080_source	参与【合题诗篇-新星开拓】获得		
draw081	迷你恒约凯茜娅		
draw081_source	通关【合题诗篇-档案3】获得		
draw082	迷你恒约苔丝		
draw082_source	通关【合题诗篇-档案3】获得		
draw083	月缦缠蕊		
draw083_source	参与【逆光怒放-月光之下】获得		
draw084	心悦之旅		
draw084_source	参与【灿海假日-海涌计划】获得		
draw085	海姆优化大狂欢		
draw085_source	参与【灿海假日-海姆优化作战】获得		
draw086	糖芬补充时间		
draw086_source	 		
draw087	畅享瑞趣时光		
draw087_source	 		
draw088	星旋织命		3.3外显
draw088_source	参与【星耀天扉-乐土笔记】获得		3.3外显
draw089	迷你克罗瑞娜		3.3外显
draw089_source	克罗瑞娜【好感度】等级30级获得		3.3外显
draw090	掌心挚爱-闪魂	1000	1000
draw090_source	 	1000	1000
draw091	满额宠爱-闪魂	1000	1000
draw091_source	 	1000	1000
draw092	红炉蕴爱-闪魂	1000	1000
draw092_source	 	1000	1000
draw093	迷你米娅		3.4外显
draw093_source	米娅【好感度】等级30级获得		3.4外显
draw094	渊火织镜		3.4外显
draw094_source	参与【镜中烬火-破障前行】获得		3.4外显
draw095	海姆海姆干杯		3.5外显
draw095_source	 		3.5外显
draw096	今昔存忆		3.5外显
draw096_source	参与【自往昔归还-水城观光】获得		3.5外显
draw097	哈姆全家福		3.5外显
draw097_source	参与【自往昔归还-海姆优化作战】获得		3.5外显
draw098	酥脆纯享-乐事	1000	3.5外显
draw098_source	 	1000	3.5外显
draw099	净爽理容-创维	1000	3.5外显
draw099_source	 	1000	3.5外显
draw100	迷你恒约茉莉安		3.5外显
draw100_source	通关【自往昔归还-进程11】获得		3.5外显
draw101	迷你恒约安卡希雅		3.5外显
draw101_source	通关【自往昔归还-进程11】获得		3.5外显
draw102	暖心的分析员	1000	3.5外显
draw102_source	 	1000	3.5外显
draw103	暖煦轻扬		3.6外显
draw103_source	参与【暖风拂境-融冰计划】获得		3.6外显
draw104	猜猜我在哪		3.6外显
draw104_source	参与【暖风拂境-海姆大潜行】获得		3.6外显
draw105	分析员-狮狮如意	1000	3.5外显
draw105_source	 	1000	3.5外显
draw113	状态全开		3.6外显
draw113_source	 		3.6外显
draw106	迷你卡罗琳		3.7外显
draw106_source	 		3.7外显
draw107	断棘斩厄		3.7外显
draw107_source	参与【终焉之歌-追寻答案】获得		3.7外显
draw108	塔之守护者		3.7外显
draw108_source	参与【终焉之歌-海姆优化作战】获得		3.7外显
draw109	阿华田-里芙	1000	3.7外显
draw109_source	 	1000	3.7外显
draw110	阿华田-肴	1000	3.7外显
draw110_source	 	1000	3.7外显
draw111	泸溪河端午-茉莉安	1000	3.7外显
draw111_source	 	1000	3.7外显
draw112	泸溪河端午-卜卜	1000	3.7外显
draw112_source	 	1000	3.7外显
			
npc001	陶		
npc002	爱思特		
npc003	贝翠斯		
npc004	降临团会员		
npc005	卡罗琳		
npc006	李秋雪		
npc007	小女孩		
npc008	拾荒者		
npc009	接引使		
npc010	“妹妹”		
npc011	逐光者少女		
			
cardskin001	辉夜-次元追忆		
cardskin002	里芙-星宇巡游		
cardskin003	芬妮-妄想新星		
cardskin004	肴-工作宗旨		
cardskin005	猫汐尔-魂灵缚痕		
cardskin006	狂猎-宵宴绯盏		
cardskin007	云篆-丹翎野鹤		
cardskin008	芙提雅-炽热御护		
cardskin009	藏锋-凛冽冬花		
cardskin010	缄默-行疾脱兔		
cardskin011	咎冠-蜂刺蔷薇		
cardskin012	溯影-灼阳假期		
cardskin013	云篆-波光倩影		
cardskin014	恩雅-情迷炎日		
cardskin015	雨燕-一掷千金		
cardskin016	冬至-粼粼尾浪		
cardskin017	肴-不灭残辉		
cardskin018	咎冠-初晴金雪		
cardskin019	狂猎-霜舞盛典		
cardskin020	苔丝-流放欢愉		
cardskin021	冬至-雪岭焰行		
cardskin022	凯茜娅-远曲独舞		
cardskin023	缄默-狂曲雅跃		
cardskin024	藏锋-循风谍舞		
cardskin025	芬妮-不灭傲姿		
cardskin026	辉夜-东流映荷		
cardskin027	咎冠-甜蜜统治		
cardskin028	伊切尔-迟到花蕾		
cardskin029	狂猎-街头规则		
cardskin030	悖谬-见习侍奉		
cardskin031	羽蜕-轻语疗法		
cardskin032	苔丝-秘密约会		
cardskin033	瞬刻-须臾蹁跹		
cardskin034	凯茜娅-贴身特助		
cardskin035	溯影-喵步巧跃		
cardskin036	芙提雅-不灭耀心		
cardskin037	无限之视-爱意凝晶		
cardskin038	辉耀-绽于恋时		
cardskin039	雨燕-绯染夜幕		
cardskin040	伊切尔-绒绒漫步		
cardskin041	里芙-归航一心		
cardskin042	云篆-点墨化龙		
cardskin043	薇蒂雅-翠翎倩姿		
cardskin044	安卡希雅-不灭榜首		
cardskin045	羽蜕-浅憩之处		
cardskin046	幽潮-灿阳一刻		
cardskin047	朝翼-沐浪倦姿		
cardskin048	悖谬-静聆潮韵		
cardskin049	驰掣-毛绒派对		
cardskin050	瞬刻-斑斓水色		
cardskin051	辰星-不灭守望		
cardskin052	羽蜕-专属教练		
cardskin054	伊切尔-捕猎演习		
cardskin055	悖谬-清荷雅弈		
cardskin056	朝翼-秘密彩蛋		
cardskin057	芙提雅-青叶密裹		
cardskin058	凯茜娅-幽闪魅踪		
cardskin059	琼弦-欣描红妆		
cardskin060	夜天光-暖夜情醺		
cardskin061	辉耀-金狮舞瑞		
cardskin062	芬妮-璨夜华彩		
cardskin063	瞬刻-纯白午后		
cardskin064	澜风-望云清咏		
cardskin065	薇蒂雅-舞夜与焰		
cardskin066	幽潮-绒尾迷梦		
cardskin067	驰掣-草莓甜心		
cardskin068	里芙-不灭银星		
cardskin069	奈莉德-晨曦统令		
cardskin070	悸响-林间潋滟		
cardskin071	朝翼-绮锦流韵		
cardskin072	卜卜-元气愈养		
cardskin073	辉耀-疾速耀星		
cardskin074	冬至-暧馨侍奉		
cardskin075	天鹅座-云端之邀		
cardskin076	驰掣-泳池护卫		
cardskin077	琼弦-慵倚花阴		
cardskin078	无限之视-引风飒意		
cardskin079	瑟瑞斯-不灭恒忆		
cardskin080	辉耀-破焰傲绽		
cardskin081	狂诗-星抚恋音		
cardskin082	绮幻-恋如花舞		
cardskin083	澜风-秘密侍奉		
cardskin084	小天师-畅饮狂欢		
cardskin085	幽潮-甜蜜困扰		
cardskin086	芙提雅-炽灼迸裂		
cardskin087	克罗瑞娜-皎月幽祈		
cardskin088	悸响-轻罗曼舞		
cardskin089	夜天光-共待曙明		
cardskin090	小天师-雨沁轻衫		
cardskin091	猫汐尔-不灭灵影		
cardskin092	澄意-夕晖蜜约		
cardskin093	悠游-碧波浮游		
cardskin094	奈莉德-热沙激浪		
cardskin095	天鹅座-海境鲛梦		
cardskin096	琼弦-柔倚身畔		
cardskin097	安卡希雅-叶荫闲趣		
cardskin098	米娅-暗空魅影		
cardskin099	霆光-清光虔愿		
cardskin100	狂诗-花间蝶踪		
cardskin101	夜天光-暖雾凝眸		
cardskin102	灵鉴-绮恋星灵		3.4外显
cardskin103	莲驱-喵语祈念		3.4外显
cardskin104	澄意-颂夜欢歌		3.4外显
cardskin105	澜风-恋恋秋行		3.4外显
cardskin106	晴-不灭锋铭		3.4外显
cardskin107	时之重奏-缘音回响		3.5外显
cardskin108	霄鹰-纯白恋羽		3.5外显
cardskin109	悠游-霄倾君怀		3.5外显
cardskin110	米娅-祥云徜戏		3.5外显
cardskin111	奈莉德-游闲心舒		3.5外显
cardskin112	肴-生活宗旨		3.5外显
cardskin113	胧嫣-珠光曳影		3.6外显
cardskin114	炬芯-国主驾到		3.6外显
cardskin115	霆光-剑意逍遥		3.6外显
cardskin116	澄意-轻纱暖寐		3.6外显
cardskin117	恩雅-不灭柔情		3.6外显
cardskin118	里芙-醉吻薰风		3.7外显
cardskin119	肴-柔寝月漪		3.7外显
cardskin120	卜卜-锦缀珍馐		3.7外显
cardskin121	茉莉安-缚锁密令		3.7外显
cardskin122	苔丝-清夏畅行		3.7外显
cardskin123	猫汐尔-魂灵缚痕		3.7外显
			
			
			
			
			
cardskin_source	获得对应时装后解锁此头像		
			
headframe01	朝阳荣勋		
headframe01_des	黄金荣勋，如朝阳璀璨。\n参与超元链接-永续联战活动获得		
headframe01_source	参与迷雾之梦-永续联战活动获得		
headframe02	月华徽记		
headframe02_des	白银徽记，似月华永恒。\n参与超元链接-永续联战活动获得		
headframe02_source	参与迷雾之梦-永续联战活动获得		
headframe03	不灭意志		
headframe03_des	沧海桑田，唯有意志不灭。\n参与迷雾之梦-迷城扫浊活动获得		
headframe03_source	参与迷雾之梦-迷城扫浊活动获得		
headframe04	坚铁之躯		
headframe04_des	铁骨于战火之中淬炼。\n参与迷雾之梦-迷城扫浊活动获得		
headframe04_source	参与迷雾之梦-迷城扫浊活动获得		
headframe05	迷梦金枝		
headframe05_des	如雾弥漫，如枝缠绕。\n完成迷雾之梦-冲云破雾活动任务获得		
headframe05_source	参与迷雾之梦-冲云破雾活动获得		
headframe06	精神领袖		
headframe06_des	掌控自己的心，做自己的王		
headframe06_source	参与精神拟境活动获得		
headframe07	精神导师		
headframe07_des	强韧的精神需历经试炼		
headframe07_source	参与精神拟境活动获得		
headframe08	寂静星华		
headframe08_des	来自寂静宇宙的沉默呼唤		
headframe08_source	【回馈】活动奖励获得		
headframe09	无畏意志		
headframe09_des	寒风无法摧折的意志\n参与雪境危途-冰原哨所活动获得		
headframe09_source	参与雪境危途-冰原哨所活动获得		
headframe10	巍峨之躯		
headframe10_des	历经百战铸就的身躯\n参与雪境危途-冰原哨所活动获得		
headframe10_source	参与雪境危途-冰原哨所活动获得		
headframe11	灿晖之证		
headframe11_des	灿灿金辉，余烬中复燃力量。		
headframe11_source	参与极夜行动-重雾消弭活动获得		
headframe12	寂夜绶印		
headframe12_des	寂寂冷夜，晦暗里召引晨曦。		
headframe12_source	参与极夜行动-重雾消弭活动获得		
headframe13	雪境霜凌		
headframe13_des	落在记忆深处的一点冰凉		
headframe13_source	参与【斑斓漫想】签到活动获得		
headframe14	辰星的谢礼		
headframe14_des	由星光闪闪大选拔冠军辰星亲手制作的纪念品		
headframe14_source	参与【翠星假日-星光闪闪大选拔】获得		
headframe15	瑟瑞斯的谢礼		
headframe15_des	由星光闪闪大选拔冠军瑟瑞斯亲手制作的纪念品		
headframe15_source	参与【翠星假日-星光闪闪大选拔】获得		
headframe16	恩雅的谢礼		
headframe16_des	由星光闪闪大选拔冠军恩雅亲手制作的纪念品		
headframe16_source	参与【翠星假日-星光闪闪大选拔】获得		
headframe17	芙提雅的谢礼		
headframe17_des	由星光闪闪大选拔冠军芙提雅亲手制作的纪念品		
headframe17_source	参与【翠星假日-星光闪闪大选拔】获得		
headframe18	安卡希雅的谢礼		
headframe18_des	由星光闪闪大选拔冠军安卡希雅亲手制作的纪念品		
headframe18_source	参与【翠星假日-星光闪闪大选拔】获得		
headframe19	猫汐尔的谢礼		
headframe19_des	由星光闪闪大选拔冠军猫汐尔亲手制作的纪念品		
headframe19_source	参与【翠星假日-星光闪闪大选拔】获得		
headframe20	海姆达尔休假团的谢礼		
headframe20_des	为纪念分析员在星光闪闪大选拔中夺冠，由海姆达尔休假团一起制作的纪念品		
headframe20_source	参与【翠星假日-星光闪闪大选拔】获得		
headframe21	贝翠斯的谢礼		
headframe21_des	由星光闪闪大选拔冠军透墨索斯背后之人贝翠斯亲手制作的纪念品		
headframe21_source	参与【翠星假日-星光闪闪大选拔】获得		
headframe22	最佳解法		
headframe22_des	在无数的可能性中，寻找唯一的解法		
headframe22_source	参与【悖论迷宫】获得		
headframe23	永恒意志		
headframe23_des	恒久的意志可抵达时间尽头\n参与尽灼天幕-未来探测活动获得		
headframe23_source	参与尽灼天幕-未来探测活动获得		
headframe24	淬火之躯		
headframe24_des	涅槃的躯壳淬炼于焚天烈火\n参与尽灼天幕-未来探测活动获得		
headframe24_source	参与尽灼天幕-未来探测活动获得		
headframe25	虚拟运筹		
headframe25_des	于帷幄之中千百次推敲战术演算\n参与幻现幻归-复施黎明活动获得		
headframe25_source	参与幻现幻归-复施黎明活动获得		
headframe26	终端决胜		
headframe26_des	引千里之外盛大而阒寂的风暴狂澜\n参与幻现幻归-复施黎明活动获得		
headframe26_source	参与幻现幻归-复施黎明活动获得		
			
drawrich001	迷你泳装分析员		
drawrich001_source	穿着泳装的迷你分析员，应援活动获得		
drawrich002	迷你泳装辰星		
drawrich002_source	穿着泳装的迷你辰星，应援活动获得		
drawrich003	迷你泳装猫汐尔		
drawrich003_source	穿着泳装的迷你猫汐尔，应援活动获得		
drawrich004	迷你泳装瑟瑞斯		
drawrich004_source	穿着泳装的迷你瑟瑞斯，应援活动获得		
drawrich005	迷你泳装安卡希雅		
drawrich005_source	穿着泳装的迷你安卡希雅，应援活动获得		
drawrich006	迷你透墨索斯		
drawrich006_source	嘭嘭嘭，大富翁应援活动获得		
drawrich007	迷你泳装芙提雅		
drawrich007_source	穿着泳装的迷你芙提雅，应援活动获得		
drawrich008	迷你泳装恩雅		
drawrich008_source	穿着泳装的迷你恩雅，应援活动获得		
			
badge01	翠星徽章		
badge01_des	翠星假日纪念徽章，记录雅卢岛的点滴回忆		
badge01_source	参与翠星假日-假日清单获得		
badge02	珍珠徽章		
badge02_des	乱战宝礁纪念徽章，珍珠象征永恒		
badge02_source	参与翠星假日-乱战宝礁获得		
badge03	雪境徽章		
badge03_des	雪境危途纪念徽章，记录耶洛沙边境的惊险旅途		
badge03_source	参与雪境危途-任务简报获得		
badge04	勇气徽章		
badge04_des	永续联战纪念徽章，为挑战者的勇气喝彩		
badge04_source	参与雪境危途-永续联战获得		
badge05	舞曲徽章		
badge05_des	缭乱舞曲纪念徽章，揭露假面背后所隐藏的真相		
badge05_source	参与缭乱舞曲-行进曲谱获得		
badge06	坚守徽章		
badge06_des	永续联战纪念徽章，坚守阵地，永不言败		
badge06_source	参与缭乱舞曲-永续联战获得		
badge07	聊门徽章		
badge07_des	聊门作战纪念徽章，一场值得纪念的胜利		
badge07_source	 		
badge08	烬天徽章		
badge08_des	尽灼天幕纪念徽章，焚尽幻影唯留记忆与叹息		
badge08_source	参与尽灼天幕-先驱计划获得		
badge09	赤诚徽章		
badge09_des	绝地防线纪念徽章，赤诚的野土会诞出奖赏之花		
badge09_source	参与尽灼天幕-绝地防线获得		
badge10	昼梦徽章		
badge10_des	素影遗痕纪念徽章，梦是白昼留给夜晚的余温。		
badge10_source	参与素影遗痕-月影残片获得		
badge11	坚铠徽章		
badge11_des	永续联战纪念徽章，以坚铠守护星月轮转。		
badge11_source	参与素影遗痕-永续联战获得		
badge12	测星徽章		
badge12_des	新星开拓纪念徽章，赠予最优秀的游戏测评师。		
badge12_source	参与素影遗痕-新星开拓获得		
badge13	幻彩徽章		
badge13_des	幻现幻归纪念徽章，幻影纷扰，紧握真实。		
badge13_source	参与幻现幻归-堆叠高塔获得		
badge14	戍守徽章		
badge14_des	绝地防线纪念徽章，在幻象世界里筑一个永恒堡垒。		
badge14_source	参与幻现幻归-绝地防线获得		
badge15	揽翼徽章		
badge15_des	空都演绎纪念徽章。云层之上，尽揽九界。		
badge15_source	参与空都演绎-云中行走获得		
badge16	心诺徽章		
badge16_des	永续联战纪念徽章。自我的心底，予你诺言。		
badge16_source	参与空都演绎-永续联战获得		
badge17	拓星徽章		
badge17_des	新星开拓纪念徽章。前进的每一步都值得嘉奖。		
badge17_source	参与新星开拓获得		
badge18	心动徽章		
badge18_des	心动派对纪念徽章。与你共赴心动之约。		
badge18_source	参与空都演绎-心动派对获得		
badge19	真影徽章		
badge19_des	极夜行动纪念徽章。定格画帧，捕影存真。		
badge19_source	参与极夜行动-幕后逸闻获得		
badge20	利刃徽章		
badge20_des	绝地防线纪念徽章。利刃新发，涤罪除恶。		
badge20_source	参与极夜行动-绝地防线获得		
badge21	碧水徽章		
badge21_des	碧水假日纪念徽章，分析员，是时候安排一场惬意休假了。		
badge21_source	参与碧水假日-游园清单获得		
badge22	激冲徽章		
badge22_des	永续联战纪念徽章，激湍破堤，合流冲击。		
badge22_source	参与碧水假日-永续联战获得		
badge23	潜隐徽章		
badge23_des	禁区协议纪念徽章，闷声收得盆钵满满。		
badge23_source	参与碧水假日-禁区协议获得		
badge24	幸运徽章		
badge24_des	海姆向前冲纪念徽章，为你送上笑到最后的幸运！		
badge24_source	参与碧水假日-海姆向前冲获得		
badge25	破阵徽章		
badge25_des	绝地防线纪念徽章。分哨合击，破阵以攻。		
badge25_source	参与漠北寻风-绝地防线获得		
badge26	沙隐徽章		
badge26_des	沙石之下藏着通路，也藏着不安分的踪迹。		
badge26_source	参与漠北寻风-漠北纪行获得		
badge27	暗流徽章		
badge27_des	洄纠暗流纪念徽章。与你走过漫长曲折，一起解开缠绕思绪。		
badge27_source	参与洄纠暗流-寻路刻记获得		
badge28	濯缨徽章		
badge28_des	永续联战纪念徽章，荡清污浊，重现本质面目。		
badge28_source	参与洄纠暗流-永续联战获得		
badge29	协智徽章		
badge29_des	禁区协议纪念徽章，群策群智应对难破之局。		
badge29_source	参与洄纠暗流-禁区协议获得		
badge30	同心撷愿		
badge30_des	夙圆心行纪念徽章。并肩携手，以心共鸣。		
badge30_source	参与夙圆心行-引梦令获得		
badge31	昂志徽章		
badge31_des	绝地防线纪念徽章，昂志不屈，勇往直前。		
badge31_source	参与夙圆心行-绝地防线获得		
badge32	天天有鱼		
badge32_des	新星开拓纪念徽章。伸出你幸运的小手，天天都满载而归！		
badge32_source	参与夙圆心行-新星开拓获得		
badge33	开心摆锤		
badge33_des	海姆向前冲纪念徽章。每一刻都是欢声笑语的冒险篇章！		
badge33_source	参与夙圆心行-海姆向前冲获得		
badge34	荒城怪奇		
badge34_des	荒城栖花纪念徽章。少女魇梦的出口，你就是答案。		
badge34_source	参与荒城栖花-调查清单获得		
badge35	探趣妙游		
badge35_des	纷愿绮梦纪念徽章。打开姐姐的童话书，英雄的旅途现在启程！		
badge35_source	参与荒城栖花-纷愿绮梦获得		
badge36	揽胜徽章		
badge36_des	禁区协议纪念徽章。通力揽胜，禁区亦成通途。		
badge36_source	参与荒城栖花-禁区协议获得		
badge37	力战徽章		
badge37_des	永续联战纪念徽章。锐进勇为，力战不屈。		
badge37_source	参与荒城栖花-永续联战获得		
badge38	曙渡新生		
badge38_des	渊沉曙色纪念徽章。她的长夜，因你而迎来新生。		
badge38_source	参与渊沉曙色-渊谋远略获得		
badge39	我们的树屋		
badge39_des	妮塔之邀纪念徽章。两人共筑的温暖小窝，是只属于我们的秘密之处哦。		
badge39_source	参与渊沉曙色-妮塔之邀获得		
badge40	破晓徽章		
badge40_des	绝地防线纪念徽章。破晓逐浪，曙彻云疆。		
badge40_source	参与渊沉曙色-绝地防线获得		
badge41	换个好心情		
badge41_des	异绪消解纪念徽章。烦恼走开，多笑一笑吧！		
badge41_source	参与渊沉曙色-异绪消解获得		
badge42	来抓你咯		
badge42_des	海姆向前冲纪念徽章。藏好了的吱一声？才不会上当呢！		
badge42_source	参与渊沉曙色-海姆向前冲获得		
badge43	异纬窥虹		
badge43_des	罅隙轨迹纪念徽章。循罅隙之痕，捕获异纬的虹彩。		
badge43_source	参与罅隙轨迹-抽丝剥茧获得		
badge44	恒战徽章		
badge44_des	永续联战勋纪念徽章。信念不熄，战意永燃！		
badge44_source	参与罅隙轨迹-永续联战获得		
badge45	连袭战印		
badge45_des	脉冲连袭纪念徽章。破敌连袭，战印为证！		
badge45_source	参与罅隙轨迹-脉冲连袭获得		
badge46	量子诗境		
badge46_des	合题诗篇纪念徽章。以量子常数为韵，吟唱星空十四行。		
badge46_source	参与合题诗篇-理念求索获得		
badge47	睿策徽章		
badge47_des	禁区协议纪念徽章。无情执行，精准收割。		
badge47_source	参与合题诗篇-禁区协议获得		
badge48	蔬菜伙伴		
badge48_des	爆爆菜园纪念徽章。蔬死守护，坚持到底！		
badge48_source	参与合题诗篇-爆爆菜园获得		
badge49	梦想蓝图		
badge49_des	新星开拓纪念徽章。开局一个岛，梦想无上限。		
badge49_source	参与合题诗篇-新星开拓获得		
badge50	星扉之瘾		
badge50_des	逆光怒放纪念徽章。沉溺于体温的瘾，连星光都染上甜腥。		
badge50_source	参与逆光怒放-月光之下获得		
badge51	雷霆徽章		
badge51_des	永续联战纪念徽章。雷霆降世，正义执行。		
badge51_source	参与逆光怒放-永续联战获得		
badge52	裂空徽章		
badge52_des	绝地防线纪念徽章。枪焰所至，绝地无生。		
badge52_source	参与逆光怒放-绝地防线获得		
badge53	灿海巡礼		
badge53_des	灿海假日纪念徽章。在钻石般的浪尖，追寻童话的航迹。		
badge53_source	参与灿海假日-海涌计划获得		
badge54	生存防线		
badge54_des	海姆优化作战纪念徽章。为了生存，绝不后退！		
badge54_source	参与灿海假日-海姆优化作战获得		
badge55	协浪共济		
badge55_des	激浪联航纪念徽章。火光激射，协浪共进。		
badge55_source	参与灿海假日-激浪联航获得		
badge56	财富棋迹		
badge56_des	绘梦沙盘纪念徽章。棋乐无穷，币须有趣！		
badge56_source	参与灿海假日-绘梦沙盘获得		
badge57	恋誓星痕		
badge57_des	星耀天扉纪念徽章。以俏皮爪印与银辉剑影，共刻不朽星痕。		
badge57_source	参与星耀天扉-乐土笔记获得		
badge58	烈炬徽章		
badge58_des	联合清剿纪念徽章。众志合围，焚恶殆尽。		
badge58_source	参与星耀天扉-联合清剿获得		
badge59	星阶狂想		
badge59_des	乐土之扉纪念徽章。循星而上，狂想为刃。		
badge59_source	参与星耀天扉-乐土之扉获得		
badge60	贯脉神击		
badge60_des	脉冲连袭纪念徽章。连消夺秒，攻势如潮。		
badge60_source	参与星耀天扉-脉冲连袭获得		
badge61	星见秘典-闪魂	1000	1000
badge61_des	闪魂联动纪念徽章。此间秘典，皆由闪魂铸卡成章。	1000	1000
badge61_source	 	1000	1000
badge62	余烬览真		3.4外显
badge62_des	镜中烬火纪念徽章。于灰烬深处，灼穿虚妄，窥见真实之重。		3.4外显
badge62_source	参与镜中烬火-破障前行获得		3.4外显
badge63	坚壁主宰		3.4外显
badge63_des	绝地防线纪念徽章。固守天堑，主宰战局。		3.4外显
badge63_source	参与镜中烬火-绝地防线获得		3.4外显
badge64	菜识过人		3.4外显
badge64_des	爆爆菜园纪念徽章。深谙属性，克敌制胜。		3.4外显
badge64_source	参与镜中烬火-爆爆菜园获得		3.4外显
badge65	星愿祈颂		3.4外显
badge65_des	星祈心愿纪念徽章。心愿交织，繁星回响。		3.4外显
badge65_source	参与镜中烬火-星祈心愿获得		3.4外显
badge66	昔谒明晨		3.5外显
badge66_des	自往昔归还纪念徽章。昔日的星尘，皆汇入明日的晨光。		3.5外显
