字符串索引	中文简体	1=临时文案  0和不填都=正式文案	备注
10000_one	是否消耗 天启者共鸣凭证*1 进行单次共鸣？	0	
10000_ten	是否消耗 天启者共鸣凭证*8 进行十次共鸣？	0	
			
			
10001_name	常守之誓	0	
10001_protect	角色永久常驻共鸣活动\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">橙色</>品质角色	0	
10001_detailtitle1	共鸣说明	0	
10001_detaildes11	【常守之誓】为永久常驻开放的共鸣活动，分析员可在本活动中共鸣获得非限定角色和武器。	0	
10001_detaildes12	【常守之誓】共鸣活动需要消耗【天启者共鸣凭证】进行共鸣，分析员可以使用【数据金】购入【天启者共鸣凭证】。	0	
10001_detaildes13	【常守之誓】每日共鸣上限为9999次。	0	
10001_detailtitle2	共鸣规则	0	
10001_detaildes21	每进行10次共鸣，必定获得一位紫色或以上品质的角色。	0	
10001_detaildes22	最多80次共鸣必获得橙色品质角色。	0	
10001_detaildes23	通过共鸣获得蓝色品质武器时，会额外获得25个配给识别码。使用识别码可在【循环中心】商店兑换各种道具。		
10001_detaildes24	【常守之誓】的共鸣计数与其他共鸣活动的共鸣计数互相独立，互不影响。		
10001_detaildes25	当未达到必出次数，或未触发概率提升规则时，所有概率均适用于基础出率，且基础出率被所有角色或武器等分。		
10001_detailtitle3	重复获得角色	0	
10001_detaildes31	通过任意途径重复获得角色时，将转化为对应角色提取物和嘉奖识别码。	0	
10001_detaildes32	紫色品质角色转化为30个角色提取物和5个嘉奖识别码。	0	
10001_detaildes33	橙色品质角色转化为60个角色提取物和25个嘉奖识别码。	0	
10001_detailtitle4	定向共鸣		
10001_detaildes41	【常守之誓】可以在开始共鸣前自行选择需要定向共鸣的角色。		
10001_detaildes42	当通过共鸣获得橙色品质角色时，有50%的几率获得定向共鸣的角色。若本次共鸣获得的橙色品质角色不是定向共鸣的角色，则下次共鸣获得的橙色品质角色必定为定向共鸣角色。		
10001_detaildes43	可随时更换定向共鸣的角色，共鸣累积次数保留，且不产生任何消耗，更换后会对下一次获得的橙色品质角色产生影响。		
10001_one	是否消耗 天启者共鸣凭证*1 进行单次共鸣？	0	
10001_ten	是否消耗 天启者共鸣凭证*10 进行十次共鸣？	0	
			
			
10002_name	中庭炉心	0	
10002_protect	武器永久常驻共鸣活动\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">橙色</>品质武器	0	
10002_detailtitle1	共鸣说明	0	
10002_detaildes11	【中庭炉心】为永久常驻开放共鸣活动，分析员可在本活动中共鸣获得非限定武器。	0	
10002_detaildes12	【中庭炉心】共鸣活动需要消耗【武器申请书】进行共鸣，分析员可以使用【数据金】购入【武器申请书】。	0	
10002_detaildes13	【中庭炉心】每日共鸣上限为9999次。	0	
10002_detailtitle2	共鸣规则	0	
10002_detaildes21	每进行10次共鸣，必定获得一把紫色或以上品质的武器。	0	
10002_detaildes22	最多60次共鸣必获得橙色品质武器。	0	
10002_detaildes23	通过共鸣获得橙色品质武器时，会额外获得25个嘉奖识别码；获得紫色品质武器时，会额外获得5个嘉奖识别码；获得蓝色品质武器时，会额外获得25个配给识别码。使用识别码可在【循环中心】商店兑换各种道具。		
10002_detaildes24	【中庭炉心】的共鸣计数与其他共鸣活动的共鸣计数互相独立，互不影响。		
10002_detaildes25	当未达到必出次数，或未触发概率提升规则时，所有概率均适用于基础出率，且基础出率被所有角色或武器等分。		
10002_detailtitle3	定向共鸣	0	
10002_detaildes31	【中庭炉心】可以在开始共鸣前自行选择需要定向共鸣的武器。	0	
10002_detaildes32	当通过共鸣获得橙色品质武器时，有50%的几率获得定向共鸣的武器。若本次共鸣获得的橙色品质武器不是定向共鸣的武器，则下次共鸣获得的橙色品质武器必定为定向共鸣武器。	0	
10002_detaildes33	可随时更换定向共鸣的武器，共鸣累积次数保留，且不产生任何消耗，更换后会对下一次获得的橙色品质武器产生影响。	0	
10002_one	是否消耗 武器申请书*1 进行单次共鸣？	0	
10002_ten	是否消耗 武器申请书*10 进行十次共鸣？	0	
			
			
10003_name	标准共鸣·月下游戏	0	
10003_protect	【安卡希雅-辉夜】限时占橙色品质角色出率<span color="#FF8F47">50%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">橙色</>品质角色	0	
10003_detailtitle1	共鸣说明	0	
10003_detaildes11	【标准共鸣·月下游戏】共鸣活动已限时开启。活动期间，限定橙色品质角色【安卡希雅-辉夜】的共鸣获得概率将大幅提升！	0	
10003_detaildes12	【标准共鸣·月下游戏】共鸣活动中的限定角色在本期共鸣活动结束后不会进入【常守之誓】常驻角色共鸣活动。	0	
10003_detaildes13	【标准共鸣·月下游戏】共鸣池消耗【天启者共鸣誓约】进行共鸣。分析员可以使用【数据金】购入【天启者共鸣誓约】。	0	
10003_detaildes14	【标准共鸣·月下游戏】每日共鸣上限为9999次。		
10003_detailtitle2	共鸣规则	0	
10003_detaildes21	每进行10次共鸣，必定获得一位紫色或以上品质的角色。	0	
10003_detaildes22	<span color="#FF8F47">最多80次共鸣必获得橙色品质角色。</>	0	
10003_detaildes22_1	<span color="#FF8F47">每累计进行165次【特选角色共鸣】，可额外获得1个【随机天启者提取物箱】，25个嘉奖识别码，10个配给识别码。该累计次数与同类型共鸣活动共享。</>		
10003_detaildes23	当共鸣获得橙色品质角色时，有50%的概率为本期概率提升橙色品质角色【安卡希雅-辉夜】。如果共鸣获取的橙色品质角色非本期概率提升橙色品质角色，则下次共鸣获取的橙色品质角色必定为本期概率提升橙色品质角色。		
10003_detaildes24	通过共鸣获得蓝色品质武器时，会额外获得25个配给识别码。使用配给识别码可在【循环中心】商店兑换各种道具。		
10003_detaildes24_1	通过共鸣获得蓝色品质武器时，会额外获得25个配给识别码。使用配给识别码可在【循环中心】商店兑换各种道具。		
10003_detaildes25	本共鸣活动属于<span color="#FF8F47">【当期角色共鸣】</>，与同类型共鸣活动的保底机制共享。		
10003_detaildes26	当未达到必出次数，或未触发概率提升规则时，所有概率均适用于基础出率，且基础出率被所有角色或武器等分。		
10003_detailtitle3	重复获得角色	0	
10003_detaildes31	通过任意途径重复获得角色时，将转化为对应角色提取物和嘉奖识别码。	0	
10003_detaildes32	紫色品质角色转化为30个角色提取物和5个嘉奖识别码。	0	
10003_detaildes33	橙色品质角色转化为60个角色提取物和25个嘉奖识别码。	0	
10003_one	是否消耗 天启者共鸣誓约*1 进行单次共鸣？	0	
10003_ten	是否消耗 天启者共鸣誓约*10 进行十次共鸣？	0	
			
			
10004_name	标准共鸣·极圈晴夜	0	
10004_protect	【松林极光】限时占橙色品质武器出率<span color="#FF8F47">50%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">橙色</>品质武器	0	
10004_detailtitle1	共鸣说明	0	
10004_detaildes11	【标准共鸣·极圈晴夜】共鸣活动已限时开启。活动期间，限定橙色品质武器【松林极光】的共鸣获得概率将大幅提升！	0	
10004_detaildes12	【标准共鸣·极圈晴夜】共鸣活动中的限定武器在本期共鸣活动结束后不会进入【中庭炉心】常驻武器共鸣活动。	0	
10004_detaildes13	【标准共鸣·极圈晴夜】共鸣活动消耗【武器定制合约】进行共鸣。分析员可以使用【数据金】购入【武器定制合约】。	0	
10004_detaildes14	【标准共鸣·极圈晴夜】每日共鸣上限为9999次。		
10004_detailtitle2	共鸣规则	0	
10004_detaildes21	每进行10次共鸣，必定获得一把紫色或以上品质的武器。	0	
10004_detaildes22	<span color="#FF8F47">最多60次共鸣必获得橙色品质武器。</>	0	
10004_detaildes22_1	<span color="#FF8F47">每累计进行130次【特选武器共鸣】，可额外获得1个【随机武器箱】，25个嘉奖识别码，15个配给识别码。该累计次数与同类型共鸣活动共享。</>		
10004_detaildes23	当共鸣获得橙色品质武器时，有50%的概率为本期概率提升橙色品质武器【松林极光】。如果共鸣获取的橙色品质武器非本期概率提升橙色品质武器，则下次共鸣获取的橙色品质武器必定为本期概率提升橙色品质武器。		
10004_detaildes24	通过共鸣获得橙色品质武器时，会额外获得25个嘉奖识别码；获得紫色品质武器时，会额外获得5个嘉奖识别码；获得蓝色品质武器时，会额外获得25个配给识别码。使用识别码可在【循环中心】商店兑换各种道具。		
10004_detaildes24_1	通过共鸣获得橙色品质武器时，会额外获得25个嘉奖识别码；获得紫色品质武器时，会额外获得5个嘉奖识别码；获得蓝色品质武器时，会额外获得25个配给识别码。使用识别码可在【循环中心】商店兑换各种道具。		
10004_detaildes25	本共鸣活动属于<span color="#FF8F47">【当期武器共鸣】</>，与同类型共鸣活动的保底机制共享。		
10004_detaildes26	当未达到必出次数，或未触发概率提升规则时，所有概率均适用于基础出率，且基础出率被所有角色或武器等分。		
10004_one	是否消耗 武器定制合约*1 进行单次共鸣？	0	
10004_ten	是否消耗 武器定制合约*10 进行十次共鸣？	0	
			
20003_name	特选共鸣·月下游戏		
20003_protect	【安卡希雅-辉夜】限时占橙色品质角色出率<span color="#FF8F47">100%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">安卡希雅-辉夜</>		
20003_detailtitle1	共鸣说明		
20003_detaildes11	【特选共鸣·月下游戏】共鸣活动已限时开启。活动期间，限定橙色品质角色【安卡希雅-辉夜】限时占橙色品质角色出率<span color="#FF8F47">100%</>！		
20003_detaildes12	【特选共鸣·月下游戏】共鸣活动中的限定角色在本期共鸣活动结束后不会进入【常守之誓】常驻角色共鸣活动。		
20003_detaildes13	【特选共鸣·月下游戏】共鸣池消耗【天启者共鸣誓约】进行共鸣。分析员可以使用【数据金】购入【天启者共鸣誓约】。		
20003_detaildes14	【特选共鸣·月下游戏】每日共鸣上限为9999次。		
20003_detaildes23	<span color="#FF8F47">最多100次共鸣必100%获得【安卡希雅-辉夜】。</>		
20003_detaildes25	本共鸣活动属于<span color="#FF8F47">【特选角色共鸣】</>，与同类型共鸣活动的保底机制共享。		
			
20004_name	特选共鸣·极圈晴夜		
20004_protect	【松林极光】限时占橙色品质武器出率<span color="#FF8F47">100%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">松林极光</>		
20004_detailtitle1	共鸣说明		
20004_detaildes11	【特选共鸣·极圈晴夜】共鸣活动已限时开启。活动期间，限定橙色品质武器【松林极光】的共鸣获得概率限时占橙色品质武器出率<span color="#FF8F47">100%</>！		
20004_detaildes12	【特选共鸣·极圈晴夜】共鸣活动中的限定武器在本期共鸣活动结束后不会进入【中庭炉心】常驻武器共鸣活动。		
20004_detaildes13	【特选共鸣·极圈晴夜】共鸣活动消耗【武器定制合约】进行共鸣。分析员可以使用【数据金】购入【武器定制合约】。		
20004_detaildes14	【特选共鸣·极圈晴夜】每日共鸣上限为9999次。		
20004_detaildes23	<span color="#FF8F47">最多80次共鸣必100%获得【松林极光】。</>		
20004_detaildes25	本共鸣活动属于<span color="#FF8F47">【特选武器共鸣】</>，与同类型共鸣活动的保底机制共享。		
			
			
10005_name	标准共鸣·苍白恒星	0	
10005_protect	【肴-冬至】限时占橙色品质角色出率<span color="#FF8F47">50%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">橙色</>品质角色	0	
10005_detailtitle1	共鸣说明	0	
10005_detaildes11	【标准共鸣·苍白恒星】共鸣活动已限时开启。活动期间，橙色品质角色【肴-冬至】的共鸣获得概率将大幅提升！	0	
10005_detaildes13	【标准共鸣·苍白恒星】共鸣池消耗【天启者共鸣誓约】进行共鸣。分析员可以使用【数据金】购入【天启者共鸣誓约】。	0	
10005_detaildes14	【标准共鸣·苍白恒星】每日共鸣上限为9999次。		
10005_detaildes23	当共鸣获得橙色品质角色时，有50%的概率为本期概率提升橙色品质角色【肴-冬至】。如果共鸣获取的橙色品质角色非本期概率提升橙色品质角色，则下次共鸣获取的橙色品质角色必定为本期概率提升橙色品质角色。		
10005_one	是否消耗 天启者共鸣誓约*1 进行单次共鸣？	0	
10005_ten	是否消耗 天启者共鸣誓约*10 进行十次共鸣？	0	
			
			
10006_name	标准共鸣·皎皎云月	0	
10006_protect	【辰星-云篆】限时占橙色品质角色出率<span color="#FF8F47">50%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">橙色</>品质角色	0	
10006_detailtitle1	共鸣说明	0	
10006_detaildes11	【标准共鸣·皎皎云月】共鸣活动已限时开启。活动期间，限定橙色品质角色【辰星-云篆】的共鸣获得概率将大幅提升！	0	
10006_detaildes12	【标准共鸣·皎皎云月】共鸣活动中的限定角色在本期共鸣活动结束后不会进入【常守之誓】常驻角色共鸣活动。	0	
10006_detaildes13	【标准共鸣·皎皎云月】共鸣池消耗【天启者共鸣誓约】进行共鸣。分析员可以使用【数据金】购入【天启者共鸣誓约】。	0	
10006_detaildes14	【标准共鸣·皎皎云月】每日共鸣上限为9999次。		
10006_detaildes15	【标准共鸣·皎皎云月】共鸣活动中的紫色品质角色【瑟瑞斯-小金鱼】将在下一版本进入【常守之誓】常驻角色共鸣活动。		
10006_detaildes23	当共鸣获得橙色品质角色时，有50%的概率为本期概率提升橙色品质角色【辰星-云篆】。如果共鸣获取的橙色品质角色非本期概率提升橙色品质角色，则下次共鸣获取的橙色品质角色必定为本期概率提升橙色品质角色。		
10006_detaildes24	当共鸣获得紫色品质角色时，有50%的概率为本期概率提升紫色品质角色【瑟瑞斯-小金鱼】。		
10006_one	是否消耗 天启者共鸣誓约*1 进行单次共鸣？	0	
10006_ten	是否消耗 天启者共鸣誓约*10 进行十次共鸣？	0	
			
10007_name	标准共鸣·红缨兆正	0	
10007_protect	【朱书断邪】限时占橙色品质武器出率<span color="#FF8F47">50%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">橙色</>品质武器	0	
10007_detailtitle1	共鸣说明	0	
10007_detaildes11	【标准共鸣·红缨兆正】共鸣活动已限时开启。活动期间，限定橙色品质武器【朱书断邪】的共鸣获得概率将大幅提升！	0	
10007_detaildes12	【标准共鸣·红缨兆正】共鸣活动中的限定武器在本期共鸣活动结束后不会进入【中庭炉心】常驻武器共鸣活动。	0	
10007_detaildes13	【标准共鸣·红缨兆正】共鸣活动消耗【武器定制合约】进行共鸣。分析员可以使用【数据金】购入【武器定制合约】。	0	
10007_detaildes14	【标准共鸣·红缨兆正】每日共鸣上限为9999次。		
10007_detaildes23	当共鸣获得橙色品质武器时，有50%的概率为本期概率提升橙色品质武器【朱书断邪】。如果共鸣获取的橙色品质武器非本期概率提升橙色品质武器，则下次共鸣获取的橙色品质武器必定为本期概率提升橙色品质武器。		
			
20006_name	特选共鸣·皎皎云月		
20006_protect	【辰星-云篆】限时占橙色品质角色出率<span color="#FF8F47">100%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">辰星-云篆</>		
20006_detailtitle1	共鸣说明		
20006_detaildes11	【特选共鸣·皎皎云月】共鸣活动已限时开启。活动期间，限定橙色品质角色【辰星-云篆】限时占橙色品质角色出率<span color="#FF8F47">100%</>！		
20006_detaildes12	【特选共鸣·皎皎云月】共鸣活动中的限定角色在本期共鸣活动结束后不会进入【常守之誓】常驻角色共鸣活动。		
20006_detaildes13	【特选共鸣·皎皎云月】共鸣池消耗【天启者共鸣誓约】进行共鸣。分析员可以使用【数据金】购入【天启者共鸣誓约】。		
20006_detaildes14	【特选共鸣·皎皎云月】每日共鸣上限为9999次。		
20006_detaildes23	<span color="#FF8F47">最多100次共鸣必100%获得【辰星-云篆】。</>		
20006_detaildes25	本共鸣活动属于<span color="#FF8F47">【特选角色共鸣】</>，与同类型共鸣活动的保底机制共享。		
			
20007_name	特选共鸣·红缨兆正		
20007_protect	【朱书断邪】限时占橙色品质武器出率<span color="#FF8F47">100%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">朱书断邪</>		
20007_detailtitle1	共鸣说明		
20007_detaildes11	【特选共鸣·红缨兆正】共鸣活动已限时开启。活动期间，限定橙色品质武器【朱书断邪】的共鸣获得概率限时占橙色品质武器出率<span color="#FF8F47">100%</>！		
20007_detaildes12	【特选共鸣·红缨兆正】共鸣活动中的限定武器在本期共鸣活动结束后不会进入【中庭炉心】常驻武器共鸣活动。		
20007_detaildes13	【特选共鸣·红缨兆正】共鸣活动消耗【武器定制合约】进行共鸣。分析员可以使用【数据金】购入【武器定制合约】。		
20007_detaildes14	【特选共鸣·红缨兆正】每日共鸣上限为9999次。		
20007_detaildes23	<span color="#FF8F47">最多80次共鸣必100%获得【朱书断邪】。</>		
20007_detaildes25	本共鸣活动属于<span color="#FF8F47">【特选武器共鸣】</>，与同类型共鸣活动的保底机制共享。		
			
10008_name	凛冬猎号	0	
10008_protect	【里芙-狂猎】限时占橙色品质角色出率<span color="#FF8F47">50%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">橙色</>品质角色	0	
10008_detailtitle1	共鸣说明	0	
10008_detaildes11	【凛冬猎号】共鸣活动已限时开启。活动期间，橙色品质角色【里芙-狂猎】的共鸣获得概率将大幅提升！	0	
10008_detaildes13	【凛冬猎号】共鸣池消耗【天启者共鸣誓约】进行共鸣。分析员可以使用【数据金】购入【天启者共鸣誓约】。	0	
10008_detaildes14	【凛冬猎号】每日共鸣上限为9999次。		
10008_detaildes23	当共鸣获得橙色品质角色时，有50%的概率为本期概率提升橙色品质角色【里芙-狂猎】。如果共鸣获取的橙色品质角色非本期概率提升橙色品质角色，则下次共鸣获取的橙色品质角色必定为本期概率提升橙色品质角色。		
10008_one	是否消耗 天启者共鸣誓约*1 进行单次共鸣？	0	
10008_ten	是否消耗 天启者共鸣誓约*10 进行十次共鸣？	0	
			
10009_name	标准共鸣·无锋终战	0	
10009_protect	【晴-藏锋】限时占橙色品质角色出率<span color="#FF8F47">50%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">橙色</>品质角色	0	
10009_detailtitle1	共鸣说明	0	
10009_detaildes11	【标准共鸣·无锋终战】共鸣活动已限时开启。活动期间，限定橙色品质角色【晴-藏锋】的共鸣获得概率将大幅提升！	0	
10009_detaildes12	【标准共鸣·无锋终战】共鸣活动中的限定角色在本期共鸣活动结束后不会进入【常守之誓】常驻角色共鸣活动。	0	
10009_detaildes13	【标准共鸣·无锋终战】共鸣池消耗【天启者共鸣誓约】进行共鸣。分析员可以使用【数据金】购入【天启者共鸣誓约】。	0	
10009_detaildes14	【标准共鸣·无锋终战】每日共鸣上限为9999次。		
10009_detaildes23	当共鸣获得橙色品质角色时，有50%的概率为本期概率提升橙色品质角色【晴-藏锋】。如果共鸣获取的橙色品质角色非本期概率提升橙色品质角色，则下次共鸣获取的橙色品质角色必定为本期概率提升橙色品质角色。		
			
10010_name	标准共鸣·金属灾厄	0	
10010_protect	【普赛克16】限时占橙色品质武器出率<span color="#FF8F47">50%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">橙色</>品质武器	0	
10010_detailtitle1	共鸣说明	0	
10010_detaildes11	【标准共鸣·金属灾厄】共鸣活动已限时开启。活动期间，限定橙色品质武器【普赛克16】的共鸣获得概率将大幅提升！	0	
10010_detaildes12	【标准共鸣·金属灾厄】共鸣活动中的限定武器在本期共鸣活动结束后不会进入【中庭炉心】常驻武器共鸣活动。	0	
10010_detaildes13	【标准共鸣·金属灾厄】共鸣活动消耗【武器定制合约】进行共鸣。分析员可以使用【数据金】购入【武器定制合约】。	0	
10010_detaildes14	【标准共鸣·金属灾厄】每日共鸣上限为9999次。		
10010_detaildes23	当共鸣获得橙色品质武器时，有50%的概率为本期概率提升橙色品质武器【普赛克16】。如果共鸣获取的橙色品质武器非本期概率提升橙色品质武器，则下次共鸣获取的橙色品质武器必定为本期概率提升橙色品质武器。		
			
20009_name	特选共鸣·无锋终战		
20009_protect	【晴-藏锋】限时占橙色品质角色出率<span color="#FF8F47">100%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">晴-藏锋</>		
20009_detailtitle1	共鸣说明		
20009_detaildes11	【特选共鸣·无锋终战】共鸣活动已限时开启。活动期间，限定橙色品质角色【晴-藏锋】限时占橙色品质角色出率<span color="#FF8F47">100%</>！		
20009_detaildes12	【特选共鸣·无锋终战】共鸣活动中的限定角色在本期共鸣活动结束后不会进入【常守之誓】常驻角色共鸣活动。		
20009_detaildes13	【特选共鸣·无锋终战】共鸣池消耗【天启者共鸣誓约】进行共鸣。分析员可以使用【数据金】购入【天启者共鸣誓约】。		
20009_detaildes14	【特选共鸣·无锋终战】每日共鸣上限为9999次。		
20009_detaildes23	<span color="#FF8F47">最多100次共鸣必100%获得【晴-藏锋】。</>		
20009_detaildes25	本共鸣活动属于<span color="#FF8F47">【特选角色共鸣】</>，与同类型共鸣活动的保底机制共享。		
			
20010_name	特选共鸣·金属灾厄		
20010_protect	【普赛克16】限时占橙色品质武器出率<span color="#FF8F47">100%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">普赛克16</>		
20010_detailtitle1	共鸣说明		
20010_detaildes11	【特选共鸣·金属灾厄】共鸣活动已限时开启。活动期间，限定橙色品质武器【普赛克16】的共鸣获得概率限时占橙色品质武器出率<span color="#FF8F47">100%</>！		
20010_detaildes12	【特选共鸣·金属灾厄】共鸣活动中的限定武器在本期共鸣活动结束后不会进入【中庭炉心】常驻武器共鸣活动。		
20010_detaildes13	【特选共鸣·金属灾厄】共鸣活动消耗【武器定制合约】进行共鸣。分析员可以使用【数据金】购入【武器定制合约】。		
20010_detaildes14	【特选共鸣·金属灾厄】每日共鸣上限为9999次。		
20010_detaildes23	<span color="#FF8F47">最多80次共鸣必100%获得【普赛克16】。</>		
20010_detaildes25	本共鸣活动属于<span color="#FF8F47">【特选武器共鸣】</>，与同类型共鸣活动的保底机制共享。		
			
10011_name	标准共鸣·荒墟光刃	0	
10011_protect	【芙提雅-缄默】限时占橙色品质角色出率<span color="#FF8F47">50%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">橙色</>品质角色	0	
10011_detailtitle1	共鸣说明	0	
10011_detaildes11	【标准共鸣·荒墟光刃】共鸣活动已限时开启。活动期间，橙色品质角色【芙提雅-缄默】的共鸣获得概率将大幅提升！	0	
10011_detaildes13	【标准共鸣·荒墟光刃】共鸣池消耗【天启者共鸣誓约】进行共鸣。分析员可以使用【数据金】购入【天启者共鸣誓约】。	0	
10011_detaildes14	【标准共鸣·荒墟光刃】每日共鸣上限为9999次。		
10011_detaildes23	当共鸣获得橙色品质角色时，有50%的概率为本期概率提升橙色品质角色【芙提雅-缄默】。如果共鸣获取的橙色品质角色非本期概率提升橙色品质角色，则下次共鸣获取的橙色品质角色必定为本期概率提升橙色品质角色。		
			
10012_name	标准共鸣·漫溯本原	0	
10012_protect	【猫汐尔-溯影】限时占橙色品质角色出率<span color="#FF8F47">50%%</>！\n<span color="#FF8F47">%s次</>共鸣内必出<span color="#FF8F47">橙色</>品质角色	0	
10012_detailtitle1	共鸣说明	0	
10012_detaildes11	【标准共鸣·漫溯本原】共鸣活动已限时开启。活动期间，限定橙色品质角色【猫汐尔-溯影】的共鸣获得概率将大幅提升！	0	
10012_detaildes12	【标准共鸣·漫溯本原】共鸣活动中的限定角色在本期共鸣活动结束后不会进入【常守之誓】常驻角色共鸣活动。	0	
10012_detaildes13	【标准共鸣·漫溯本原】共鸣池消耗【天启者共鸣誓约】进行共鸣。分析员可以使用【数据金】购入【天启者共鸣誓约】。	0	
10012_detaildes14	【标准共鸣·漫溯本原】每日共鸣上限为9999次。		
10012_detaildes23	当共鸣获得橙色品质角色时，有50%的概率为本期概率提升橙色品质角色【猫汐尔-溯影】。如果共鸣获取的橙色品质角色非本期概率提升橙色品质角色，则下次共鸣获取的橙色品质角色必定为本期概率提升橙色品质角色。		
			
10013_name	标准共鸣·虚构熔合	0	
